date,actual_price,predicted_price,sentiment,error,error_percentage
2025-05-22,21.8,20.3800576727099,0.6,1.4199423272901015,6.513496914174777
2025-05-23,23.2,20.47097440863049,-0.5,2.72902559136951,11.763041342109956
2025-05-26,22.5,20.5427801565151,0.8,1.9572198434849,8.698754859932889
2025-05-27,21.5,20.63111787639223,0.1,0.8688821236077686,4.0413122028268305
2025-05-28,22.0,20.713455141141807,0.1818181818181818,1.2865448588581927,5.8479311766281485
2025-05-29,20.4,20.79664178419738,0.2,-0.3966417841973815,-1.9443224715557916
2025-05-30,20.0,20.88283106557177,-0.1111111111111111,-0.8828310655717715,-4.4141553278588574
2025-06-02,19.1,20.965936782294047,0.0,-1.865936782294046,-9.769302525099716
2025-06-03,20.5,21.05028048636083,0.0,-0.5502804863608297,-2.6842950554186817
2025-06-04,20.0,21.13597604244714,-0.125,-1.1359760424471403,-5.679880212235702
2025-06-05,20.0,21.219987176378275,0.0,-1.2199871763782753,-6.099935881891376
2025-06-06,19.9,21.30535289780012,0.0,-1.405352897800121,-7.062074863317191
2025-06-09,19.6,21.391062036318935,0.0,-1.7910620363189338,-9.13807161387211
2025-06-11,19.1,21.47711597346469,0.0,-2.37711597346469,-12.445633368925078
2025-06-12,18.7,21.563516096325102,0.0,-2.863516096325103,-15.31292030120376
2025-06-13,18.7,21.65512402023151,-0.6,-2.955124020231512,-15.802802247227337
2025-06-16,18.7,21.737360475463728,0.0,-3.0373604754637284,-16.24256938750657
2025-06-17,18.4,21.822107410205817,0.3333333333333333,-3.422107410205818,-18.5984098380751
2025-06-18,18.0,21.913618928831546,-0.125,-3.9136189288315464,-21.74232738239748
2025-06-19,17.3,22.00210849813495,-0.1666666666666667,-4.702108498134951,-27.179817908294513
2025-06-20,18.2,22.08791505448565,0.1666666666666667,-3.8879150544856493,-21.36217062904203
2025-06-23,17.8,22.176327766756337,0.2222222222222222,-4.3763277667563365,-24.5861110491929
2025-06-24,18.7,22.265322974532726,0.25,-3.5653229745327266,-19.0658982595333
2025-06-25,18.2,22.356927208715707,0.0,-4.156927208715707,-22.840259388547842
2025-06-26,18.4,22.445516655502708,0.1666666666666667,-4.045516655502709,-21.986503562514727
2025-06-27,18.6,22.537168042941666,0.0,-3.9371680429416642,-21.16757012334228
2025-06-30,18.3,22.62621256680907,0.2,-4.326212566809069,-23.640505829557753
2025-07-01,18.3,22.716836880249065,0.25,-4.416836880249065,-24.135720657098712
2025-07-02,18.4,22.808457423744763,0.2222222222222222,-4.408457423744764,-23.959007737743285
2025-07-03,18.6,22.89878056533742,0.4,-4.29878056533742,-23.11172346955602
2025-07-04,18.5,22.994963111951638,-0.1,-4.494963111951638,-24.297097902441283
2025-07-07,18.1,23.0866560744613,0.0,-4.9866560744612975,-27.5505860467475
2025-07-08,18.2,23.181845595424022,-0.2857142857142857,-4.981845595424023,-27.37277799683529
2025-07-09,18.3,23.272779959532883,0.0,-4.9727799595328825,-27.173660981054006
2025-07-11,18.2,23.36408945333664,0.2857142857142857,-5.16408945333664,-28.374117875476045
2025-07-14,18.0,23.45924717355842,0.1428571428571428,-5.4592471735584205,-30.329150964213447
2025-07-15,18.3,23.55257385563895,0.2727272727272727,-5.25257385563895,-28.702589375076226
2025-07-16,18.2,23.64774131887004,0.2222222222222222,-5.44774131887004,-29.932644609176045
2025-07-17,17.8,23.74306088333996,0.2,-5.94306088333996,-33.387982490673934
2025-07-18,18.3,23.837165610800557,0.375,-5.537165610800557,-30.257735578145116
2025-07-21,18.2,23.93032383889545,0.7142857142857143,-5.730323838895451,-31.485295818106874
2025-07-22,20.0,24.03138966194797,0.125,-4.031389661947969,-20.156948309739846
2025-07-23,19.5,24.1274618981018,0.2,-4.627461898101799,-23.730573836419484
2025-07-24,18.9,24.223836276836046,0.2857142857142857,-5.323836276836047,-28.168445909185436
2025-07-25,19.5,24.318981078252563,0.5714285714285714,-4.818981078252563,-24.712723478218273
2025-07-28,19.4,24.41741093718015,0.5,-5.017410937180152,-25.862942975155423
2025-07-29,19.3,24.519706028801565,0.0,-5.219706028801564,-27.04510895752106
2025-07-30,19.0,24.616321070762325,0.25,-5.616321070762325,-29.5595845829596
2025-07-31,19.7,24.717383116907108,0.0,-5.017383116907109,-25.46894983201578
2025-08-01,19.4,24.81450409352056,0.2857142857142857,-5.414504093520563,-27.909814915054447
2025-08-04,19.1,24.915033797172146,0.2,-5.815033797172145,-30.445203126555732
2025-08-05,19.6,25.015733688647888,0.1428571428571428,-5.415733688647887,-27.63129432983615
