date,actual_price,sentiment,xgboost_predicted,sarimax_predicted,was_split
2025-01-22,58.1,0.1666666666666667,59.09078598022461,57.17327542034257,False
2025-01-23,60.0,0.1666666666666667,59.43970489501953,57.18155170666611,False
2025-01-24,60.1,0.0,58.94413757324219,57.18982919104793,False
2025-01-27,60.0,0.8333333333333334,58.15822982788086,57.198107873661435,False
2025-01-28,61.1,0.125,58.491939544677734,57.206387754680094,False
2025-01-29,62.2,-0.125,57.39951705932617,57.21466883427738,False
2025-01-30,61.2,0.75,57.84557342529297,57.2229511126268,False
2025-01-31,59.9,0.0,57.65713119506836,57.23123458990188,False
2025-02-03,59.0,0.2857142857142857,57.69108963012695,57.239519266276176,False
2025-02-05,55.6,0.25,57.283634185791016,57.247805141923266,False
2025-02-06,57.8,-0.2,58.28666305541992,57.25609221701676,False
2025-02-07,58.8,0.2222222222222222,58.39039993286133,57.26438049173027,False
2025-02-10,57.6,-0.2857142857142857,59.18715286254883,57.27266996623747,False
2025-02-11,56.1,0.0,58.487030029296875,57.28096064071203,False
2025-02-13,56.5,0.1666666666666667,58.92177963256836,57.28925251532766,False
2025-02-14,58.6,0.0,58.61079788208008,57.29754559025809,False
2025-02-17,62.1,0.2,58.886505126953125,57.305839865677065,False
2025-02-18,60.9,-0.2,57.665706634521484,57.31413534175837,False
2025-02-19,60.5,0.5,57.280765533447266,57.32243201867582,False
2025-02-20,59.8,0.5,57.76888656616211,57.33072989660324,False
2025-02-21,59.9,-0.3333333333333333,57.94695281982422,57.33902897571448,False
2025-02-24,58.0,0.5,57.05001449584961,57.34732925618342,False
2025-02-25,57.1,0.25,57.49197006225586,57.355630738183976,False
2025-02-27,58.0,0.0,56.834205627441406,57.363933421890074,False
2025-02-28,58.0,-0.2,57.3184928894043,57.37223730747567,False
2025-03-03,55.7,0.0,56.57548141479492,57.38054239511475,False
2025-03-04,54.5,0.0,56.323177337646484,57.38884868498132,False
2025-03-05,57.0,0.0,55.5351448059082,57.39715617724941,False
2025-03-06,56.4,0.25,55.38210678100586,57.40546487209307,False
2025-03-07,56.3,0.25,56.137176513671875,57.41377476968639,False
2025-03-10,55.6,0.5,54.97771072387695,57.422085870203475,False
2025-03-11,54.0,-0.2,54.729896545410156,57.43039817381846,False
2025-03-12,55.7,0.0,54.67008972167969,57.4387116807055,False
2025-03-14,55.4,0.2,55.15610885620117,57.44702639103878,False
2025-03-17,54.2,-0.3333333333333333,56.132164001464844,57.45534230499251,False
2025-03-18,53.5,0.2857142857142857,56.87688446044922,57.463659422740925,False
2025-03-19,53.1,0.25,55.966983795166016,57.47197774445828,False
2025-03-20,55.0,0.1666666666666667,55.8965950012207,57.48029727031886,False
2025-03-21,56.9,-0.2,55.93045425415039,57.48861800049697,False
2025-03-24,56.9,0.4,55.3132438659668,57.49693993516696,False
2025-03-25,55.2,0.25,56.03874588012695,57.50526307450317,False
2025-03-26,54.9,0.1111111111111111,57.00087356567383,57.51358741868,False
2025-03-27,55.0,0.0,55.72138595581055,57.52191296787185,False
2025-03-28,55.0,0.3333333333333333,54.653621673583984,57.53023972225316,False
2025-04-01,57.0,0.0,52.472694396972656,57.53856768199839,False
2025-04-02,57.1,-0.1428571428571428,52.8654670715332,57.54689684728203,False
2025-04-03,53.0,-1.0,50.55058670043945,57.55522721827858,False
2025-04-04,51.8,-0.2857142857142857,51.7493896484375,57.56355879516259,False
2025-04-07,47.4,-0.25,50.99970626831055,57.57189157810862,False
2025-04-08,49.0,0.4166666666666667,50.86726379394531,57.58022556729125,False
2025-04-09,46.7,-0.3,51.06045150756836,57.588560762885095,False
2025-04-10,50.7,0.375,50.14900207519531,57.59689716506479,False
2025-04-11,49.7,0.1111111111111111,50.60271072387695,57.605234774005005,False
2025-04-16,49.3,0.0,50.424293518066406,57.613573589880424,False
2025-04-17,49.5,0.0,50.957855224609375,57.62191361286576,False
2025-04-21,48.1,0.25,51.28997802734375,57.63025484313575,False
2025-04-22,48.6,0.1428571428571428,51.032249450683594,57.63859728086516,False
2025-04-23,48.6,0.4,54.03835678100586,57.64694092622879,False
2025-04-24,50.4,0.0,53.623779296875,57.65528577940143,False
2025-04-25,52.2,0.4,53.56605911254883,57.66363184055794,False
2025-04-28,53.0,0.0,53.56467056274414,57.67197910987318,False
2025-04-29,53.8,0.0,53.93221664428711,57.68032758752204,False
2025-04-30,53.7,0.125,53.28185272216797,57.68867727367943,False
2025-05-02,53.2,0.25,52.91842269897461,57.697028168520305,False
2025-05-05,53.1,0.0,52.795387268066406,57.70538027221962,False
2025-05-06,53.5,0.0,53.13936233520508,57.71373358495237,False
2025-05-07,52.8,0.0,52.48935317993164,57.72208810689358,False
2025-05-08,52.6,-0.25,51.21118927001953,57.730443838218285,False
2025-05-09,52.5,0.5,51.31515884399414,57.73880077910155,False
2025-05-14,53.3,0.3333333333333333,51.17145919799805,57.74715892971847,False
2025-05-15,52.1,0.3333333333333333,50.22969436645508,57.75551829024417,False
2025-05-16,51.3,-0.1666666666666667,50.34041976928711,57.76387886085379,False
2025-05-19,51.1,0.1666666666666667,49.888404846191406,57.77224064172249,False
2025-05-20,51.3,0.0,50.69121170043945,57.78060363302548,False
2025-05-21,50.8,0.4,50.043460845947266,57.78896783493797,False
2025-05-22,51.0,0.4,51.62390899658203,57.79733324763521,False
2025-05-23,50.7,-0.5,53.2535285949707,57.80569987129247,False
2025-05-26,50.7,0.8,53.485836029052734,57.81406770608504,False
2025-05-27,50.5,0.1,53.92731857299805,57.82243675218825,False
2025-05-28,52.9,0.1818181818181818,54.056400299072266,57.830807009777445,False
2025-05-29,53.0,0.2,54.248443603515625,57.83917847902799,False
2025-05-30,52.4,-0.1111111111111111,55.163841247558594,57.847551160115295,False
2025-06-02,53.8,0.0,55.56085968017578,57.855925053214776,False
2025-06-03,54.1,0.0,57.09961700439453,57.864300158501884,False
2025-06-04,55.1,-0.125,57.810447692871094,57.87267647615209,False
2025-06-05,57.8,0.1666666666666667,58.02968215942383,57.88105400634089,False
2025-06-06,57.5,0.0,56.79423522949219,57.88943274924382,False
2025-06-09,57.1,0.0,55.17741394042969,57.897812705036415,False
2025-06-11,56.1,0.0,54.2862663269043,57.90619387389426,False
2025-06-12,56.0,0.0,53.56120681762695,57.914576255992955,False
2025-06-13,55.1,-0.6,53.263038635253906,57.922959851508125,False
2025-06-16,55.0,0.0,52.92055892944336,57.93134466061542,False
2025-06-17,53.9,0.5,52.90660095214844,57.939730683490524,False
2025-06-18,52.6,-0.125,54.599632263183594,57.94811792030913,False
2025-06-19,51.1,0.0,56.03757858276367,57.95650637124697,False
2025-06-20,52.4,0.1666666666666667,57.54362869262695,57.96489603647979,False
2025-06-23,51.0,0.0,59.11787033081055,57.97328691618338,False
