date,actual_price,sentiment,xgboost_predicted,sarimax_predicted,was_split
2025-01-23,53.6,0.3333333333333333,52.91644287109375,54.907909387852314,False
2025-01-24,52.9,0.0,52.64390563964844,54.92809255945095,False
2025-01-27,52.0,0.8333333333333334,53.395233154296875,54.94828315002475,False
2025-01-28,52.0,0.125,53.51887512207031,54.96848116230079,False
2025-01-29,53.5,0.0,52.715641021728516,54.98868659900716,False
2025-01-30,53.1,0.75,51.96220016479492,55.00889946287295,False
2025-01-31,53.6,0.0,52.50178527832031,55.02911975662824,False
2025-02-03,53.9,0.2857142857142857,51.49941635131836,55.04934748300414,False
2025-02-05,52.1,0.25,51.049373626708984,55.06958264473274,False
2025-02-06,52.5,-0.2,52.37541961669922,55.08982524454715,False
2025-02-07,52.3,0.2222222222222222,51.51298522949219,55.11007528518147,False
2025-02-10,52.1,-0.2857142857142857,50.54541778564453,55.130332769370824,False
2025-02-11,51.5,0.0,51.49900436401367,55.150597699851325,False
2025-02-13,52.5,0.1666666666666667,50.29383087158203,55.17087007936009,False
2025-02-14,51.1,0.0,50.26643753051758,55.19114991063526,False
2025-02-17,50.1,0.2,49.77559280395508,55.21143719641597,False
2025-02-18,50.9,0.0,49.828514099121094,55.23173193944236,False
2025-02-19,50.1,0.5,49.21938705444336,55.252034142455585,False
2025-02-20,50.0,0.5,49.32634353637695,55.2723438081978,False
2025-02-21,50.0,-0.3333333333333333,50.027565002441406,55.29266093941218,False
2025-02-24,49.8,0.5,48.65773391723633,55.31298553884289,False
2025-02-25,49.1,0.25,48.36735534667969,55.33331760923511,False
2025-02-27,49.1,0.1666666666666667,49.31427764892578,55.35365715333504,False
2025-02-28,50.0,-0.2,49.396881103515625,55.37400417388989,False
2025-03-03,49.1,0.0,49.14928436279297,55.39435867364785,False
2025-03-04,48.5,-0.1428571428571428,49.5459098815918,55.41472065535816,False
2025-03-05,49.6,0.0,48.872379302978516,55.43509012177105,False
2025-03-06,49.9,0.25,48.538631439208984,55.455467075637756,False
2025-03-07,49.7,0.25,48.50275802612305,55.475851519710545,False
2025-03-10,49.6,0.6666666666666666,47.470802307128906,55.496243456742675,False
2025-03-11,48.6,-0.2,46.799476623535156,55.51664288948843,False
2025-03-12,48.6,0.0,46.158199310302734,55.537049820703096,False
2025-03-14,48.4,0.2,46.680198669433594,55.55746425314298,False
2025-03-17,47.3,0.0,47.41645812988281,55.5778861895654,False
2025-03-18,47.0,0.2857142857142857,47.649314880371094,55.59831563272868,False
2025-03-19,45.9,0.25,47.0523796081543,55.618752585392166,False
2025-03-20,47.0,0.1666666666666667,46.955604553222656,55.63919705031623,False
2025-03-21,48.0,-0.2,46.539024353027344,55.65964903026223,False
2025-03-24,48.0,0.4,45.57501220703125,55.68010852799256,False
2025-03-25,47.0,0.25,46.642791748046875,55.70057554627062,False
2025-03-26,47.0,0.0,47.34435272216797,55.72105008786084,False
2025-03-27,46.5,0.0,46.01192092895508,55.741532155528645,False
2025-03-28,45.0,0.3333333333333333,42.263336181640625,55.762021752040496,False
2025-04-01,47.2,0.0,40.95668411254883,55.782518880163856,False
2025-04-02,48.0,-0.1428571428571428,39.56622314453125,55.80302354266721,False
2025-04-03,41.0,-1.0,37.901275634765625,55.82353574232007,False
2025-04-04,41.0,-0.5714285714285714,39.47203826904297,55.84405548189295,False
2025-04-07,39.0,-0.25,41.15899658203125,55.8645827641574,False
2025-04-08,38.6,0.4166666666666667,41.58469772338867,55.885117591885965,False
2025-04-09,37.0,-0.3,41.85081481933594,55.90565996785224,False
2025-04-10,42.8,0.375,42.156219482421875,55.92620989483081,False
2025-04-11,41.8,0.1111111111111111,41.09239196777344,55.946767375597304,False
2025-04-16,41.4,0.0,40.79485321044922,55.96733241292835,False
2025-04-17,41.8,0.0,41.241207122802734,55.98790500960161,False
2025-04-21,41.2,-0.25,42.034950256347656,56.00848516839577,False
2025-04-22,41.3,0.1428571428571428,42.37136459350586,56.029072892090525,False
2025-04-23,41.0,0.4,42.86307144165039,56.0496681834666,False
2025-04-24,41.5,0.0,42.62308883666992,56.07027104530574,False
2025-04-25,42.4,0.4,43.107234954833984,56.090881480390706,False
2025-04-28,42.7,0.1666666666666667,42.58474349975586,56.1114994915053,False
2025-04-29,42.8,0.0,42.689903259277344,56.132125081434324,False
2025-04-30,42.2,0.125,42.47535705566406,56.15275825296363,False
2025-05-02,42.9,0.25,42.14311981201172,56.17339900888007,False
2025-05-05,42.6,0.0,41.520606994628906,56.19404735197153,False
2025-05-06,42.6,0.0,42.400875091552734,56.21470328502692,False
2025-05-07,42.3,0.0,42.79042053222656,56.23536681083618,False
2025-05-08,42.0,-0.25,42.99482345581055,56.256037932190274,False
2025-05-09,41.5,0.5,43.01570129394531,56.27671665188118,False
2025-05-14,42.9,0.3333333333333333,42.53073501586914,56.29740297270192,False
2025-05-15,43.0,0.3333333333333333,41.847328186035156,56.31809689744652,False
2025-05-16,43.0,-0.1666666666666667,41.58866882324219,56.33879842891007,False
2025-05-19,43.1,0.1666666666666667,41.03160858154297,56.35950756988864,False
2025-05-20,42.2,0.0,41.59836959838867,56.38022432317937,False
2025-05-21,41.7,0.3333333333333333,41.6508903503418,56.4009486915804,False
2025-05-22,41.4,0.4,42.60464096069336,56.421680677890926,False
2025-05-23,41.0,-0.5,44.05649185180664,56.44242028491114,False
2025-05-26,41.8,0.8,43.0190544128418,56.46316751544228,False
2025-05-27,42.0,0.1,43.01404571533203,56.48392237228662,False
2025-05-28,42.9,0.09090909090909091,42.73311233520508,56.50468485824746,False
2025-05-29,44.0,0.4,42.29366683959961,56.52545497612912,False
2025-05-30,42.9,0.1111111111111111,41.30338668823242,56.54623272873696,False
2025-06-02,42.9,0.0,43.215423583984375,56.56701811887737,False
2025-06-03,42.5,0.0,43.51613998413086,56.58781114935777,False
2025-06-04,41.9,-0.125,43.595298767089844,56.60861182298662,False
2025-06-05,41.3,0.0,43.65085983276367,56.629420142573395,False
2025-06-06,43.9,0.0,43.45432662963867,56.65023611092862,False
2025-06-09,43.9,0.0,43.02826690673828,56.67105973086384,False
2025-06-11,44.0,0.0,42.18767166137695,56.69189100519165,False
2025-06-12,43.5,0.1666666666666667,41.49454116821289,56.712729936725665,False
2025-06-13,43.0,-0.4,40.739437103271484,56.73357652828054,False
2025-06-16,43.0,0.0,41.715919494628906,56.75443078267195,False
2025-06-17,41.7,0.5,40.70401382446289,56.775292702716634,False
2025-06-18,41.3,-0.125,41.054508209228516,56.796162291232335,False
2025-06-19,40.4,-0.1666666666666667,41.76822280883789,56.81703955103786,False
2025-06-20,42.0,0.1666666666666667,43.05811309814453,56.83792448495303,False
2025-06-23,40.0,0.1111111111111111,44.07002258300781,56.85881709579871,False
2025-06-24,41.0,0.25,45.39262771606445,56.87971738639681,False
2025-06-25,42.0,0.125,46.05208969116211,56.90062535957027,False
2025-06-26,43.1,0.3333333333333333,45.50130081176758,56.92154101814307,False
2025-06-27,44.5,0.0,46.48154067993164,56.942464364940214,False
2025-06-30,46.5,0.2,46.527000427246094,56.96339540278777,False
2025-07-01,45.8,0.25,46.983158111572266,56.98433413451282,False
2025-07-02,45.4,0.2222222222222222,46.383567810058594,57.005280562943504,False
2025-07-03,46.3,0.8,46.912879943847656,57.02623469090899,False
2025-07-04,46.5,0.0,46.44717025756836,57.0471965212395,False
2025-07-07,47.2,0.0,45.75165557861328,57.06816605676627,False
2025-07-08,46.6,-0.2857142857142857,45.34617614746094,57.08914330032161,False
2025-07-09,47.0,0.0,44.59446334838867,57.11012825473885,False
2025-07-11,46.4,0.0,44.257328033447266,57.131120922852354,False
2025-07-14,45.3,0.1428571428571428,46.17612838745117,57.15212130749755,False
2025-07-15,45.5,0.2727272727272727,45.915611267089844,57.1731294115109,False
2025-07-16,44.5,0.1111111111111111,45.26258850097656,57.1941452377299,False
2025-07-17,44.7,0.4,45.25570297241211,57.2151687889931,False
2025-07-18,46.8,0.125,45.17062759399414,57.236200068140086,False
2025-07-21,46.0,0.7142857142857143,44.74505615234375,57.257239078011494,False
2025-07-22,45.0,0.125,44.97578048706055,57.278285821448996,False
2025-07-23,45.1,0.2,45.02853012084961,57.29934030129532,False
2025-07-24,45.0,0.2857142857142857,44.869384765625,57.320402520394225,False
2025-07-25,44.8,0.5714285714285714,45.706546783447266,57.34147248159053,False
2025-07-28,45.0,0.5,46.91151809692383,57.362550187730086,False
2025-07-29,45.0,0.2,46.31897735595703,57.3836356416598,False
2025-07-30,44.8,0.25,45.28291702270508,57.40472884622763,False
2025-07-31,45.4,0.0,45.11573028564453,57.42582980428256,False
2025-08-01,48.0,0.2857142857142857,44.8758544921875,57.446938518674635,False
2025-08-04,45.9,0.2,44.55726623535156,57.46805499225495,False
2025-08-05,45.3,0.1428571428571428,44.726112365722656,57.489179227875645,False
2025-08-06,44.9,0.0,44.31499099731445,57.51031122838991,False
2025-08-07,44.6,0.7142857142857143,44.78290557861328,57.53145099665198,False
2025-08-11,44.8,0.25,44.27634048461914,57.552598535517134,False
2025-08-12,44.5,0.2857142857142857,44.00697326660156,57.57375384784172,False
2025-08-13,44.7,-0.1428571428571428,44.27564239501953,57.594916936483116,False
2025-08-14,44.7,0.0,44.125389099121094,57.61608780429976,False
2025-08-15,44.0,0.6,43.79103088378906,57.63726645415114,False
2025-08-18,43.7,0.0,44.10429382324219,57.65845288889779,False
2025-08-19,44.1,0.1,43.52414321899414,57.6796471114013,False
2025-08-20,44.2,0.1666666666666667,43.1267204284668,57.70084912452432,False
2025-08-21,43.9,-0.09090909090909091,43.245643615722656,57.722058931130526,False
2025-08-22,43.9,0.0,44.799827575683594,57.74327653408468,False
2025-08-25,43.4,0.25,44.843929290771484,57.76450193625257,False
2025-08-25,43.4,0.25,45.14979934692383,57.78573514050105,False
2025-08-26,43.7,0.2,45.52285385131836,57.80697614969803,False
2025-08-27,45.1,0.09090909090909091,45.22048568725586,57.82822496671247,False
2025-08-28,44.9,0.1666666666666667,44.80244064331055,57.849481594414385,False
2025-08-29,45.0,0.0,44.87568283081055,57.87074603567484,False
2025-09-01,45.5,0.0,44.40140914916992,57.892018293365965,False
2025-09-02,45.2,0.125,43.85472869873047,57.91329837036094,False
2025-09-03,44.8,0.0,43.81553649902344,57.934586269534,False
2025-09-04,44.6,0.0,43.438838958740234,57.95588199376044,False
2025-09-08,44.0,0.0,43.13719177246094,57.97718554591662,False
2025-09-09,43.5,0.0,42.786521911621094,57.99849692887993,False
2025-09-10,43.5,0.0,42.712425231933594,58.01981614552885,False
