date,actual_price,sentiment,xgboost_predicted,sarimax_predicted,was_split,split_ratio
2025-09-11,241.75,0.0,231.06594848632812,184.50930350878963,True,5
2025-09-12,244.25,0.0,231.1348114013672,184.50930350878963,True,5
2025-09-15,242.25,0.0,237.11708068847656,184.50930350878963,True,5
2025-09-16,257.75,0.0,233.06227111816406,184.50930350878963,True,5
2025-09-17,271.0,0.0,232.58018493652344,184.50930350878963,True,5
2025-09-18,277.0,0.0,230.10067749023438,184.50930350878963,True,5
2025-09-19,310.5,0.0,232.58018493652344,184.50930350878963,True,5
2025-09-22,318.75,0.0,237.7937774658203,184.50930350878963,True,5
2025-09-23,322.25,0.0,231.6031036376953,184.50930350878963,True,5
2025-09-24,320.75,0.0,229.12014770507812,184.50930350878963,True,5
2025-09-25,325.0,0.0,233.06227111816406,184.50930350878963,True,5
2025-09-26,351.0,0.0,226.1706085205078,184.50930350878963,True,5
2025-09-29,358.75,0.0,225.25279235839844,184.50930350878963,True,5
2025-09-30,360.25,0.0,227.00698852539062,184.50930350878963,True,5
2025-10-01,368.25,0.0,221.60543823242188,184.50930350878963,True,5
2025-10-02,359.5,0.0,227.0351104736328,184.50930350878963,True,5
2025-10-03,359.25,0.0,230.6763458251953,184.50930350878963,True,5
2025-10-07,364.5,0.0,228.87811279296875,184.50930350878963,True,5
2025-10-08,355.0,0.0,228.291748046875,184.50930350878963,True,5
2025-10-09,363.5,0.0,225.73492431640625,184.50930350878963,True,5
2025-10-10,384.25,0.0,223.439697265625,184.50930350878963,True,5
2025-10-13,390.5,0.0,222.4988555908203,184.50930350878963,True,5
2025-10-14,394.0,0.0,221.5400848388672,184.50930350878963,True,5
2025-10-15,388.5,0.0,,184.50930350878963,True,5
2025-10-16,386.0,0.0,,184.50930350878963,True,5
2025-10-17,382.25,0.0,,184.50930350878963,True,5
2025-10-21,376.75,0.0,,184.50930350878963,True,5
