date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,hybrid_predicted,best_model_predicted,best_model,sentiment,was_split,split_ratio
2025-08-27,1050.0,1206.5186767578125,999.4752197549052,1006.2738826908568,995.8455578779443,1206.5186767578125,XGBoost,0.1818181818181818,True,5
2025-08-28,1063.75,1198.7005615234375,1001.111721442084,999.58150009781,993.1599603869798,1198.7005615234375,XGBoost,0.0,True,5
2025-08-29,1106.25,1276.9461669921875,1001.6376482134261,1013.4370823232508,1000.666008056421,1276.9461669921875,XGBoost,0.0,True,5
2025-09-01,1131.25,1348.0726318359375,1002.1638512765776,1013.6358564010952,1000.5651056686519,1348.0726318359375,XGBoost,0.0,True,5
2025-09-02,1183.75,1366.39599609375,1003.4540408822061,1013.6358564010952,1000.7519373617356,1366.39599609375,XGBoost,-0.125,True,5
2025-09-03,1211.25,1567.5301513671875,1001.6896666479369,1013.6358564010952,1001.2024234132757,1567.5301513671875,XGBoost,0.25,True,5
2025-09-04,1215.0,1579.99365234375,1003.7441196687481,1013.6358564010952,1001.2805452264568,1579.99365234375,XGBoost,0.0,True,5
2025-09-08,1206.25,1592.355224609375,1004.2714293513784,1013.6358564010952,1001.3371043195191,1592.355224609375,XGBoost,0.0,True,5
2025-09-09,1183.75,1601.1063232421875,1004.7990160523203,1013.083402176463,999.5856157600101,1601.1063232421875,XGBoost,0.0,True,5
2025-09-10,1205.0,1626.4659423828125,1005.3268799171035,1010.5236652463965,998.3639073890811,1626.4659423828125,XGBoost,0.0,True,5
2025-09-11,1208.75,1725.470458984375,1005.855021091334,1013.6358564010952,1001.3565881678585,1725.470458984375,XGBoost,0.0,True,5
2025-09-12,1221.25,1770.6910400390625,1006.3834397206942,1013.6358564010952,1001.3565881678585,1770.6910400390625,XGBoost,0.0,True,5
2025-09-15,1211.25,1786.8131103515625,1006.9121359509433,1013.6358564010952,1001.0963685162619,1786.8131103515625,XGBoost,0.0,True,5
2025-09-16,1288.75,1798.8448486328125,1007.4411099279167,1013.6358564010952,1001.4574905556276,1798.8448486328125,XGBoost,0.0,True,5
2025-09-17,1355.0,1797.6856689453125,1007.9703617975268,1008.2899029217632,996.0685277823072,1797.6856689453125,XGBoost,0.0,True,5
2025-09-18,1385.0,1794.1539306640625,1008.4998917057624,1007.870572815974,996.3518213286466,1794.1539306640625,XGBoost,0.0,True,5
2025-09-19,1552.5,1809.1787109375,1009.0296997986891,1007.870572815974,997.3133376578785,1809.1787109375,XGBoost,0.0,True,5
2025-09-22,1593.75,1785.4921875,1009.5597862224491,1006.2469199890289,994.8309015510142,1785.4921875,XGBoost,0.0,True,5
2025-09-23,1611.25,1800.9710693359375,1010.0901511232616,1006.9819891888815,996.7489866216679,1800.9710693359375,XGBoost,0.0,True,5
2025-09-24,1603.75,1883.6976318359375,1010.6207946474225,1013.6358564010952,1001.3352136623951,1883.6976318359375,XGBoost,0.0,True,5
2025-09-25,1625.0,1893.2059326171875,1011.1517169413046,1013.6358564010952,1001.4909289515181,1893.2059326171875,XGBoost,0.0,True,5
2025-09-26,1755.0,1895.2750244140625,1011.6829181513574,1013.6358564010952,1001.4048921335914,1895.2750244140625,XGBoost,0.0,True,5
2025-09-29,1793.75,1890.7403564453125,1012.2143984241075,1007.870572815974,996.9350552725859,1890.7403564453125,XGBoost,0.0,True,5
2025-09-30,1801.25,1893.69140625,1012.7461579061585,1005.7396885595178,995.3482973870773,1893.69140625,XGBoost,0.0,True,5
2025-10-01,1841.25,1874.741455078125,1013.278196744191,1005.3866206385196,995.0740299393019,1874.741455078125,XGBoost,0.0,True,5
2025-10-02,1797.5,1854.421142578125,1013.8105150849626,1001.4849814284047,992.9329799240337,1854.421142578125,XGBoost,0.0,True,5
2025-10-03,1796.25,,1014.3431130753082,,,,XGBoost,0.0,True,5
2025-10-07,1822.5,,1014.8759908621395,,,,XGBoost,0.0,True,5
2025-10-08,1775.0,,1015.4091485924455,,,,XGBoost,0.0,True,5
2025-10-09,1817.5,,1015.9425864132926,,,,XGBoost,0.0,True,5
2025-10-10,1921.25,,1016.4763044718243,,,,XGBoost,0.0,True,5
2025-10-13,1952.5,,1017.0103029152614,,,,XGBoost,0.0,True,5
2025-10-14,1970.0,,1017.544581890902,,,,XGBoost,0.0,True,5
2025-10-15,1942.5,,1018.0791415461218,,,,XGBoost,0.0,True,5
2025-10-16,1930.0,,1018.6139820283738,,,,XGBoost,0.0,True,5
2025-10-17,1911.25,,1019.1491034851883,,,,XGBoost,0.0,True,5
2025-10-21,1883.75,,1019.6845060641734,,,,XGBoost,0.0,True,5
