date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-02-14,41.7,37.084171295166016,41.09285708402723,37.228410081859764,37.084171295166016,XGBoost,0.0,False
2025-02-17,42.2,36.95962142944336,41.046288086488154,37.12525818415144,36.95962142944336,XGBoost,0.2,False
2025-02-18,40.2,36.84375762939453,41.01728943832569,36.92715755801686,36.84375762939453,XGBoost,-0.2,False
2025-02-19,39.5,36.89656066894531,40.956192801293454,36.92387022755743,36.89656066894531,XGBoost,0.5,False
2025-02-20,39.3,36.59137725830078,40.91558809827793,36.57317882843146,36.59137725830078,XGBoost,0.5,False
2025-02-21,39.3,36.60927963256836,40.89937084216081,36.49335109269699,36.60927963256836,XGBoost,-0.3333333333333333,False
2025-02-24,37.7,36.622650146484375,40.83449937799321,36.568338853023455,36.622650146484375,XGBoost,0.5,False
2025-02-25,36.7,36.97098922729492,40.801319442505616,36.77409266092201,36.97098922729492,XGBoost,0.25,False
2025-02-27,37.8,35.70079803466797,40.768179629365896,35.88843129720894,35.70079803466797,XGBoost,0.0,False
2025-02-28,38.5,35.079505920410156,40.733619066508886,34.992096042406494,35.079505920410156,XGBoost,-0.2,False
2025-03-03,38.5,35.035972595214844,40.68741188810084,34.86526293675858,35.035972595214844,XGBoost,0.0,False
2025-03-04,37.0,35.12561798095703,40.64708804207268,35.13865058836716,35.12561798095703,XGBoost,0.0,False
2025-03-05,37.0,35.5203857421875,40.606804159573365,35.41101540974525,35.5203857421875,XGBoost,0.0,False
2025-03-06,36.9,36.46649169921875,40.55195187798314,36.55504217117312,36.46649169921875,XGBoost,0.5,False
2025-03-07,36.9,35.501609802246094,40.51905196526813,35.49351232327561,35.501609802246094,XGBoost,0.25,False
2025-03-10,36.6,36.95473098754883,40.47158357436707,37.22068837618158,36.95473098754883,XGBoost,0.5,False
2025-03-11,36.6,37.27713394165039,40.45191080252979,36.73809095983902,37.27713394165039,XGBoost,-0.2,False
2025-03-12,36.6,37.15413284301758,40.40598281515736,37.5091332303695,37.15413284301758,XGBoost,0.0,False
2025-03-14,37.0,37.003211975097656,40.36009455426319,36.958357901225156,37.003211975097656,XGBoost,0.2,False
2025-03-17,35.6,36.993812561035156,40.335671520895325,37.041317751974965,36.993812561035156,XGBoost,-0.3333333333333333,False
2025-03-18,35.1,36.313838958740234,40.28179323550342,36.32412354672284,36.313838958740234,XGBoost,0.1428571428571428,False
2025-03-19,35.1,36.13114929199219,40.238736892244994,36.247203868415795,36.13114929199219,XGBoost,0.25,False
2025-03-20,35.2,34.057159423828125,40.206154634650886,33.94087071805689,34.057159423828125,XGBoost,0.0,False
2025-03-21,35.6,34.1376953125,40.17215107476603,33.901737730024564,34.1376953125,XGBoost,-0.2,False
2025-03-24,36.5,33.30234909057617,40.114813688893655,33.10114303932574,33.30234909057617,XGBoost,0.4,False
2025-03-25,35.6,35.97599411010742,40.07942823923709,36.22888563280062,35.97599411010742,XGBoost,0.25,False
2025-03-26,37.1,35.0018424987793,40.04375757277689,34.987001091518934,35.0018424987793,XGBoost,0.1111111111111111,False
2025-03-27,37.2,36.048004150390625,40.0073147063522,36.04292938988206,36.048004150390625,XGBoost,0.0,False
2025-03-28,37.2,36.411502838134766,39.96766488043907,36.19020405547764,36.411502838134766,XGBoost,0.0,False
2025-04-01,37.1,36.114845275878906,39.92805435005743,36.58237919074194,36.114845275878906,XGBoost,0.0,False
2025-04-02,37.0,36.01200485229492,39.89265688283811,35.90840684891029,36.01200485229492,XGBoost,-0.1428571428571428,False
2025-04-03,36.3,35.10380554199219,39.87816766617625,35.0211955305622,35.10380554199219,XGBoost,-1.0,False
2025-04-04,36.1,35.48114013671875,39.81780575600085,35.425835643824826,35.48114013671875,XGBoost,-0.2857142857142857,False
2025-04-07,34.0,35.80909729003906,39.777308567043114,35.625514830044814,35.80909729003906,XGBoost,-0.25,False
2025-04-08,34.0,36.0295524597168,39.72085088740871,36.40451976801464,36.0295524597168,XGBoost,0.3333333333333333,False
2025-04-09,33.4,36.65076446533203,39.70290085415263,36.9279156512111,36.65076446533203,XGBoost,-0.4,False
2025-04-10,36.0,36.125343322753906,39.63361724202957,36.17975760481553,36.125343322753906,XGBoost,0.625,False
2025-04-11,35.0,35.85313034057617,39.60933378690234,35.994774802534195,35.85313034057617,XGBoost,0.1111111111111111,False
2025-04-16,36.0,36.01448059082031,39.57332146243251,36.118524551756806,36.01448059082031,XGBoost,0.0,False
2025-04-17,36.5,35.982479095458984,39.53410175177943,36.10805544988792,35.982479095458984,XGBoost,0.0,False
2025-04-21,36.1,36.27190399169922,39.48761674887926,36.28256707794951,36.27190399169922,XGBoost,0.25,False
2025-04-22,36.0,36.267738342285156,39.443257480004334,36.18708950471243,36.267738342285156,XGBoost,0.4285714285714285,False
2025-04-23,35.1,36.783790588378906,39.404989022917356,36.925427897032996,36.783790588378906,XGBoost,0.4,False
2025-04-25,35.5,36.947044372558594,39.36592455832356,36.611584401705294,36.947044372558594,XGBoost,0.4,False
2025-04-28,35.8,37.3807258605957,39.333716026536706,37.24015402534313,37.3807258605957,XGBoost,0.1666666666666667,False
2025-04-29,36.0,39.01728439331055,39.299598395379334,39.31302417148948,39.01728439331055,XGBoost,0.0,False
2025-04-30,36.7,38.75509262084961,39.256997881164025,38.77286410137792,38.75509262084961,XGBoost,0.125,False
2025-05-02,36.1,37.63618469238281,39.214435967355115,37.431812569088734,37.63618469238281,XGBoost,0.25,False
2025-05-05,35.8,37.750572204589844,39.1828688579571,37.5726777327237,37.750572204589844,XGBoost,0.0,False
2025-05-06,36.0,37.59217071533203,39.144036110985745,37.437244455730564,37.59217071533203,XGBoost,0.0,False
2025-05-07,36.0,37.98756790161133,39.10524184976803,38.15352626019444,37.98756790161133,XGBoost,0.0,False
2025-05-08,36.3,40.09079360961914,39.073790197668735,40.04208324717738,40.09079360961914,XGBoost,-0.25,False
2025-05-09,36.3,38.706573486328125,39.01316030905051,38.290407252632406,38.706573486328125,XGBoost,0.5,False
2025-05-14,36.8,40.24400329589844,38.97935071739812,40.733775926858044,40.24400329589844,XGBoost,0.3333333333333333,False
2025-05-15,37.0,41.4413948059082,38.94071001815413,42.73929817291051,41.4413948059082,XGBoost,0.3333333333333333,False
2025-05-16,37.3,38.938751220703125,38.916715937345415,39.45921017677425,38.938751220703125,XGBoost,-0.1666666666666667,False
2025-05-19,39.0,39.0792350769043,38.86841290898324,38.610372700852224,39.0792350769043,XGBoost,0.1666666666666667,False
2025-05-20,38.7,38.86610794067383,38.83475642318749,38.2137482070057,38.86610794067383,XGBoost,0.0,False
2025-05-21,37.7,38.869361877441406,38.78458201965173,38.228569644701906,38.869361877441406,XGBoost,0.4,False
2025-05-22,37.7,40.24563217163086,38.7461324183612,41.26385950032134,40.24563217163086,XGBoost,0.4,False
2025-05-23,37.7,40.47255325317383,38.73401590452622,41.648745818411754,40.47255325317383,XGBoost,-0.5,False
2025-05-26,38.1,40.808677673339844,38.65766083769868,41.565218297684666,40.808677673339844,XGBoost,0.8,False
2025-05-27,40.3,40.10398864746094,38.639777093462364,40.64622524357687,40.10398864746094,XGBoost,0.1,False
2025-05-28,38.5,40.917335510253906,38.59908923699791,41.661800032776334,40.917335510253906,XGBoost,0.1818181818181818,False
2025-05-29,40.3,39.12798309326172,38.560298576838115,39.35533941175328,39.12798309326172,XGBoost,0.2,False
2025-05-30,41.4,38.87360763549805,38.53116666921037,39.464828459244515,38.87360763549805,XGBoost,-0.1111111111111111,False
2025-06-02,38.9,39.11043930053711,38.489736724370445,38.34456945974186,39.11043930053711,XGBoost,0.0,False
2025-06-03,39.1,39.78831100463867,38.451590915991034,40.47591976740243,39.78831100463867,XGBoost,0.0,False
2025-06-04,39.0,39.77452850341797,38.417134993318186,41.07514002489256,39.77452850341797,XGBoost,-0.125,False
