date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-01-21,55.7,53.703067779541016,53.919588653368706,53.61940112825551,53.703067779541016,XGBoost,-0.1428571428571428,False
2025-01-22,55.7,55.126277923583984,53.81434274094581,54.91389108239354,55.126277923583984,XGBoost,0.1666666666666667,False
2025-01-23,55.6,53.83238983154297,53.81778339063122,53.80024058564656,53.83238983154297,XGBoost,0.1666666666666667,False
2025-01-24,54.3,53.16436004638672,53.675310402664266,53.02620950932098,53.16436004638672,XGBoost,0.0,False
2025-01-27,53.7,53.36758804321289,53.77959647456671,53.239515539305245,53.36758804321289,XGBoost,0.8333333333333334,False
2025-01-28,54.2,52.09083557128906,53.57514662880631,51.84035917503597,52.09083557128906,XGBoost,0.125,False
2025-01-29,54.1,52.1893196105957,53.49626664106271,52.38778465780157,52.1893196105957,XGBoost,-0.125,False
2025-01-30,55.5,52.86674499511719,53.54854657514026,52.978332813900096,52.86674499511719,XGBoost,0.75,False
2025-01-31,55.0,52.13536071777344,53.383060807483844,52.32688874813772,52.13536071777344,XGBoost,0.0,False
2025-02-03,55.3,52.16559982299805,53.35219091217725,52.14054398089403,52.16559982299805,XGBoost,0.2857142857142857,False
2025-02-05,54.1,52.10830307006836,53.31040294715991,52.0429623907867,52.10830307006836,XGBoost,0.375,False
2025-02-06,53.5,51.909427642822266,53.15151396847144,51.87757403477486,51.909427642822266,XGBoost,-0.2,False
2025-02-07,55.3,51.14918899536133,53.15775928168182,51.22555862197521,51.14918899536133,XGBoost,0.2222222222222222,False
2025-02-10,53.6,51.43217086791992,53.011984314062595,51.56474682466675,51.43217086791992,XGBoost,-0.2857142857142857,False
2025-02-11,53.0,51.4248161315918,52.99532749037445,51.47072120922366,51.4248161315918,XGBoost,0.0,False
2025-02-13,53.5,50.66840362548828,52.95519762043373,50.53104334627472,50.66840362548828,XGBoost,0.1666666666666667,False
2025-02-14,52.0,50.00844192504883,52.906313819863946,49.75851793343641,50.00844192504883,XGBoost,0.25,False
2025-02-17,52.2,50.75496292114258,52.83387777175966,50.67755066195553,50.75496292114258,XGBoost,0.2,False
2025-02-18,52.9,50.00033187866211,52.7099693571787,49.758149137257234,50.00033187866211,XGBoost,-0.2,False
2025-02-19,52.0,49.680904388427734,52.753783219081285,49.270336202611375,49.680904388427734,XGBoost,0.5,False
2025-02-20,52.0,48.95722579956055,52.69123280780986,48.40349416284019,48.95722579956055,XGBoost,0.5,False
2025-02-21,52.0,49.13709259033203,52.4992845178942,48.89794303418062,49.13709259033203,XGBoost,-0.3333333333333333,False
2025-02-24,51.8,49.92939758300781,52.565026127496076,49.43015092759725,49.92939758300781,XGBoost,0.5,False
2025-02-25,51.1,46.465858459472656,52.46329412752489,46.57579092879774,46.465858459472656,XGBoost,0.25,False
2025-02-27,51.5,46.39303970336914,52.362131814111606,47.14781970360208,46.39303970336914,XGBoost,0.0,False
2025-02-28,51.3,47.139747619628906,52.26836783976965,47.57737105699558,47.139747619628906,XGBoost,-0.2,False
2025-03-03,50.5,47.21624755859375,52.2365992460135,47.689206101397026,47.21624755859375,XGBoost,0.0,False
2025-03-04,49.9,47.691802978515625,52.17386679192716,47.76373964377368,47.691802978515625,XGBoost,0.0,False
2025-03-05,50.7,48.11474609375,52.111382969140564,47.81892983357269,48.11474609375,XGBoost,0.0,False
2025-03-06,49.9,47.62649154663086,52.087357609124375,47.48654159663975,47.62649154663086,XGBoost,0.25,False
2025-03-07,49.5,48.52285385131836,52.02499296692349,47.77983643834761,48.52285385131836,XGBoost,0.25,False
2025-03-10,48.9,48.1556510925293,52.00114103414291,47.62102135091586,48.1556510925293,XGBoost,0.5,False
2025-03-11,49.0,46.701473236083984,51.83106006264263,46.881068868125524,46.701473236083984,XGBoost,-0.2,False
2025-03-12,50.0,46.50959396362305,51.799668146797636,46.98861756348079,46.50959396362305,XGBoost,0.0,False
2025-03-14,46.0,47.415618896484375,51.768386897584726,47.692573405515034,47.415618896484375,XGBoost,0.2,False
2025-03-17,46.0,48.54729080200195,51.624169046051385,48.342514062096214,48.54729080200195,XGBoost,-0.3333333333333333,False
2025-03-18,46.9,46.814903259277344,51.65759213405593,47.41260322073603,46.814903259277344,XGBoost,0.2857142857142857,False
2025-03-19,47.0,46.51614761352539,51.628712145723505,47.27270240994937,46.51614761352539,XGBoost,0.5,False
2025-03-20,47.5,46.50625991821289,51.515548405342926,47.40742765106957,46.50625991821289,XGBoost,0.1666666666666667,False
2025-03-21,48.0,46.7157096862793,51.39731342048032,47.50406700340612,46.7157096862793,XGBoost,-0.2,False
2025-03-24,47.4,46.95870590209961,51.428092487364474,47.6340335164055,46.95870590209961,XGBoost,0.4,False
2025-03-25,48.3,47.311832427978516,51.343388625087506,47.82789343605899,47.311832427978516,XGBoost,0.25,False
2025-03-26,48.1,48.333065032958984,51.243356253176074,48.73833407414564,48.333065032958984,XGBoost,0.0,False
2025-03-27,46.4,47.27238464355469,51.18191124652192,48.03309579474879,47.27238464355469,XGBoost,0.0,False
2025-03-28,46.1,47.303062438964844,51.17189858986575,47.9581831289857,47.303062438964844,XGBoost,0.3333333333333333,False
2025-04-01,47.2,48.10628890991211,51.05924541160271,48.568869515596724,48.10628890991211,XGBoost,0.0,False
2025-04-02,48.5,48.11421585083008,50.97601360135071,48.53131710843135,48.11421585083008,XGBoost,-0.1428571428571428,False
2025-04-03,46.5,48.32109451293945,50.7828053433883,48.510998235553636,48.32109451293945,XGBoost,-1.0,False
2025-04-04,46.1,48.20802307128906,50.83177837176334,48.44510657822051,48.20802307128906,XGBoost,-0.2857142857142857,False
2025-04-07,46.0,48.50529098510742,50.776277699349,48.538688409397444,48.50529098510742,XGBoost,-0.25,False
2025-04-08,46.0,48.72494125366211,50.818060365694095,48.56369914390378,48.72494125366211,XGBoost,0.4166666666666667,False
2025-04-09,46.0,48.938262939453125,50.662194919050506,48.55088378828822,48.938262939453125,XGBoost,-0.2,False
2025-04-10,46.5,49.96826171875,50.69000060574261,49.536731098585676,49.96826171875,XGBoost,0.375,False
2025-04-11,48.0,50.9239387512207,50.62287025359591,50.67681987307507,50.9239387512207,XGBoost,0.3333333333333333,False
