date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-02-14,9.6,8.505796432495117,9.98459552282195,8.610461165112909,8.505796432495117,XGBoost,0.0,False
2025-02-17,9.7,8.986438751220703,9.986014831208262,8.930162787307731,8.986438751220703,XGBoost,0.2,False
2025-02-18,10.0,8.812345504760742,9.979771113616499,8.834790211574665,8.812345504760742,XGBoost,-0.2,False
2025-02-19,9.9,9.055761337280273,9.987568789035327,9.049485817130218,9.055761337280273,XGBoost,0.5,False
2025-02-20,9.7,8.803614616394043,9.986430506775255,8.757716453960072,8.803614616394043,XGBoost,0.5,False
2025-02-21,9.5,8.683045387268066,9.974662634867666,8.627635653463884,8.683045387268066,XGBoost,-0.3333333333333333,False
2025-02-24,9.3,8.882038116455078,9.984158427259334,8.895791658492655,8.882038116455078,XGBoost,0.5,False
2025-02-25,9.2,9.003854751586914,9.979833349237909,8.94780102203351,9.003854751586914,XGBoost,0.25,False
2025-02-27,9.1,8.870186805725098,9.97763351013598,8.877964431423433,8.870186805725098,XGBoost,0.1666666666666667,False
2025-02-28,9.0,8.606637001037598,9.971819715653936,8.541217514865675,8.606637001037598,XGBoost,-0.2,False
2025-03-03,8.8,8.479235649108887,9.973235637200155,8.403342570055408,8.479235649108887,XGBoost,0.0,False
2025-03-04,8.5,8.794402122497559,9.972100434132003,8.882842814157652,8.794402122497559,XGBoost,0.0,False
2025-03-05,9.0,8.995205879211426,9.970964841863445,9.079819601498782,8.995205879211426,XGBoost,0.0,False
2025-03-06,8.8,8.991975784301758,9.97620960140497,8.99096713396661,8.991975784301758,XGBoost,0.5,False
2025-03-07,9.1,9.002549171447754,9.971884447880361,8.92158386304773,9.002549171447754,XGBoost,0.25,False
2025-03-10,8.8,8.992584228515625,9.9739394823794,8.904126540771323,8.992584228515625,XGBoost,0.5,False
2025-03-11,8.7,9.150009155273438,9.963872799409483,9.244893765505928,9.150009155273438,XGBoost,-0.2,False
2025-03-12,8.9,9.008584976196289,9.965290068041664,9.032717539074698,9.008584976196289,XGBoost,0.0,False
2025-03-14,9.0,9.172638893127441,9.966707360367042,9.288833422929164,9.172638893127441,XGBoost,0.2,False
2025-03-17,8.9,9.232749938964844,9.95876778625094,9.31061268136271,9.232749938964844,XGBoost,-0.3333333333333333,False
2025-03-18,8.6,9.010187149047852,9.963709449534385,8.917119905776673,9.010187149047852,XGBoost,0.1428571428571428,False
2025-03-19,8.5,8.79778003692627,9.963942371172406,8.823110114000961,8.79778003692627,XGBoost,0.25,False
2025-03-20,8.8,8.03632926940918,9.95961836765637,8.396546168876727,8.03632926940918,XGBoost,0.0,False
2025-03-21,9.0,8.397150993347168,9.955932503741323,8.688241411226224,8.397150993347168,XGBoost,-0.2,False
2025-03-24,9.0,8.499746322631836,9.962454467315158,8.589256499159994,8.499746322631836,XGBoost,0.4,False
2025-03-25,9.0,8.974924087524414,9.95940683908215,9.030012883204869,8.974924087524414,XGBoost,0.25,False
2025-03-26,9.0,8.9003324508667,9.95650110118501,9.082259213286967,8.9003324508667,XGBoost,0.1111111111111111,False
2025-03-27,9.2,8.89742374420166,9.95394993674896,8.873043971315392,8.89742374420166,XGBoost,0.0,False
2025-03-28,9.0,8.983650207519531,9.952816632800598,9.05451561288432,8.983650207519531,XGBoost,0.0,False
2025-04-01,9.2,8.911016464233398,9.951683463579013,8.909086552400268,8.911016464233398,XGBoost,0.0,False
2025-04-02,9.3,8.995829582214355,9.94872761188967,8.983338211353129,8.995829582214355,XGBoost,-0.1428571428571428,False
2025-04-03,9.0,8.990477561950684,9.936657856970845,8.956249044161565,8.990477561950684,XGBoost,-1.0,False
