date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-07-16,18.2,19.563880920410156,23.70972816582308,19.84093598281707,19.563880920410156,XGBoost,0.2222222222222222,False
2025-07-17,17.8,19.36781120300293,23.805876078979143,19.780640210869446,19.36781120300293,XGBoost,0.2,False
2025-07-18,18.3,19.02375602722168,23.901221014563948,19.765261983979524,19.02375602722168,XGBoost,0.375,False
2025-07-21,18.2,19.548885345458984,23.9959635744197,19.197342661995073,19.548885345458984,XGBoost,0.7142857142857143,False
2025-07-22,20.0,19.77566909790039,24.096709215917453,19.20108254371512,19.77566909790039,XGBoost,0.125,False
2025-07-23,19.5,22.258359909057617,24.19383426802054,20.02840403329232,22.258359909057617,XGBoost,0.2,False
2025-07-24,18.9,22.040441513061523,24.29128970148409,19.799788355206196,22.040441513061523,XGBoost,0.2857142857142857,False
2025-07-25,19.5,23.177804946899414,24.38793330759201,20.001038108936328,23.177804946899414,XGBoost,0.5714285714285714,False
2025-07-28,19.4,23.05423355102539,24.487133375031235,19.957252371082127,23.05423355102539,XGBoost,0.5,False
2025-07-29,19.3,22.768835067749023,24.589323142698635,19.903552652839647,22.768835067749023,XGBoost,0.0,False
2025-07-30,19.0,23.726608276367188,24.687382402321738,20.115075671631093,23.726608276367188,XGBoost,0.25,False
2025-07-31,19.7,22.93195343017578,24.788866233661732,19.912326277065343,22.93195343017578,XGBoost,0.0,False
2025-08-01,19.4,22.473865509033203,24.887517693439975,19.920944473035362,22.473865509033203,XGBoost,0.2857142857142857,False
2025-08-04,19.1,21.9528865814209,24.988820070169545,19.77845013751643,21.9528865814209,XGBoost,0.2,False
2025-08-05,19.6,22.431270599365234,25.09035790456001,19.78708225797855,22.431270599365234,XGBoost,0.1428571428571428,False
2025-08-06,19.9,22.444080352783203,25.192823450651137,19.15721095661736,22.444080352783203,XGBoost,0.0,False
2025-08-07,22.4,22.23934555053711,25.290520905473215,19.174958240221788,22.23934555053711,XGBoost,0.7142857142857143,False
2025-08-11,22.0,22.15542221069336,25.397263964619626,19.17417492051226,22.15542221069336,XGBoost,0.0,False
2025-08-12,23.3,22.45895004272461,25.496652515626714,19.214714196997278,22.45895004272461,XGBoost,0.5714285714285714,False
2025-08-13,23.1,22.640689849853516,25.603363519458764,19.207533938486083,22.640689849853516,XGBoost,0.0,False
2025-08-14,22.8,22.80512237548828,25.707039640186874,19.206962060629888,22.80512237548828,XGBoost,0.0,False
2025-08-15,24.0,23.290815353393555,25.80750992055835,19.22502895578845,23.290815353393555,XGBoost,0.6,False
2025-08-18,23.0,23.054834365844727,25.914789782024354,19.125533723185175,23.054834365844727,XGBoost,0.1428571428571428,False
2025-08-19,22.5,23.020755767822266,26.01878088477946,19.099386094524885,23.020755767822266,XGBoost,0.3,False
2025-08-20,22.0,23.02229118347168,26.12495220431885,19.12916465556022,23.02229118347168,XGBoost,0.1666666666666667,False
2025-08-21,22.5,22.833301544189453,26.231751608018303,19.095117665761865,22.833301544189453,XGBoost,0.0,False
2025-08-22,22.5,22.782575607299805,26.337216925591818,19.105886567032357,22.782575607299805,XGBoost,0.125,False
2025-08-25,22.3,22.84375762939453,26.44311236424168,19.123838598100022,22.84375762939453,XGBoost,0.25,False
