date,company_code,company_name,closing_price,sentiment_score
2023-08-22,WATA.N0000,Watawala Plantations PLC,73.3,0.0
2023-08-23,WATA.N0000,Watawala Plantations PLC,72.4,0.1666666666666667
2023-08-24,WATA.N0000,Watawala Plantations PLC,73.4,0.375
2023-08-25,WATA.N0000,Watawala Plantations PLC,73.3,0.0
2023-08-28,WATA.N0000,Watawala Plantations PLC,73.0,0.0
2023-08-29,WATA.N0000,Watawala Plantations PLC,73.6,0.0
2023-08-31,WATA.N0000,Watawala Plantations PLC,74.4,-0.25
2023-09-01,WATA.N0000,Watawala Plantations PLC,74.4,0.0
2023-09-04,WATA.N0000,Watawala Plantations PLC,75.1,0.1666666666666667
2023-09-05,WATA.N0000,Watawala Plantations PLC,76.6,0.0
2023-09-06,WATA.N0000,Watawala Plantations PLC,75.6,0.5
2023-09-07,WATA.N0000,Watawala Plantations PLC,75.9,0.0
2023-09-08,WATA.N0000,Watawala Plantations PLC,76.2,0.0
2023-09-11,WATA.N0000,Watawala Plantations PLC,75.5,0.3333333333333333
2023-09-12,WATA.N0000,Watawala Plantations PLC,74.7,-0.3333333333333333
2023-09-13,WATA.N0000,Watawala Plantations PLC,74.6,0.0
2023-09-14,WATA.N0000,Watawala Plantations PLC,75.9,0.1428571428571428
2023-09-15,WATA.N0000,Watawala Plantations PLC,76.0,0.0
2023-09-18,WATA.N0000,Watawala Plantations PLC,75.3,-0.2857142857142857
2023-09-19,WATA.N0000,Watawala Plantations PLC,75.0,0.2857142857142857
2023-09-20,WATA.N0000,Watawala Plantations PLC,74.9,0.2222222222222222
2023-09-21,WATA.N0000,Watawala Plantations PLC,75.0,0.1666666666666667
2023-09-22,WATA.N0000,Watawala Plantations PLC,74.9,0.2
2023-09-25,WATA.N0000,Watawala Plantations PLC,75.0,0.6666666666666666
2023-09-26,WATA.N0000,Watawala Plantations PLC,75.0,0.0
2023-09-27,WATA.N0000,Watawala Plantations PLC,76.2,-0.1428571428571428
2023-10-02,WATA.N0000,Watawala Plantations PLC,74.1,0.0
2023-10-03,WATA.N0000,Watawala Plantations PLC,73.9,0.0
2023-10-04,WATA.N0000,Watawala Plantations PLC,74.3,-0.1428571428571428
2023-10-05,WATA.N0000,Watawala Plantations PLC,74.7,0.1428571428571428
2023-10-06,WATA.N0000,Watawala Plantations PLC,75.0,0.0
2023-10-09,WATA.N0000,Watawala Plantations PLC,74.5,0.0
2023-10-10,WATA.N0000,Watawala Plantations PLC,75.0,0.0
2023-10-11,WATA.N0000,Watawala Plantations PLC,73.2,0.0
2023-10-12,WATA.N0000,Watawala Plantations PLC,73.1,0.3333333333333333
2023-10-13,WATA.N0000,Watawala Plantations PLC,74.0,0.25
2023-10-16,WATA.N0000,Watawala Plantations PLC,73.7,0.3333333333333333
2023-10-17,WATA.N0000,Watawala Plantations PLC,73.3,0.0
2023-10-18,WATA.N0000,Watawala Plantations PLC,72.0,0.0
2023-10-19,WATA.N0000,Watawala Plantations PLC,72.2,0.2727272727272727
2023-10-20,WATA.N0000,Watawala Plantations PLC,72.2,0.4
2023-10-23,WATA.N0000,Watawala Plantations PLC,74.0,0.2
2023-10-24,WATA.N0000,Watawala Plantations PLC,74.0,0.0
2023-10-25,WATA.N0000,Watawala Plantations PLC,73.1,0.25
2023-10-26,WATA.N0000,Watawala Plantations PLC,72.9,0.1428571428571428
2023-10-27,WATA.N0000,Watawala Plantations PLC,72.9,0.0
2023-10-30,WATA.N0000,Watawala Plantations PLC,72.3,0.0
2023-10-31,WATA.N0000,Watawala Plantations PLC,72.0,-0.125
2023-11-01,WATA.N0000,Watawala Plantations PLC,73.0,0.2
2023-11-02,WATA.N0000,Watawala Plantations PLC,73.0,0.0
2023-11-03,WATA.N0000,Watawala Plantations PLC,74.8,-0.1666666666666667
2023-11-06,WATA.N0000,Watawala Plantations PLC,74.7,0.0
2023-11-07,WATA.N0000,Watawala Plantations PLC,75.5,0.1666666666666667
2023-11-08,WATA.N0000,Watawala Plantations PLC,75.0,0.2
2023-11-09,WATA.N0000,Watawala Plantations PLC,75.0,0.0
2023-11-10,WATA.N0000,Watawala Plantations PLC,79.6,0.6
2023-11-13,WATA.N0000,Watawala Plantations PLC,79.4,0.5
2023-11-14,WATA.N0000,Watawala Plantations PLC,78.8,0.0
2023-11-15,WATA.N0000,Watawala Plantations PLC,78.2,0.0
2023-11-16,WATA.N0000,Watawala Plantations PLC,79.0,0.0
2023-11-17,WATA.N0000,Watawala Plantations PLC,79.1,0.0
2023-11-20,WATA.N0000,Watawala Plantations PLC,72.0,0.0
2023-11-21,WATA.N0000,Watawala Plantations PLC,71.1,0.0
2023-11-22,WATA.N0000,Watawala Plantations PLC,70.8,0.0
2023-11-23,WATA.N0000,Watawala Plantations PLC,70.1,0.5
2023-11-24,WATA.N0000,Watawala Plantations PLC,71.1,0.6666666666666666
2023-11-27,WATA.N0000,Watawala Plantations PLC,70.6,0.1666666666666667
2023-11-28,WATA.N0000,Watawala Plantations PLC,70.7,-0.1428571428571428
2023-11-29,WATA.N0000,Watawala Plantations PLC,71.0,0.5
2023-11-30,WATA.N0000,Watawala Plantations PLC,71.5,0.2
2023-12-01,WATA.N0000,Watawala Plantations PLC,71.2,0.0
2023-12-04,WATA.N0000,Watawala Plantations PLC,71.0,0.0
2023-12-05,WATA.N0000,Watawala Plantations PLC,71.1,-0.125
2023-12-06,WATA.N0000,Watawala Plantations PLC,70.9,0.0
2023-12-07,WATA.N0000,Watawala Plantations PLC,71.0,0.0
2023-12-08,WATA.N0000,Watawala Plantations PLC,71.0,0.0
2023-12-11,WATA.N0000,Watawala Plantations PLC,71.7,0.0
2023-12-12,WATA.N0000,Watawala Plantations PLC,73.3,0.1111111111111111
2023-12-13,WATA.N0000,Watawala Plantations PLC,72.7,0.0
2023-12-14,WATA.N0000,Watawala Plantations PLC,72.2,0.0
2023-12-15,WATA.N0000,Watawala Plantations PLC,72.3,1.0
2023-12-18,WATA.N0000,Watawala Plantations PLC,71.7,0.0
2023-12-19,WATA.N0000,Watawala Plantations PLC,70.8,0.0
2023-12-20,WATA.N0000,Watawala Plantations PLC,71.5,0.0
2023-12-21,WATA.N0000,Watawala Plantations PLC,71.1,0.3333333333333333
2023-12-22,WATA.N0000,Watawala Plantations PLC,71.3,0.25
2023-12-27,WATA.N0000,Watawala Plantations PLC,71.9,-0.5
2023-12-28,WATA.N0000,Watawala Plantations PLC,72.6,0.0
2023-12-29,WATA.N0000,Watawala Plantations PLC,72.2,-0.25
2023-12-29,WATA.N0000,Watawala Plantations PLC,72.2,-0.25
2024-01-02,WATA.N0000,Watawala Plantations PLC,72.2,0.0
2024-01-03,WATA.N0000,Watawala Plantations PLC,72.1,0.3
2024-01-04,WATA.N0000,Watawala Plantations PLC,73.5,0.125
2024-01-05,WATA.N0000,Watawala Plantations PLC,73.9,0.0
2024-01-08,WATA.N0000,Watawala Plantations PLC,74.2,0.0
2024-01-09,WATA.N0000,Watawala Plantations PLC,76.5,0.0
2024-01-10,WATA.N0000,Watawala Plantations PLC,77.0,0.0
2024-01-11,WATA.N0000,Watawala Plantations PLC,76.9,0.4
2024-01-12,WATA.N0000,Watawala Plantations PLC,78.4,0.0
2024-01-16,WATA.N0000,Watawala Plantations PLC,78.1,-0.25
2024-01-17,WATA.N0000,Watawala Plantations PLC,77.0,0.125
2024-01-18,WATA.N0000,Watawala Plantations PLC,76.3,0.3
2024-01-19,WATA.N0000,Watawala Plantations PLC,76.2,0.0
2024-01-22,WATA.N0000,Watawala Plantations PLC,75.1,0.25
2024-01-23,WATA.N0000,Watawala Plantations PLC,75.5,0.1666666666666667
2024-01-24,WATA.N0000,Watawala Plantations PLC,76.3,0.25
2024-01-26,WATA.N0000,Watawala Plantations PLC,75.8,0.2857142857142857
2024-01-29,WATA.N0000,Watawala Plantations PLC,75.7,0.0
2024-01-30,WATA.N0000,Watawala Plantations PLC,75.5,0.2222222222222222
2024-01-31,WATA.N0000,Watawala Plantations PLC,75.4,-0.1428571428571428
2024-02-01,WATA.N0000,Watawala Plantations PLC,75.0,-0.2222222222222222
2024-02-02,WATA.N0000,Watawala Plantations PLC,76.0,0.0
2024-02-06,WATA.N0000,Watawala Plantations PLC,78.1,0.125
2024-02-07,WATA.N0000,Watawala Plantations PLC,77.8,0.1818181818181818
2024-02-08,WATA.N0000,Watawala Plantations PLC,78.2,0.2
2024-02-09,WATA.N0000,Watawala Plantations PLC,76.9,0.0
2024-02-12,WATA.N0000,Watawala Plantations PLC,78.3,0.0
2024-02-13,WATA.N0000,Watawala Plantations PLC,75.9,-0.1111111111111111
2024-02-14,WATA.N0000,Watawala Plantations PLC,75.5,0.1
2024-02-15,WATA.N0000,Watawala Plantations PLC,76.0,0.0
2024-02-16,WATA.N0000,Watawala Plantations PLC,76.0,0.1428571428571428
2024-02-19,WATA.N0000,Watawala Plantations PLC,77.5,0.1111111111111111
2024-02-20,WATA.N0000,Watawala Plantations PLC,76.5,0.0
2024-02-21,WATA.N0000,Watawala Plantations PLC,76.4,0.0
2024-02-22,WATA.N0000,Watawala Plantations PLC,77.0,0.2
2024-02-26,WATA.N0000,Watawala Plantations PLC,76.4,-0.125
2024-02-27,WATA.N0000,Watawala Plantations PLC,75.7,0.0
2024-02-28,WATA.N0000,Watawala Plantations PLC,77.4,0.0
2024-02-29,WATA.N0000,Watawala Plantations PLC,76.0,0.0
2024-03-01,WATA.N0000,Watawala Plantations PLC,76.8,0.3333333333333333
2024-03-04,WATA.N0000,Watawala Plantations PLC,76.5,0.3333333333333333
2024-03-05,WATA.N0000,Watawala Plantations PLC,78.0,0.0
2024-03-06,WATA.N0000,Watawala Plantations PLC,78.3,-0.2
2024-03-07,WATA.N0000,Watawala Plantations PLC,79.1,0.0
2024-03-11,WATA.N0000,Watawala Plantations PLC,84.2,-0.25
2024-03-12,WATA.N0000,Watawala Plantations PLC,86.5,0.0
2024-03-13,WATA.N0000,Watawala Plantations PLC,87.5,0.2
2024-03-14,WATA.N0000,Watawala Plantations PLC,88.3,-0.2
2024-03-15,WATA.N0000,Watawala Plantations PLC,88.3,0.0
2024-03-18,WATA.N0000,Watawala Plantations PLC,88.8,-0.125
2024-03-19,WATA.N0000,Watawala Plantations PLC,91.3,0.0
2024-03-20,WATA.N0000,Watawala Plantations PLC,93.7,0.0
2024-03-21,WATA.N0000,Watawala Plantations PLC,91.1,-0.1111111111111111
2024-03-22,WATA.N0000,Watawala Plantations PLC,93.0,0.25
2024-03-25,WATA.N0000,Watawala Plantations PLC,91.1,0.0
2024-03-26,WATA.N0000,Watawala Plantations PLC,90.0,0.0
2024-03-27,WATA.N0000,Watawala Plantations PLC,89.5,0.0
2024-03-28,WATA.N0000,Watawala Plantations PLC,88.7,-0.3333333333333333
2024-04-01,WATA.N0000,Watawala Plantations PLC,87.8,0.3333333333333333
2024-04-02,WATA.N0000,Watawala Plantations PLC,87.2,0.1111111111111111
2024-04-03,WATA.N0000,Watawala Plantations PLC,88.0,0.3333333333333333
2024-04-04,WATA.N0000,Watawala Plantations PLC,88.5,0.1111111111111111
2024-04-05,WATA.N0000,Watawala Plantations PLC,88.0,0.3333333333333333
2024-04-08,WATA.N0000,Watawala Plantations PLC,87.0,0.3333333333333333
2024-04-09,WATA.N0000,Watawala Plantations PLC,88.3,0.4
2024-04-10,WATA.N0000,Watawala Plantations PLC,88.5,0.5
2024-04-15,WATA.N0000,Watawala Plantations PLC,87.5,0.0
2024-04-16,WATA.N0000,Watawala Plantations PLC,85.9,-0.1666666666666667
2024-04-17,WATA.N0000,Watawala Plantations PLC,86.1,0.75
2024-04-18,WATA.N0000,Watawala Plantations PLC,85.5,0.25
2024-04-19,WATA.N0000,Watawala Plantations PLC,85.5,0.0
