date,company_code,company_name,closing_price,sentiment_score
2023-09-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.5,0.0
2023-09-14,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.5,0.1428571428571428
2023-09-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.4,0.0
2023-09-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.0,-0.1428571428571428
2023-09-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.0,0.2857142857142857
2023-09-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.0,0.2222222222222222
2023-09-21,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.4,0.1666666666666667
2023-09-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.1,0.6
2023-09-25,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.7,0.6666666666666666
2023-09-26,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.4,-0.09090909090909091
2023-09-27,MCPL.N0000,Mahaweli Coconut Plantations PLC,30.0,-0.1428571428571428
2023-10-02,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.7,0.0
2023-10-03,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.0
2023-10-04,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,-0.1428571428571428
2023-10-05,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.1,0.1428571428571428
2023-10-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.0
2023-10-09,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.0
2023-10-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.0
2023-10-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.6,0.0
2023-10-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.3333333333333333
2023-10-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.3,0.25
2023-10-16,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.3333333333333333
2023-10-17,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.0
2023-10-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.0
2023-10-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.2727272727272727
2023-10-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.6,0.4
2023-10-23,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.6,0.2
2023-10-24,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.0
2023-10-25,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.5
2023-10-26,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.1428571428571428
2023-10-30,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.9,0.0
2023-10-31,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.8,-0.125
2023-11-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.7,0.2
2023-11-02,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.7,0.0
2023-11-03,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.7,-0.1666666666666667
2023-11-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.4,0.0
2023-11-07,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.4,0.1666666666666667
2023-11-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.2
2023-11-09,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.0
2023-11-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.3,0.6
2023-11-14,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.7,0.0
2023-11-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.0,0.0
2023-11-16,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.1,0.0
2023-11-17,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.1,0.0
2023-11-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,24.6,0.0
2023-11-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,24.6,0.0
2023-11-23,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.5
2023-11-24,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.3,0.6666666666666666
2023-11-27,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.1666666666666667
2023-11-29,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.5,0.375
2023-11-30,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.0,0.2
2023-12-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.9,0.0
2023-12-04,MCPL.N0000,Mahaweli Coconut Plantations PLC,24.3,0.0
2023-12-05,MCPL.N0000,Mahaweli Coconut Plantations PLC,24.2,-0.125
2023-12-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,24.3,0.0
2023-12-07,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.7,0.0
2023-12-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.1,0.0
2023-12-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.6,0.0
2023-12-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.9,0.1111111111111111
2023-12-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.0,0.0
2023-12-14,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.0,0.0
2023-12-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.0,1.0
2023-12-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.0,0.0
2023-12-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.0,0.0
2023-12-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.6,0.0
2023-12-22,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,-0.25
2023-12-27,MCPL.N0000,Mahaweli Coconut Plantations PLC,25.8,-0.5
