date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-05-22,21.8,,19.690252,0.6,False
2025-05-23,23.2,,19.92397,-0.5,False
2025-05-26,22.5,,20.016672,0.8,False
2025-05-27,21.5,,19.994568,0.1,False
2025-05-28,22.0,,20.037039,0.1818181818181818,False
2025-05-29,20.4,,19.871193,0.2,False
2025-05-30,20.0,,19.971113,-0.1111111111111111,False
2025-06-02,19.1,,19.872103,0.0,False
2025-06-03,20.5,,19.70883,0.0,False
2025-06-04,20.0,,19.362854,-0.125,False
2025-06-05,20.0,,19.653822,0.0,False
2025-06-06,19.9,,19.700336,0.0,False
2025-06-09,19.6,,19.69082,0.0,False
2025-06-11,19.1,,19.687416,0.0,False
2025-06-12,18.7,,19.251875,0.0,False
2025-06-13,18.7,,19.418716,-0.6,False
2025-06-16,18.7,,19.351084,0.0,False
2025-06-17,18.4,,19.42477,0.3333333333333333,False
2025-06-18,18.0,,19.435392,-0.125,False
2025-06-19,17.3,,18.514994,-0.1666666666666667,False
2025-06-20,18.2,,18.63189,0.1666666666666667,False
2025-06-23,17.8,,18.31284,0.2222222222222222,False
2025-06-24,18.7,,18.36599,0.25,False
2025-06-25,18.2,,18.594301,0.0,False
2025-06-26,18.4,,18.484562,0.1666666666666667,False
2025-06-27,18.6,,19.162886,0.0,False
2025-06-30,18.3,,19.392073,0.2,False
2025-07-01,18.3,,19.427826,0.25,False
2025-07-02,18.4,,19.21907,0.2222222222222222,False
2025-07-03,18.6,,19.269348,0.4,False
2025-07-04,18.5,,19.437222,-0.1,False
2025-07-07,18.1,,19.432114,0.0,False
2025-07-08,18.2,,19.174545,-0.2857142857142857,False
2025-07-09,18.3,,19.058584,0.0,False
2025-07-11,18.2,,18.63477,0.2857142857142857,False
2025-07-14,18.0,,18.45318,0.1428571428571428,False
2025-07-15,18.3,,18.313965,0.2727272727272727,False
2025-07-16,18.2,,18.394573,0.2222222222222222,False
2025-07-17,17.8,,18.298956,0.2,False
2025-07-18,18.3,,18.344866,0.375,False
2025-07-21,18.2,,18.654171,0.7142857142857143,False
2025-07-22,20.0,,19.387873,0.125,False
2025-07-23,19.5,,19.408533,0.2,False
2025-07-24,18.9,,19.738348,0.2857142857142857,False
2025-07-25,19.5,,19.670778,0.5714285714285714,False
2025-07-28,19.4,,19.576168,0.5,False
2025-07-29,19.3,,19.333916,0.0,False
2025-07-30,19.0,,19.503777,0.25,False
2025-07-31,19.7,,19.419954,0.0,False
2025-08-01,19.4,,19.558134,0.2857142857142857,False
2025-08-04,19.1,,19.490046,0.2,False
2025-08-05,19.6,,19.282248,0.1428571428571428,False
2025-08-06,19.9,,19.421072,0.0,False
2025-08-07,22.4,,19.699747,0.7142857142857143,False
2025-08-11,22.0,,19.89013,0.0,False
2025-08-12,23.3,,20.034357,0.5714285714285714,False
2025-08-13,23.1,,19.895187,0.0,False
2025-08-14,22.8,,19.910522,0.0,False
2025-08-15,24.0,,20.025532,0.6,False
2025-08-18,23.0,,19.900732,0.1428571428571428,False
2025-08-19,22.5,,20.042112,0.3,False
2025-08-20,22.0,,19.749105,0.1666666666666667,False
2025-08-21,22.5,,19.947428,0.0,False
2025-08-22,22.5,,19.774107,0.125,False
2025-08-25,22.3,,19.953094,0.25,False
2025-08-26,22.2,,19.767311,0.2,False
2025-08-27,22.5,,19.795315,0.1818181818181818,False
2025-08-28,22.7,,19.80709,0.0,False
2025-08-29,22.9,,19.823172,0.0,False
2025-09-01,23.4,,19.727844,0.0,False
2025-09-02,23.1,,19.689825,0.0,False
2025-09-03,23.1,,19.69464,0.0,False
2025-09-04,23.1,,19.692974,0.0,False
2025-09-08,22.9,,19.688034,0.0,False
2025-09-09,22.8,,19.683414,0.0,False
2025-09-10,22.9,,19.692963,0.0,False
2025-09-11,22.2,,19.687595,0.0,False
2025-09-12,22.2,,19.692963,0.0,False
2025-09-15,22.1,,19.683414,0.0,False
2025-09-16,22.6,,19.719498,0.0,False
2025-09-17,22.8,,19.707047,0.0,False
2025-09-18,23.3,,19.726656,0.0,False
2025-09-19,22.5,,19.689156,0.0,False
2025-09-22,22.5,,19.694523,0.0,False
2025-09-23,22.3,,19.688034,0.0,False
2025-09-24,22.5,,19.707047,0.0,False
2025-09-25,22.3,,19.688034,0.0,False
2025-09-26,22.8,,19.719498,0.0,False
2025-09-29,23.9,,19.762457,0.0,False
2025-09-30,23.8,,19.72671,0.0,False
2025-10-01,23.7,,19.720083,0.0,False
2025-10-02,23.7,,19.744043,0.0,False
2025-10-03,23.3,,19.689156,0.0,False
2025-10-07,22.8,,19.687416,0.0,False
2025-10-08,23.0,,19.707047,0.0,False
2025-10-09,22.2,,19.687416,0.0,False
2025-10-10,22.6,,19.71888,0.0,False
2025-10-13,22.4,,19.688034,0.0,False
2025-10-14,22.3,,19.683414,0.0,False
2025-10-15,22.1,,19.688034,0.0,False
2025-10-16,22.1,,19.692963,0.0,False
2025-10-17,22.1,,19.692963,0.0,False
2025-10-21,22.1,,19.692963,0.0,False
