date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-08-11,40.1,,41.291058,0.0,False
2025-08-12,40.1,,41.006187,0.4285714285714285,False
2025-08-13,41.0,,41.65141,0.0,False
2025-08-14,41.0,,41.486732,0.0,False
2025-08-15,41.1,,41.758923,0.8,False
2025-08-18,48.4,,44.916393,0.1428571428571428,False
2025-08-19,49.9,,44.76063,0.3,False
2025-08-20,47.0,,43.224358,0.1666666666666667,False
2025-08-21,47.3,,44.693398,0.0,False
2025-08-22,46.5,,44.534443,0.125,False
2025-08-25,47.5,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    45.785633
2025-08-25    44.983696
dtype: float32",0.25,False
2025-08-25,47.5,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    45.785633
2025-08-25    44.983696
dtype: float32",0.25,False
2025-08-26,49.4,,45.409428,0.2,False
2025-08-27,49.5,,46.380585,0.1818181818181818,False
2025-08-28,49.0,,45.397373,0.0,False
2025-08-29,49.0,,46.061726,0.0,False
2025-09-01,49.0,,46.448025,0.0,False
2025-09-02,49.6,,46.306202,0.375,False
2025-09-03,54.8,,47.447456,0.25,False
2025-09-04,53.6,,46.817924,0.0,False
2025-09-08,52.0,,46.818157,0.0,False
2025-09-09,50.6,,50.76242,0.0,False
2025-09-10,51.5,,51.912792,0.0,False
2025-09-11,52.9,,51.75416,0.0,False
2025-09-12,53.0,,50.91845,0.0,False
2025-09-15,53.8,,51.958096,0.0,False
2025-09-16,53.6,,51.44817,0.0,False
2025-09-17,53.9,,52.9402,0.0,False
2025-09-18,52.1,,50.905903,0.0,False
2025-09-19,52.5,,51.431572,0.0,False
2025-09-22,52.1,,50.868767,0.0,False
2025-09-23,53.1,,52.890198,0.0,False
2025-09-24,53.1,,51.273376,0.0,False
2025-09-25,53.4,,51.53273,0.0,False
2025-09-26,48.4,,50.13573,0.0,False
2025-09-29,48.0,,48.079967,0.0,False
2025-09-30,47.6,,47.731136,0.0,False
2025-10-01,49.2,,48.25875,0.0,False
2025-10-02,49.5,,48.618084,0.0,False
2025-10-03,50.0,,48.888783,0.0,False
2025-10-07,50.9,,49.484577,0.0,False
2025-10-08,50.2,,48.823174,0.0,False
2025-10-09,49.4,,48.82028,0.0,False
2025-10-10,49.4,,49.189606,0.0,False
2025-10-13,49.9,,49.281193,0.0,False
2025-10-14,49.8,,48.730675,0.0,False
2025-10-15,49.0,,48.108074,0.0,False
2025-10-16,50.0,,48.787834,0.0,False
2025-10-17,49.0,,48.119827,0.0,False
2025-10-21,50.5,,48.710182,0.0,False
