date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-03-25,47.0,,47.034454,0.25,False
2025-03-26,47.0,,47.13736,0.0,False
2025-03-27,46.5,,46.482044,0.0,False
2025-03-28,45.0,,45.51359,0.3333333333333333,False
2025-04-01,47.2,,46.754665,0.0,False
2025-04-02,48.0,,47.830585,-0.1428571428571428,False
2025-04-03,41.0,,46.035522,-1.0,False
2025-04-04,41.0,,42.30232,-0.5714285714285714,False
2025-04-07,39.0,,40.15331,-0.25,False
2025-04-08,38.6,,39.370598,0.4166666666666667,False
2025-04-09,37.0,,37.56168,-0.3,False
2025-04-10,42.8,,39.559715,0.375,False
2025-04-11,41.8,,41.493374,0.1111111111111111,False
2025-04-16,41.4,,41.474262,0.0,False
2025-04-17,41.8,,41.717026,0.0,False
2025-04-21,41.2,,41.79356,-0.25,False
2025-04-22,41.3,,41.14026,0.1428571428571428,False
2025-04-23,41.0,,40.854523,0.4,False
2025-04-24,41.5,,41.506763,0.0,False
2025-04-25,42.4,,42.177563,0.4,False
2025-04-28,42.7,,42.729298,0.1666666666666667,False
2025-04-29,42.8,,43.19675,0.0,False
2025-04-30,42.2,,42.546604,0.125,False
2025-05-02,42.9,,42.801846,0.25,False
2025-05-05,42.6,,42.798477,0.0,False
2025-05-06,42.6,,42.877388,0.0,False
2025-05-07,42.3,,42.577877,0.0,False
2025-05-08,42.0,,42.248104,-0.25,False
2025-05-09,41.5,,41.448097,0.5,False
2025-05-14,42.9,,42.719788,0.3333333333333333,False
2025-05-15,43.0,,43.130814,0.3333333333333333,False
2025-05-16,43.0,,43.096264,-0.1666666666666667,False
2025-05-19,43.1,,43.30862,0.1666666666666667,False
2025-05-20,42.2,,42.15041,0.0,False
2025-05-21,41.7,,41.53469,0.3333333333333333,False
2025-05-22,41.4,,41.36613,0.4,False
2025-05-23,41.0,,40.942013,-0.5,False
2025-05-26,41.8,,41.680004,0.8,False
2025-05-27,42.0,,41.753914,0.1,False
2025-05-28,42.9,,42.816147,0.09090909090909091,False
2025-05-29,44.0,,44.265633,0.4,False
2025-05-30,42.9,,42.815746,0.1111111111111111,False
2025-06-02,42.9,,43.28017,0.0,False
2025-06-03,42.5,,42.671993,0.0,False
2025-06-04,41.9,,42.09771,-0.125,False
2025-06-05,41.3,,41.190334,0.0,False
2025-06-06,43.9,,43.383244,0.0,False
2025-06-09,43.9,,43.52792,0.0,False
2025-06-11,44.0,,43.72514,0.0,False
2025-06-12,43.5,,43.343933,0.1666666666666667,False
2025-06-13,43.0,,43.446125,-0.4,False
2025-06-16,43.0,,43.130028,0.0,False
2025-06-17,41.7,,41.887966,0.5,False
2025-06-18,41.3,,41.306652,-0.125,False
2025-06-19,40.4,,40.784363,-0.1666666666666667,False
2025-06-20,42.0,,42.121014,0.1666666666666667,False
2025-06-23,40.0,,40.782818,0.1111111111111111,False
2025-06-24,41.0,,41.11898,0.25,False
2025-06-25,42.0,,41.847973,0.125,False
2025-06-26,43.1,,43.09943,0.3333333333333333,False
2025-06-27,44.5,,44.581356,0.0,False
2025-06-30,46.5,,45.632927,0.2,False
2025-07-01,45.8,,45.686462,0.25,False
2025-07-02,45.4,,45.08369,0.2222222222222222,False
2025-07-03,46.3,,46.174824,0.8,False
2025-07-04,46.5,,46.616695,0.0,False
2025-07-07,47.2,,46.91762,0.0,False
2025-07-08,46.6,,46.476463,-0.2857142857142857,False
2025-07-09,47.0,,47.075527,0.0,False
2025-07-11,46.4,,46.559444,0.0,False
2025-07-14,45.3,,45.62739,0.1428571428571428,False
2025-07-15,45.5,,45.60166,0.2727272727272727,False
2025-07-16,44.5,,44.622288,0.1111111111111111,False
2025-07-17,44.7,,44.75174,0.4,False
2025-07-18,46.8,,46.126137,0.125,False
2025-07-21,46.0,,45.72922,0.7142857142857143,False
2025-07-22,45.0,,45.374187,0.125,False
2025-07-23,45.1,,45.28723,0.2,False
2025-07-24,45.0,,45.188152,0.2857142857142857,False
2025-07-25,44.8,,45.004654,0.5714285714285714,False
2025-07-28,45.0,,45.03248,0.5,False
2025-07-29,45.0,,45.043056,0.2,False
2025-07-30,44.8,,44.91914,0.25,False
2025-07-31,45.4,,45.50935,0.0,False
2025-08-01,48.0,,47.08678,0.2857142857142857,False
2025-08-04,45.9,,46.467503,0.2,False
2025-08-05,45.3,,45.367554,0.1428571428571428,False
2025-08-06,44.9,,45.261467,0.0,False
2025-08-07,44.6,,44.93065,0.7142857142857143,False
2025-08-11,44.8,,44.646996,0.25,False
2025-08-12,44.5,,44.82074,0.2857142857142857,False
2025-08-13,44.7,,44.661972,-0.1428571428571428,False
2025-08-14,44.7,,44.84579,0.0,False
2025-08-15,44.0,,44.208305,0.6,False
2025-08-18,43.7,,44.21977,0.0,False
2025-08-19,44.1,,44.23343,0.1,False
2025-08-20,44.2,,44.076046,0.1666666666666667,False
2025-08-21,43.9,,43.991993,-0.09090909090909091,False
2025-08-22,43.9,,44.12204,0.0,False
2025-08-25,43.4,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    43.574219
2025-08-25    43.503204
dtype: float32",0.25,False
2025-08-25,43.4,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    43.574219
2025-08-25    43.503204
dtype: float32",0.25,False
2025-08-26,43.7,,43.624916,0.2,False
2025-08-27,45.1,,45.161736,0.09090909090909091,False
2025-08-28,44.9,,44.399452,0.1666666666666667,False
2025-08-29,45.0,,44.982143,0.0,False
2025-09-01,45.5,,45.35714,0.0,False
2025-09-02,45.2,,45.312805,0.125,False
2025-09-03,44.8,,44.760044,0.0,False
