date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-08-20,51.0,,50.918957,0.1666666666666667,False
2025-08-21,51.0,,50.660885,-0.1818181818181818,False
2025-08-22,51.4,,51.05066,0.125,False
2025-08-25,51.6,,50.894524,0.25,False
2025-08-26,51.6,,50.780487,0.2,False
2025-08-27,52.0,,51.14521,0.1818181818181818,False
2025-08-28,54.6,,53.293644,0.0,False
2025-08-29,54.2,,51.92699,0.0,False
2025-09-01,53.8,,52.19877,0.0,False
2025-09-02,55.4,,55.1405,0.25,False
2025-09-03,57.0,,56.97495,0.0,False
2025-09-04,57.8,,57.54769,0.0,False
2025-09-08,63.8,,60.409004,0.0,False
2025-09-09,59.8,,60.106148,0.0,False
2025-09-10,61.8,,61.53586,0.0,False
2025-09-11,63.5,,65.144714,0.0,False
2025-09-12,61.5,,66.12307,0.0,False
2025-09-15,58.1,,59.469563,0.0,False
2025-09-16,59.4,,60.731216,0.0,False
2025-09-17,57.9,,57.382935,0.0,False
2025-09-18,61.1,,59.73499,0.0,False
2025-09-19,60.4,,60.420624,0.0,False
2025-09-22,59.5,,60.587025,0.0,False
2025-09-23,62.2,,63.184006,0.0,False
2025-09-24,59.2,,62.465534,0.0,False
2025-09-25,62.1,,62.556255,0.0,False
2025-09-26,62.1,,64.01903,0.0,False
2025-09-29,73.8,,70.70761,0.0,False
2025-09-30,77.4,,72.93226,0.0,False
2025-10-01,75.9,,71.16816,0.0,False
2025-10-02,77.8,,72.094604,0.0,False
2025-10-03,75.9,,70.86099,0.0,False
2025-10-07,76.5,,69.92676,0.0,False
2025-10-08,72.1,,66.57856,0.0,False
2025-10-09,71.0,,67.87079,0.0,False
2025-10-10,74.9,,69.098015,0.0,False
2025-10-13,73.0,,67.52496,0.0,False
2025-10-14,72.9,,67.92875,0.0,False
2025-10-15,71.9,,68.51702,0.0,False
2025-10-16,69.6,,68.11787,0.0,False
2025-10-17,71.8,,68.47206,0.0,False
2025-10-21,73.8,,69.40767,0.0,False
