date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-05-05,53.1,,53.268883,0.0,False
2025-05-06,53.5,,53.480827,0.0,False
2025-05-07,52.8,,52.882023,0.0,False
2025-05-08,52.6,,53.689266,-0.25,False
2025-05-09,52.5,,53.575886,0.5,False
2025-05-14,53.3,,54.04438,0.3333333333333333,False
2025-05-15,52.1,,52.47482,0.3333333333333333,False
2025-05-16,51.3,,52.33255,-0.1666666666666667,False
2025-05-19,51.1,,52.218266,0.1666666666666667,False
2025-05-20,51.3,,51.88959,0.0,False
2025-05-21,50.8,,51.425198,0.4,False
2025-05-22,51.0,,51.00453,0.4,False
2025-05-23,50.7,,51.35965,-0.5,False
2025-05-26,50.7,,50.973194,0.8,False
2025-05-27,50.5,,50.830723,0.1,False
2025-05-28,52.9,,52.1033,0.1818181818181818,False
2025-05-29,53.0,,53.32976,0.2,False
2025-05-30,52.4,,53.09568,-0.1111111111111111,False
2025-06-02,53.8,,54.006474,0.0,False
2025-06-03,54.1,,53.47803,0.0,False
2025-06-04,55.1,,54.13085,-0.125,False
2025-06-05,57.8,,54.890247,0.1666666666666667,False
2025-06-06,57.5,,54.12772,0.0,False
2025-06-09,57.1,,53.949196,0.0,False
2025-06-11,56.1,,53.69891,0.0,False
2025-06-12,56.0,,53.73166,0.0,False
2025-06-13,55.1,,53.5234,-0.6,False
2025-06-16,55.0,,52.962135,0.0,False
2025-06-17,53.9,,53.249245,0.5,False
2025-06-18,52.6,,52.840218,-0.125,False
2025-06-19,51.1,,52.168865,0.0,False
2025-06-20,52.4,,52.937378,0.1666666666666667,False
2025-06-23,51.0,,51.924637,0.0,False
2025-06-24,55.1,,54.103043,0.25,False
2025-06-25,59.2,,54.75299,0.125,False
2025-06-26,59.9,,53.882946,0.1666666666666667,False
2025-06-27,60.1,,53.866234,0.0,False
2025-06-30,60.1,,53.99072,0.2,False
2025-07-01,59.6,,54.0399,0.25,False
2025-07-02,60.9,,54.16071,0.2222222222222222,False
2025-07-03,60.0,,53.268715,0.8,False
2025-07-04,60.9,,53.126434,-0.1,False
2025-07-07,59.2,,52.466385,0.0,False
2025-07-08,60.0,,54.120884,-0.2857142857142857,False
2025-07-09,59.9,,53.11913,0.0,False
2025-07-11,61.0,,54.251728,0.2857142857142857,False
2025-07-14,60.2,,53.399033,0.1428571428571428,False
2025-07-15,60.0,,53.919006,0.2727272727272727,False
2025-07-16,59.4,,53.331165,0.1111111111111111,False
2025-07-17,59.0,,53.54525,0.2,False
2025-07-18,60.8,,53.79394,0.125,False
2025-07-21,60.3,,53.363617,0.7142857142857143,False
2025-07-22,60.0,,53.373512,0.125,False
2025-07-23,60.0,,53.561993,0.2,False
2025-07-24,60.2,,53.52715,0.2857142857142857,False
2025-07-25,61.4,,53.49365,0.5714285714285714,False
2025-07-28,60.5,,53.343815,0.5,False
2025-07-29,60.7,,53.01441,0.0,False
2025-07-30,60.7,,53.593006,0.25,False
2025-07-31,61.0,,53.181602,0.0,False
2025-08-01,63.9,,54.18309,0.2857142857142857,False
2025-08-04,63.1,,53.58044,0.2,False
2025-08-05,62.8,,53.356262,0.1428571428571428,False
2025-08-06,62.0,,53.9472,-0.2,False
2025-08-07,61.8,,53.44548,0.7142857142857143,False
2025-08-11,60.9,,52.483765,0.0,False
2025-08-12,60.0,,52.899647,0.2857142857142857,False
2025-08-13,59.3,,52.910442,-0.1428571428571428,False
2025-08-14,59.0,,52.876606,0.0,False
2025-08-15,59.1,,53.330822,0.6,False
2025-08-18,60.0,,52.930584,0.0,False
2025-08-19,58.9,,53.221237,0.3,False
2025-08-20,59.6,,53.562534,0.1666666666666667,False
2025-08-21,60.0,,54.02816,-0.1818181818181818,False
2025-08-22,59.6,,53.536694,0.0,False
2025-08-25,59.0,,53.53032,0.5,False
2025-08-26,58.5,,53.314087,0.2,False
2025-08-27,59.3,,53.326385,0.1818181818181818,False
2025-08-28,61.1,,53.763687,0.0,False
2025-08-29,61.0,,53.616566,0.0,False
2025-09-01,60.5,,53.51009,0.0,False
2025-09-02,59.8,,53.395702,0.0,False
2025-09-03,59.1,,52.953365,0.0,False
2025-09-04,59.0,,52.867496,0.0,False
2025-09-08,58.9,,52.867496,0.0,False
2025-09-09,58.0,,52.549976,0.0,False
2025-09-10,57.1,,52.53677,0.0,False
2025-09-11,56.7,,52.784557,0.0,False
2025-09-12,56.6,,52.858494,0.0,False
2025-09-15,56.0,,52.555576,0.0,False
2025-09-16,56.5,,52.89941,0.0,False
2025-09-17,57.1,,53.515682,0.0,False
2025-09-18,59.1,,54.062096,0.0,False
2025-09-19,60.4,,53.911587,0.0,False
2025-09-22,62.1,,53.911587,0.0,False
2025-09-23,64.1,,53.978752,0.0,False
2025-09-24,63.4,,53.393307,0.0,False
2025-09-25,65.9,,54.156433,0.0,False
2025-09-26,67.0,,53.61516,0.0,False
2025-09-29,66.7,,53.609257,0.0,False
2025-09-30,67.1,,53.609413,0.0,False
2025-10-01,67.0,,53.60379,0.0,False
2025-10-02,65.8,,52.953426,0.0,False
2025-10-03,71.0,,54.356995,0.0,False
2025-10-07,71.5,,53.662018,0.0,False
2025-10-08,70.4,,53.319683,0.0,False
2025-10-09,70.0,,53.498196,0.0,False
2025-10-10,70.3,,53.662018,0.0,False
2025-10-13,69.0,,52.57372,0.0,False
2025-10-14,68.7,,52.858494,0.0,False
2025-10-15,68.7,,52.871506,0.0,False
2025-10-16,68.0,,52.59625,0.0,False
2025-10-17,68.0,,52.8621,0.0,False
2025-10-21,68.0,,53.099354,0.0,False
