date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-01-21,55.7,,55.474007,-0.1428571428571428,False
2025-01-22,55.7,,55.666996,0.1666666666666667,False
2025-01-23,55.6,,55.433083,0.1666666666666667,False
2025-01-24,54.3,,54.444817,0.0,False
2025-01-27,53.7,,54.24254,0.8333333333333334,False
2025-01-28,54.2,,54.79337,0.125,False
2025-01-29,54.1,,54.056625,-0.125,False
2025-01-30,55.5,,55.070625,0.75,False
2025-01-31,55.0,,54.698383,0.0,False
2025-02-03,55.3,,55.64075,0.2857142857142857,False
2025-02-05,54.1,,54.5666,0.375,False
2025-02-06,53.5,,54.103985,-0.2,False
2025-02-07,55.3,,55.762623,0.2222222222222222,False
2025-02-10,53.6,,53.43959,-0.2857142857142857,False
2025-02-11,53.0,,53.03332,0.0,False
2025-02-13,53.5,,53.405876,0.1666666666666667,False
2025-02-14,52.0,,52.46994,0.25,False
2025-02-17,52.2,,52.31771,0.2,False
2025-02-18,52.9,,52.75993,-0.2,False
2025-02-19,52.0,,51.908463,0.5,False
2025-02-20,52.0,,52.19929,0.5,False
2025-02-21,52.0,,52.229774,-0.3333333333333333,False
2025-02-24,51.8,,51.904247,0.5,False
2025-02-25,51.1,,51.125416,0.25,False
2025-02-27,51.5,,51.432613,0.0,False
2025-02-28,51.3,,51.221375,-0.2,False
2025-03-03,50.5,,50.623768,0.0,False
2025-03-04,49.9,,50.13722,0.0,False
2025-03-05,50.7,,50.873966,0.0,False
2025-03-06,49.9,,50.05005,0.25,False
2025-03-07,49.5,,49.552505,0.25,False
2025-03-10,48.9,,49.13715,0.5,False
2025-03-11,49.0,,49.37428,-0.2,False
2025-03-12,50.0,,49.81069,0.0,False
2025-03-14,46.0,,47.60195,0.2,False
2025-03-17,46.0,,47.349297,-0.3333333333333333,False
2025-03-18,46.9,,48.008495,0.2857142857142857,False
2025-03-19,47.0,,47.390026,0.5,False
2025-03-20,47.5,,47.61752,0.1666666666666667,False
2025-03-21,48.0,,48.560925,-0.2,False
2025-03-24,47.4,,48.295887,0.4,False
2025-03-25,48.3,,48.75047,0.25,False
2025-03-26,48.1,,48.287533,0.0,False
2025-03-27,46.4,,47.12526,0.0,False
2025-03-28,46.1,,46.629333,0.3333333333333333,False
2025-04-01,47.2,,47.694263,0.0,False
2025-04-02,48.5,,48.264664,-0.1428571428571428,False
2025-04-03,46.5,,47.331806,-1.0,False
2025-04-04,46.1,,46.968437,-0.2857142857142857,False
2025-04-07,46.0,,47.526356,-0.25,False
2025-04-08,46.0,,47.127605,0.4166666666666667,False
2025-04-09,46.0,,47.12229,-0.2,False
2025-04-10,46.5,,47.95039,0.375,False
2025-04-11,48.0,,48.58198,0.3333333333333333,False
2025-04-16,47.0,,47.715855,0.0,False
2025-04-17,47.0,,47.71246,0.3333333333333333,False
2025-04-21,47.8,,48.597233,-0.25,False
2025-04-22,47.9,,48.475723,0.2857142857142857,False
2025-04-23,48.0,,48.302177,0.4,False
2025-04-24,48.0,,48.170593,0.0,False
2025-04-25,48.4,,48.731155,0.4,False
2025-04-28,48.7,,48.75564,0.0,False
2025-04-29,49.0,,48.868343,0.0,False
2025-04-30,49.8,,49.40266,0.125,False
2025-05-02,51.2,,50.407555,0.25,False
2025-05-05,50.0,,49.832363,0.0,False
2025-05-06,51.0,,51.222424,0.0,False
2025-05-07,49.8,,50.014503,0.0,False
2025-05-08,49.5,,49.668568,-0.25,False
2025-05-09,48.2,,48.777634,0.5,False
2025-05-14,48.2,,48.73976,0.3333333333333333,False
2025-05-15,47.0,,47.865013,0.3333333333333333,False
2025-05-16,48.7,,47.98753,-0.1666666666666667,False
2025-05-19,47.3,,47.47613,0.1666666666666667,False
2025-05-20,49.3,,48.619793,0.0,False
2025-05-21,49.2,,48.605087,0.4,False
2025-05-22,48.4,,48.913483,0.4,False
2025-05-23,49.8,,49.674454,-0.5,False
2025-05-26,49.0,,49.542587,0.8,False
2025-05-27,48.3,,48.430496,0.1,False
2025-05-28,48.3,,48.226036,0.1818181818181818,False
2025-05-29,49.5,,49.739048,0.4,False
2025-05-30,48.4,,48.24092,-0.1111111111111111,False
2025-06-02,49.0,,49.100517,0.0,False
2025-06-03,47.8,,47.97527,0.0,False
2025-06-04,48.0,,47.891018,-0.125,False
2025-06-05,47.4,,47.129528,0.1666666666666667,False
2025-06-06,47.2,,47.027676,0.0,False
2025-06-09,48.0,,47.746895,0.0,False
2025-06-11,48.0,,47.952045,0.0,False
2025-06-12,47.9,,47.859974,0.1666666666666667,False
2025-06-13,48.0,,48.325027,-0.6,False
2025-06-16,47.9,,48.096226,0.2857142857142857,False
2025-06-17,50.6,,49.77425,0.3333333333333333,False
2025-06-18,48.4,,48.63079,-0.125,False
2025-06-19,47.0,,47.34355,-0.1666666666666667,False
2025-06-20,47.0,,47.35674,0.1666666666666667,False
2025-06-23,48.9,,48.42159,0.1111111111111111,False
2025-06-24,48.6,,47.662663,0.25,False
2025-06-25,49.0,,48.490997,0.125,False
2025-06-26,49.0,,48.7749,0.3333333333333333,False
2025-06-27,48.5,,48.68628,0.0,False
2025-06-30,48.4,,48.205925,0.2,False
2025-07-01,48.9,,48.871384,0.25,False
2025-07-02,48.7,,48.3303,0.2222222222222222,False
2025-07-03,48.1,,47.74976,0.8,False
2025-07-04,48.3,,48.12851,-0.1,False
2025-07-07,49.9,,49.263203,0.0,False
2025-07-08,48.0,,47.938152,-0.2857142857142857,False
2025-07-09,47.5,,47.54234,0.0,False
2025-07-11,49.8,,49.715878,0.1428571428571428,False
2025-07-14,49.8,,49.71683,0.1428571428571428,False
2025-07-15,49.5,,48.40126,0.2727272727272727,False
2025-07-16,49.3,,49.881664,0.1111111111111111,False
2025-07-17,48.9,,49.5708,0.2,False
2025-07-18,50.1,,49.85276,0.125,False
2025-07-21,51.1,,50.65145,0.7142857142857143,False
2025-07-22,50.0,,49.494907,0.125,False
2025-07-23,50.3,,50.542336,0.0,False
2025-07-24,49.6,,50.06259,0.2857142857142857,False
2025-07-25,49.4,,49.794853,0.5714285714285714,False
2025-07-28,49.8,,49.620407,0.5,False
2025-07-29,50.5,,50.308575,0.0,False
2025-07-30,50.6,,50.30093,0.25,False
2025-07-31,51.3,,51.522156,0.0,False
2025-08-01,54.0,,54.237553,0.2857142857142857,False
2025-08-04,54.0,,53.691647,0.2,False
2025-08-05,52.0,,52.535625,0.1428571428571428,False
2025-08-06,51.7,,52.100697,0.0,False
2025-08-07,59.9,,59.775578,0.7142857142857143,False
2025-08-11,72.2,,63.64765,0.0,False
2025-08-12,69.5,,67.16521,0.2857142857142857,False
2025-08-13,65.3,,66.477295,-0.1428571428571428,False
2025-08-14,63.6,,62.547207,0.0,False
2025-08-15,65.6,,66.786964,0.8,False
2025-08-18,64.9,,63.956085,0.0,False
2025-08-19,64.0,,62.337223,0.3,False
2025-08-20,64.0,,63.088367,0.1666666666666667,False
2025-08-21,64.3,,63.66029,0.09090909090909091,False
2025-08-22,64.0,,63.01268,0.125,False
2025-08-25,67.3,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    66.432968
2025-08-25    66.802841
dtype: float32",0.25,False
2025-08-25,67.3,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    66.432968
2025-08-25    66.802841
dtype: float32",0.25,False
2025-08-26,74.7,,73.832886,0.6,False
2025-08-27,92.4,,78.70413,0.1818181818181818,False
2025-08-28,103.75,,82.43791,0.0,False
2025-08-29,107.25,,81.58898,0.0,False
2025-09-01,104.75,,79.81445,0.0,False
2025-09-02,99.6,,79.03682,-0.125,False
2025-09-03,98.0,,79.39763,0.25,False
2025-09-04,100.25,,81.1171,0.0,False
2025-09-08,97.2,,78.70477,0.0,False
2025-09-09,90.3,,77.11048,0.0,False
2025-09-10,102.0,,82.04957,0.0,False
2025-09-11,97.7,,80.3525,0.0,False
2025-09-12,96.4,,80.24973,0.0,False
2025-09-15,92.9,,79.667015,0.0,False
2025-09-16,99.2,,82.741394,0.0,False
2025-09-17,96.6,,79.44964,0.0,False
2025-09-18,99.8,,82.74335,0.0,False
2025-09-19,100.5,,82.3076,0.0,False
2025-09-22,99.4,,81.85053,0.0,False
2025-09-23,96.5,,80.28852,0.0,False
2025-09-24,95.6,,81.939354,0.0,False
2025-09-25,97.9,,82.139366,0.0,False
2025-09-26,96.0,,80.18186,0.0,False
2025-09-29,95.2,,80.897385,0.0,False
2025-09-30,94.4,,81.59864,0.0,False
2025-10-01,95.2,,82.29616,0.0,False
2025-10-02,95.7,,81.64148,0.0,False
2025-10-03,95.6,,82.27476,0.0,False
2025-10-07,99.1,,82.73706,0.0,False
2025-10-08,98.5,,82.18592,0.0,False
2025-10-09,98.8,,82.29616,0.0,False
2025-10-10,96.2,,81.24176,0.0,False
2025-10-13,94.5,,81.12244,0.0,False
2025-10-14,94.0,,80.48065,0.0,False
2025-10-15,92.6,,79.77608,0.0,False
2025-10-16,94.5,,81.17396,0.0,False
2025-10-17,97.9,,82.73706,0.0,False
2025-10-21,93.8,,80.26414,0.0,False
