date,actual_price,sarimax_predicted,xgboost_predicted,sentiment,was_split
2025-08-04,9.0,,8.896451,0.2,False
2025-08-05,9.1,,9.052646,0.1428571428571428,False
2025-08-06,9.2,,9.109144,0.0,False
2025-08-07,9.4,,9.292017,0.7142857142857143,False
2025-08-11,9.2,,9.215573,0.0,False
2025-08-12,9.2,,9.112481,0.5714285714285714,False
2025-08-13,9.2,,9.161672,0.0,False
2025-08-14,9.0,,9.021956,0.0,False
2025-08-15,9.1,,9.206058,0.6,False
2025-08-18,9.0,,8.896793,0.1428571428571428,False
2025-08-19,9.2,,9.136362,0.3,False
2025-08-20,9.1,,8.9766245,0.1666666666666667,False
2025-08-21,9.0,,8.961967,-0.1818181818181818,False
2025-08-22,9.0,,9.012364,0.125,False
2025-08-25,9.1,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    9.146784
2025-08-25    8.972949
dtype: float32",0.25,False
2025-08-25,9.1,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64","2025-08-25    9.146784
2025-08-25    8.972949
dtype: float32",0.25,False
2025-08-26,9.0,,8.870606,0.2,False
2025-08-27,9.2,,9.102905,0.1818181818181818,False
2025-08-28,9.3,,9.253417,0.0,False
2025-08-29,9.3,,9.196475,0.0,False
2025-09-01,9.3,,9.219036,0.0,False
2025-09-02,9.3,,9.195589,-0.25,False
2025-09-03,9.3,,9.153185,0.0,False
2025-09-04,9.3,,9.155391,0.0,False
2025-09-08,9.3,,9.2054205,0.0,False
2025-09-09,9.5,,9.301064,0.0,False
2025-09-10,9.7,,9.860113,0.0,False
2025-09-11,9.7,,9.994818,0.0,False
2025-09-12,9.6,,9.864839,0.0,False
2025-09-15,9.4,,9.753633,0.0,False
2025-09-16,9.5,,9.619985,0.0,False
2025-09-17,9.4,,9.718139,0.0,False
2025-09-18,9.4,,9.515305,0.0,False
2025-09-19,9.4,,9.413791,0.0,False
2025-09-22,9.3,,9.31723,0.0,False
2025-09-23,9.3,,9.207778,0.0,False
2025-09-24,9.3,,9.230502,0.0,False
2025-09-25,9.3,,9.242087,0.0,False
2025-09-26,9.5,,9.360436,0.0,False
