date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-06-02,13.4,,0.0,8.544903
2025-06-03,13.3,,0.0,8.448277
2025-06-04,13.0,,-0.125,8.3775835
2025-06-05,12.9,,0.0,8.422659
2025-06-06,12.8,,0.0,8.228614
2025-06-09,12.7,,0.0,8.032116
2025-06-11,13.1,,0.0,8.133373
2025-06-12,12.9,,0.0,7.997182
2025-06-13,12.5,,-0.6,7.982254
2025-06-16,12.6,,0.1428571428571428,8.060193
2025-06-17,12.1,,0.3333333333333333,7.9791636
2025-06-18,12.0,,-0.125,8.058556
2025-06-19,11.2,,-0.1666666666666667,8.025937
2025-06-20,11.9,,0.1666666666666667,8.2757635
2025-06-23,11.3,,0.1111111111111111,8.031823
2025-06-24,11.7,,0.25,8.273407
2025-06-25,12.3,,0.0,8.281026
2025-06-26,12.4,,0.3333333333333333,8.358711
2025-06-27,11.7,,0.0,8.066711
2025-06-30,12.0,,0.2,8.26794
2025-07-01,11.9,,0.25,8.08971
2025-07-02,11.9,,0.2222222222222222,8.106491
2025-07-03,11.7,,0.4,8.019578
2025-07-04,11.9,,-0.1,8.204992
2025-07-07,11.7,,0.0,8.01639
2025-07-08,11.5,,-0.2857142857142857,7.9939766
2025-07-09,13.0,,0.0,8.4673815
2025-07-11,13.3,,0.0,8.504141
2025-07-14,13.6,,0.1428571428571428,8.505187
2025-07-15,13.4,,0.2727272727272727,8.385436
2025-07-16,13.5,,0.1111111111111111,8.311739
2025-07-17,14.0,,0.4,8.239338
2025-07-18,13.8,,0.125,8.061666
2025-07-21,14.0,,0.5714285714285714,8.248156
2025-07-22,13.7,,0.25,8.041901
2025-07-23,13.9,,0.2,8.220352
2025-07-24,13.7,,0.2857142857142857,8.032077
2025-07-25,13.5,,0.7142857142857143,8.034825
2025-07-28,13.6,,0.3333333333333333,8.120526
2025-07-29,13.3,,0.2,8.036575
2025-07-30,13.5,,0.125,8.20006
2025-07-31,13.4,,0.0,8.075603
2025-08-01,13.2,,0.1428571428571428,8.03423
2025-08-04,13.0,,0.4,8.06109
2025-08-05,13.2,,0.0,8.22644
2025-08-06,13.3,,0.0,8.094999
2025-08-07,13.0,,0.7142857142857143,8.01437
2025-08-11,13.1,,0.0,8.133427
2025-08-12,13.3,,0.1428571428571428,8.209153
2025-08-13,13.1,,0.0,7.99364
2025-08-14,13.3,,0.1666666666666667,8.181938
2025-08-15,13.8,,0.6,8.251782
2025-08-18,14.6,,0.2857142857142857,8.571401
2025-08-19,16.0,,0.2,8.584599
2025-08-20,16.0,,0.1666666666666667,8.507673
2025-08-21,15.6,,0.0,8.343607
2025-08-22,16.0,,0.125,8.531072
2025-08-25,15.8,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64",0.0,"2025-08-25    8.134324
2025-08-25    8.078220
dtype: float32"
2025-08-25,15.8,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64",0.0,"2025-08-25    8.134324
2025-08-25    8.078220
dtype: float32"
2025-08-26,19.6,,0.2,8.551732
2025-08-27,20.0,,0.1818181818181818,8.543798
2025-08-28,24.7,,0.0,8.498903
2025-08-29,24.0,,0.0,8.287716
2025-09-01,23.5,,0.0,8.386202
2025-09-02,22.4,,0.125,8.351582
2025-09-03,24.2,,0.25,8.5186205
2025-09-04,24.7,,0.0,8.2999935
2025-09-08,24.1,,0.0,8.148489
2025-09-09,23.6,,0.0,8.175382
2025-09-10,24.7,,0.0,8.414353
2025-09-11,23.8,,0.0,8.075152
2025-09-12,23.5,,0.0,8.133981
2025-09-15,23.4,,0.0,8.186094
2025-09-16,25.9,,0.0,8.474799
2025-09-17,28.7,,0.0,8.557114
2025-09-18,27.9,,0.0,8.331636
2025-09-19,28.7,,0.0,8.539515
2025-09-22,27.6,,0.0,8.33161
2025-09-23,26.7,,0.0,8.118018
2025-09-24,27.5,,0.0,8.334291
2025-09-25,28.5,,0.0,8.349768
2025-09-26,27.5,,0.0,8.104911
2025-09-29,27.6,,0.0,8.224504
2025-09-30,27.1,,0.0,8.14679
2025-10-01,27.1,,0.0,8.223179
2025-10-02,27.0,,0.0,8.031433
2025-10-03,27.0,,0.0,8.048076
2025-10-07,26.9,,0.0,8.049126
2025-10-08,26.6,,0.0,8.044896
2025-10-09,26.0,,0.0,8.102659
2025-10-10,25.2,,0.0,8.093662
2025-10-13,26.1,,0.0,8.338076
2025-10-14,29.1,,0.0,8.415706
2025-10-15,28.3,,0.0,8.139684
2025-10-16,27.9,,0.0,8.209217
2025-10-17,27.5,,0.0,8.326394
2025-10-21,27.8,,0.0,8.250861
