date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-09-15,92.9,,0.0,76.3974
2025-09-16,99.2,,0.0,80.316124
2025-09-17,96.6,,0.0,75.568924
2025-09-18,99.8,,0.0,78.90202
2025-09-19,100.5,,0.0,79.338745
2025-09-22,99.4,,0.0,78.80617
2025-09-23,96.5,,0.0,76.98424
2025-09-24,95.6,,0.0,78.49939
2025-09-25,97.9,,0.0,79.04881
2025-09-26,96.0,,0.0,77.3637
2025-09-29,95.2,,0.0,77.42327
2025-09-30,94.4,,0.0,77.877426
2025-10-01,95.2,,0.0,78.487816
2025-10-02,95.7,,0.0,78.36188
2025-10-03,95.6,,0.0,78.43123
2025-10-07,99.1,,0.0,78.71571
2025-10-08,98.5,,0.0,78.44683
2025-10-09,98.8,,0.0,78.37681
2025-10-10,96.2,,0.0,77.48403
2025-10-13,94.5,,0.0,77.8306
2025-10-14,94.0,,0.0,75.76297
2025-10-15,92.6,,0.0,75.60609
2025-10-16,94.5,,0.0,77.85107
2025-10-17,97.9,,0.0,78.4989
2025-10-21,93.8,,0.0,76.81527
