date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-07-11,247.75,,0.2857142857142857,229.2537841796875
2025-07-14,254.0,,0.1428571428571428,227.551513671875
2025-07-15,245.25,,0.2727272727272727,222.3067169189453
2025-07-16,244.0,,0.1111111111111111,224.00474548339844
2025-07-17,236.5,,0.4,220.31668090820312
2025-07-18,235.25,,0.125,222.3566436767578
2025-07-21,240.0,,0.7142857142857143,221.99832153320312
2025-07-22,238.0,,0.25,221.8174591064453
2025-07-23,248.5,,0.2,224.69808959960938
2025-07-24,249.75,,0.2857142857142857,226.0845947265625
2025-07-25,244.75,,0.7142857142857143,223.6724395751953
2025-07-28,244.75,,0.3333333333333333,222.98007202148438
2025-07-29,247.5,,0.2,225.09291076660156
2025-07-30,245.25,,0.125,222.8916015625
2025-07-31,242.75,,0.0,223.331787109375
2025-08-01,241.5,,0.1428571428571428,222.83180236816406
2025-08-04,238.25,,0.4,222.44786071777344
2025-08-05,237.75,,0.1428571428571428,220.2704620361328
2025-08-06,237.25,,0.0,220.5007781982422
2025-08-07,220.25,,0.7142857142857143,214.95068359375
2025-08-11,217.75,,0.0,211.7022247314453
2025-08-12,215.25,,0.1428571428571428,213.77523803710938
2025-08-13,214.0,,0.0,209.9293670654297
2025-08-14,215.25,,0.1666666666666667,213.6610565185547
2025-08-15,211.25,,0.6,210.96353149414062
2025-08-18,208.25,,0.2857142857142857,203.63909912109375
2025-08-19,209.0,,0.3,208.0095977783203
2025-08-20,214.0,,0.1666666666666667,211.79251098632812
2025-08-21,210.0,,0.0,210.02134704589844
2025-08-22,209.5,,0.25,206.08377075195312
2025-08-25,211.0,,0.0,206.98472595214844
2025-08-26,211.25,,0.2,206.278564453125
2025-08-27,210.0,,0.1818181818181818,207.34274291992188
2025-08-28,212.75,,0.0,206.22073364257812
2025-08-29,221.25,,0.0,212.1966094970703
2025-09-01,226.25,,0.0,221.17861938476562
2025-09-02,236.75,,-0.125,222.96868896484375
2025-09-03,242.25,,0.25,225.22268676757812
2025-09-04,243.0,,0.0,222.94381713867188
2025-09-08,241.25,,0.0,223.39422607421875
2025-09-09,236.75,,0.0,222.71633911132812
2025-09-10,241.0,,0.0,224.9882049560547
2025-09-11,241.75,,0.0,225.9148712158203
2025-09-12,244.25,,0.0,225.38124084472656
2025-09-15,242.25,,0.0,225.21800231933594
2025-09-16,257.75,,0.0,232.05899047851562
2025-09-17,271.0,,0.0,229.26458740234375
2025-09-18,277.0,,0.0,227.19113159179688
2025-09-19,310.5,,0.0,232.00405883789062
2025-09-22,318.75,,0.0,229.90689086914062
2025-09-23,322.25,,0.0,230.1601104736328
2025-09-24,320.75,,0.0,227.75070190429688
2025-09-25,325.0,,0.0,227.36416625976562
2025-09-26,351.0,,0.0,229.4726104736328
2025-09-29,358.75,,0.0,227.54464721679688
2025-09-30,360.25,,0.0,227.7501678466797
2025-10-01,368.25,,0.0,227.5399169921875
2025-10-02,359.5,,0.0,224.10609436035156
2025-10-03,359.25,,0.0,226.5115509033203
2025-10-07,364.5,,0.0,226.53256225585938
2025-10-08,355.0,,0.0,222.28665161132812
2025-10-09,363.5,,0.0,226.09906005859375
2025-10-10,384.25,,0.0,229.3005828857422
2025-10-13,390.5,,0.0,227.41954040527344
2025-10-14,394.0,,0.0,227.76039123535156
2025-10-15,388.5,,0.0,227.00782775878906
2025-10-16,386.0,,0.0,226.7921905517578
2025-10-17,382.25,,0.0,226.25486755371094
2025-10-21,376.75,,0.0,226.2677459716797
