date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-04-17,41.8,,0.0,41.81339
2025-04-21,41.2,,-0.25,41.7319
2025-04-22,41.3,,0.1428571428571428,41.105324
2025-04-23,41.0,,0.4,40.782967
2025-04-24,41.5,,0.0,41.503403
2025-04-25,42.4,,0.4,42.34744
2025-04-28,42.7,,0.1666666666666667,42.57518
2025-04-29,42.8,,0.0,42.902264
2025-04-30,42.2,,0.125,42.508217
2025-05-02,42.9,,0.25,43.145718
2025-05-05,42.6,,0.0,42.64364
2025-05-06,42.6,,0.0,42.853195
2025-05-07,42.3,,0.0,42.48341
2025-05-08,42.0,,-0.25,42.459515
2025-05-09,41.5,,0.5,41.666946
2025-05-14,42.9,,0.3333333333333333,42.918594
2025-05-15,43.0,,0.3333333333333333,42.792297
2025-05-16,43.0,,-0.1666666666666667,43.074207
2025-05-19,43.1,,0.1666666666666667,43.142456
2025-05-20,42.2,,0.0,42.534496
2025-05-21,41.7,,0.3333333333333333,42.091446
2025-05-22,41.4,,0.4,41.42877
2025-05-23,41.0,,-0.5,41.00414
2025-05-26,41.8,,0.8,41.725647
2025-05-27,42.0,,0.1,41.648605
2025-05-28,42.9,,0.09090909090909091,42.751556
2025-05-29,44.0,,0.4,44.103153
2025-05-30,42.9,,0.1111111111111111,43.11327
2025-06-02,42.9,,0.0,43.10442
2025-06-03,42.5,,0.0,42.719395
2025-06-04,41.9,,-0.125,42.260612
2025-06-05,41.3,,0.0,41.41461
2025-06-06,43.9,,0.0,43.378162
2025-06-09,43.9,,0.0,43.457306
2025-06-11,44.0,,0.0,43.63236
2025-06-12,43.5,,0.1666666666666667,43.606255
2025-06-13,43.0,,-0.4,43.4067
2025-06-16,43.0,,0.0,43.04578
2025-06-17,41.7,,0.5,41.97418
2025-06-18,41.3,,-0.125,41.5124
2025-06-19,40.4,,-0.1666666666666667,40.81179
2025-06-20,42.0,,0.1666666666666667,42.083782
2025-06-23,40.0,,0.1111111111111111,40.89619
2025-06-24,41.0,,0.25,41.355095
2025-06-25,42.0,,0.125,42.1355
2025-06-26,43.1,,0.3333333333333333,43.221516
2025-06-27,44.5,,0.0,44.592228
2025-06-30,46.5,,0.2,45.64459
2025-07-01,45.8,,0.25,46.60435
2025-07-02,45.4,,0.2222222222222222,45.97733
2025-07-03,46.3,,0.8,47.079147
2025-07-04,46.5,,0.0,47.382
2025-07-07,47.2,,0.0,47.754833
2025-07-08,46.6,,-0.2857142857142857,47.13503
2025-07-09,47.0,,0.0,47.803482
2025-07-11,46.4,,0.0,47.345383
2025-07-14,45.3,,0.1428571428571428,46.40267
2025-07-15,45.5,,0.2727272727272727,46.2047
2025-07-16,44.5,,0.1111111111111111,45.396828
2025-07-17,44.7,,0.4,44.994274
2025-07-18,46.8,,0.125,46.126263
2025-07-21,46.0,,0.7142857142857143,46.871094
2025-07-22,45.0,,0.125,45.99126
2025-07-23,45.1,,0.2,45.905136
2025-07-24,45.0,,0.2857142857142857,45.879517
2025-07-25,44.8,,0.5714285714285714,45.69935
2025-07-28,45.0,,0.5,45.710575
2025-07-29,45.0,,0.2,45.692383
2025-07-30,44.8,,0.25,45.534725
2025-07-31,45.4,,0.0,46.3961
2025-08-01,48.0,,0.2857142857142857,47.587513
2025-08-04,45.9,,0.2,47.204727
2025-08-05,45.3,,0.1428571428571428,46.248707
2025-08-06,44.9,,0.0,45.793728
2025-08-07,44.6,,0.7142857142857143,45.627537
2025-08-11,44.8,,0.25,44.890076
2025-08-12,44.5,,0.2857142857142857,45.355038
2025-08-13,44.7,,-0.1428571428571428,44.89373
2025-08-14,44.7,,0.0,44.842438
2025-08-15,44.0,,0.6,44.281727
2025-08-18,43.7,,0.0,44.44226
2025-08-19,44.1,,0.1,44.70743
2025-08-20,44.2,,0.1666666666666667,44.111168
2025-08-21,43.9,,-0.09090909090909091,43.825996
2025-08-22,43.9,,0.0,44.13772
2025-08-25,43.4,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64",0.25,"2025-08-25    43.587223
2025-08-25    43.311119
dtype: float32"
2025-08-25,43.4,"2025-08-25   NaN
2025-08-25   NaN
Name: predicted_mean, dtype: float64",0.25,"2025-08-25    43.587223
2025-08-25    43.311119
dtype: float32"
2025-08-26,43.7,,0.2,43.260273
2025-08-27,45.1,,0.09090909090909091,45.13312
2025-08-28,44.9,,0.1666666666666667,44.956852
2025-08-29,45.0,,0.0,45.720394
2025-09-01,45.5,,0.0,46.197033
2025-09-02,45.2,,0.125,46.011147
2025-09-03,44.8,,0.0,45.44089
2025-09-04,44.6,,0.0,45.63667
2025-09-08,44.0,,0.0,44.365032
2025-09-09,43.5,,0.0,44.348095
2025-09-10,43.5,,0.0,43.556313
2025-09-11,43.5,,0.0,43.227318
2025-09-12,43.3,,0.0,43.059086
2025-09-15,42.9,,0.0,42.546772
2025-09-16,42.9,,0.0,42.518986
2025-09-17,42.9,,0.0,42.50364
2025-09-18,43.2,,0.0,42.629414
2025-09-19,43.2,,0.0,42.831062
2025-09-22,44.1,,0.0,43.674664
2025-09-23,45.0,,0.0,44.420948
2025-09-24,44.8,,0.0,44.604076
2025-09-25,45.0,,0.0,45.79286
2025-09-26,44.9,,0.0,45.682674
2025-09-29,44.2,,0.0,45.271362
2025-09-30,44.2,,0.0,44.837574
2025-10-01,44.0,,0.0,44.69129
2025-10-02,43.8,,0.0,44.665443
2025-10-03,43.7,,0.0,43.61633
2025-10-07,43.9,,0.0,43.737396
2025-10-08,43.9,,0.0,43.5985
2025-10-09,43.5,,0.0,43.075966
2025-10-10,42.6,,0.0,42.511044
2025-10-13,42.9,,0.0,42.60713
2025-10-14,42.6,,0.0,42.203587
2025-10-15,42.6,,0.0,42.387566
2025-10-16,43.0,,0.0,42.525883
2025-10-17,42.7,,0.0,42.373783
2025-10-21,42.5,,0.0,42.29
