date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-01-17,55.6,53.06151249848648,0.25,
2025-01-20,56.3,52.62487063794759,0.0,
2025-01-21,57.0,52.468592250433225,-0.1428571428571428,
2025-01-22,58.1,52.438304870222225,0.1666666666666667,
2025-01-23,60.0,52.282549870463434,0.1666666666666667,
2025-01-24,60.1,51.99007117912395,0.0,
2025-01-27,60.0,52.098522983963015,0.8333333333333334,
2025-01-28,61.1,51.71440600583955,0.125,
2025-01-29,62.2,51.481600611943485,-0.125,
2025-01-30,61.2,51.70347642286013,0.75,61.10175704956055
2025-01-31,59.9,51.203203425915696,0.0,60.58144760131836
2025-02-03,59.0,51.026825472951224,0.2857142857142857,59.63033676147461
2025-02-05,55.6,50.90891625949937,0.25,59.226741790771484
2025-02-06,57.8,50.623993256362745,-0.2,59.02654266357422
2025-02-07,58.8,50.67505589031675,0.2222222222222222,59.0783576965332
2025-02-10,57.6,50.29852348242197,-0.2857142857142857,59.08623123168945
2025-02-11,56.1,50.152347264468006,0.0,58.3922004699707
2025-02-13,56.5,50.167030502201015,0.1666666666666667,59.291221618652344
2025-02-14,58.6,49.97968231640242,0.0,59.86133575439453
2025-02-17,62.1,49.95940533199053,0.2,60.38538360595703
2025-02-18,60.9,49.658276284685854,-0.2,60.736446380615234
2025-02-19,60.5,49.72324341731269,0.5,60.01481628417969
2025-02-20,59.8,49.697371448010216,0.5,60.4100456237793
2025-02-21,59.9,49.28736639574813,-0.3333333333333333,60.52379608154297
2025-02-24,58.0,49.534531032781196,0.5,59.408512115478516
2025-02-25,57.1,49.28729412289302,0.25,58.66303634643555
2025-02-27,58.0,48.93159160385166,0.0,58.87807083129883
2025-02-28,58.0,48.82429631661837,-0.2,58.880821228027344
2025-03-03,55.7,48.81604963412649,0.0,58.36690902709961
2025-03-04,54.5,48.73975609840861,0.0,58.17203903198242
2025-03-05,57.0,48.599476265056296,0.0,58.24720764160156
2025-03-06,56.4,48.506779956605094,0.25,58.5166015625
2025-03-07,56.3,48.497586736095556,0.25,58.81538009643555
2025-03-10,55.6,48.53937353447372,0.5,58.80571365356445
2025-03-11,54.0,48.228465028675956,-0.2,58.33464813232422
2025-03-12,55.7,48.19635748711765,0.0,57.71403503417969
2025-03-14,55.4,48.04790019343066,0.2,58.25535202026367
2025-03-17,54.2,47.84957396985405,-0.3333333333333333,57.97311019897461
2025-03-18,53.5,48.05530237870133,0.2857142857142857,57.06118392944336
2025-03-19,53.1,47.98933861980252,0.25,57.32639694213867
2025-03-20,55.0,47.8144628775307,0.1666666666666667,57.32841873168945
2025-03-21,56.9,47.506236278187366,-0.2,58.55830383300781
