date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-01-09,140.0,137.7003648706569,-0.3333333333333333,
2025-01-10,141.0,137.7967267075177,-0.25,
2025-01-15,142.75,137.86371141134086,0.0,
2025-01-16,144.0,137.9927089392594,0.2,
2025-01-17,145.0,138.15516845863542,0.5,
2025-01-20,149.5,137.81585649700492,0.0,
2025-01-21,148.75,137.8042156569035,-0.1428571428571428,
2025-01-22,146.0,137.76739823534498,0.0,
2025-01-23,146.0,137.91640548291934,0.1666666666666667,
2025-01-24,148.25,137.75239846096946,0.0,
2025-01-27,150.25,138.48708014893583,0.8333333333333334,142.25409
2025-01-28,152.75,138.01449630652024,0.125,144.766
2025-01-29,156.75,137.88708298161333,-0.125,146.805
2025-01-30,155.75,138.45670258353348,0.75,143.3889
2025-01-31,154.25,137.97207559082057,0.0,144.85129
2025-02-03,154.0,138.06937614260673,0.2857142857142857,143.12357
2025-02-05,149.0,137.84980082667653,0.125,143.22212
2025-02-06,146.0,137.76508226715399,0.0,142.78027
2025-02-07,139.5,137.8991276420708,0.2222222222222222,140.5924
2025-02-10,140.0,137.68428183903598,-0.2857142857142857,141.57512
2025-02-11,136.0,137.87788719902673,0.0,141.34697
2025-02-13,138.25,137.97777781901107,0.1666666666666667,140.22974
2025-02-14,140.5,137.75239846096946,0.0,141.54916
2025-02-17,144.25,137.87964656893143,0.2,142.20644
2025-02-18,142.75,137.70033439513855,-0.2,143.49023
2025-02-19,140.0,138.2385983269225,0.5,143.185
2025-02-20,139.0,138.389117701857,0.6666666666666666,138.4548
2025-03-03,26.9,137.84378666833754,0.0,135.71786
2025-03-04,25.3,137.90884614721082,0.0,71.42545
2025-03-05,27.8,137.70028868187384,0.0,67.90185
2025-03-06,29.0,138.19608965110262,0.5,70.99795
2025-03-07,29.8,137.98034614556497,0.25,71.119484
2025-03-10,29.5,138.0389386091607,0.5,77.50832
2025-03-11,29.0,137.76198047314134,-0.2,78.34639
2025-03-12,28.9,137.92116580343765,0.0,74.72086
2025-03-14,29.7,137.9714897148352,0.2,75.2066
2025-03-17,29.2,137.6675477245899,-0.3333333333333333,73.73785
2025-03-18,28.4,137.99497366247724,0.1428571428571428,71.78952
2025-03-19,28.1,138.07578884835843,0.25,72.44051
2025-03-20,28.4,137.75441844266456,0.0,74.05853
2025-03-21,28.6,137.71365828562423,-0.2,73.202034
2025-03-24,27.9,138.1632128076116,0.4,71.74259
2025-03-25,27.9,138.04622468436358,0.25,73.85257
2025-03-26,28.0,137.81369285402738,0.1111111111111111,74.08712
2025-03-27,28.1,137.75679882096992,0.0,74.20754
2025-03-28,28.0,137.73502634387822,0.0,73.62559
2025-04-01,28.2,137.70028868187384,0.0,74.471794
2025-04-02,28.0,137.67063914981802,-0.1428571428571428,74.02883
2025-04-03,28.0,137.47938686758178,-1.0,74.37185
2025-04-04,27.3,137.93026892482342,-0.2857142857142857,73.022766
2025-04-07,25.9,137.9383986420478,-0.25,68.82342
2025-04-08,27.9,138.1782010654371,0.3333333333333333,76.82431
2025-04-09,27.2,137.7167240230478,-0.4,73.022835
2025-04-10,28.1,138.22634836230887,0.375,74.9274
2025-04-11,28.1,138.03610927151777,0.1111111111111111,74.33888
2025-04-16,28.4,137.79263550366647,0.0,74.80942
2025-04-17,28.4,138.00644862198152,0.3333333333333333,74.20947
2025-04-21,28.7,137.9415167431348,0.25,74.48052
2025-04-22,28.6,137.97186403305662,0.4285714285714285,73.89718
2025-04-23,28.5,137.95169124382372,0.4,73.87566
2025-04-24,28.5,137.8499600831766,0.25,74.193695
2025-04-25,29.6,137.94761525549856,0.4,75.190155
2025-04-28,29.8,137.7861673496011,0.0,74.632286
2025-04-29,29.8,137.82538528272312,0.0,74.61953
