date,actual_price,sarimax_predicted,sentiment,xgboost_predicted
2025-07-11,18.2,20.384888547281303,0.2857142857142857,19.448644638061523
2025-07-14,18.0,20.398569588246055,0.1428571428571428,19.372312545776367
2025-07-15,18.3,20.403405560489993,0.2727272727272727,19.47981834411621
2025-07-16,18.2,20.40120753547207,0.2222222222222222,19.532567977905273
2025-07-17,17.8,20.4021993225454,0.2,19.329967498779297
2025-07-18,18.3,20.40641440712924,0.375,19.438663482666016
2025-07-21,18.2,20.430674526841173,0.7142857142857143,19.630922317504883
2025-07-22,20.0,20.447180067843362,0.125,20.26177406311035
2025-07-23,19.5,20.438873382156373,0.2,20.30756187438965
2025-07-24,18.9,20.399575273160913,0.2857142857142857,19.894668579101562
2025-07-25,19.5,20.41964671468231,0.5714285714285714,20.10685920715332
2025-07-28,19.4,20.432007238145978,0.5,19.492502212524414
2025-07-29,19.3,20.445652885490198,0.0,20.04813003540039
2025-07-30,19.0,20.419266328568924,0.25,19.74875831604004
2025-07-31,19.7,20.396433775494017,0.0,19.78999137878418
2025-08-01,19.4,20.401728624357325,0.2857142857142857,19.738697052001953
2025-08-04,19.1,20.401388876587234,0.2,19.712751388549805
2025-08-05,19.6,20.404099907526703,0.1428571428571428,19.908042907714844
2025-08-06,19.9,20.397674928501576,0.0,19.848176956176758
2025-08-07,22.4,20.419720899914658,0.7142857142857143,20.76833724975586
2025-08-11,22.0,20.436868078725286,0.0,21.047771453857422
2025-08-12,23.3,20.443341001021146,0.5714285714285714,21.092708587646484
2025-08-13,23.1,20.424486448962774,0.0,20.992151260375977
2025-08-14,22.8,20.42449302114631,0.0,20.758615493774414
2025-08-15,24.0,20.40924592188933,0.6,20.223129272460938
2025-08-18,23.0,20.426839962979358,0.1428571428571428,20.14320945739746
2025-08-19,22.5,20.429874445831004,0.3,19.928293228149414
2025-08-20,22.0,20.4035358046385,0.1666666666666667,20.12213897705078
2025-08-21,22.5,20.406757964972424,0.0,20.188684463500977
2025-08-22,22.5,20.390565124389095,0.125,19.747440338134766
2025-08-25,22.3,20.393411099291104,0.25,19.863502502441406
2025-08-26,22.2,20.399420876102113,0.2,19.970552444458008
2025-08-27,22.5,20.400523054518743,0.1818181818181818,20.017810821533203
2025-08-28,22.7,20.400053437195034,0.0,19.847122192382812
2025-08-29,22.9,20.39061893997217,0.0,19.85636329650879
2025-09-01,23.4,20.374821544427935,0.0,19.94951057434082
2025-09-02,23.1,20.374823358617416,0.0,19.849035263061523
2025-09-03,23.1,20.374822692684756,0.0,19.80549430847168
2025-09-04,23.1,20.374822948938146,0.0,19.790599822998047
2025-09-08,22.9,20.374822501268074,0.0,19.794342041015625
2025-09-09,22.8,20.374822356084163,0.0,19.793142318725586
2025-09-10,22.9,20.37482315549913,0.0,19.796348571777344
2025-09-11,22.2,20.37482484411575,0.0,19.680618286132812
2025-09-12,22.2,20.37482511652701,0.0,19.831754684448242
2025-09-15,22.1,20.374824767500595,0.0,19.829233169555664
2025-09-16,22.6,20.374825736083594,0.0,19.86517906188965
2025-09-17,22.8,20.374825734898497,0.0,19.816356658935547
2025-09-18,23.3,20.374825705821607,0.0,19.89832878112793
2025-09-19,22.5,20.374825732696095,0.0,19.713232040405273
2025-09-22,22.5,20.37482577633593,0.0,19.857467651367188
2025-09-23,22.3,20.374825911431305,0.0,19.81509780883789
2025-09-24,22.5,20.374825922963684,0.0,19.83910369873047
2025-09-25,22.3,20.37482589300534,0.0,19.791322708129883
2025-09-26,22.8,20.37482587700998,0.0,19.826391220092773
2025-09-29,23.9,20.374825919236297,0.0,20.077241897583008
2025-09-30,23.8,20.37482593140012,0.0,20.039899826049805
2025-10-01,23.7,20.374826006779998,0.0,20.004899978637695
2025-10-02,23.7,20.374825979110387,0.0,19.870128631591797
2025-10-03,23.3,20.37482598975776,0.0,19.798181533813477
2025-10-07,22.8,20.374825971156994,0.0,19.747053146362305
2025-10-08,23.0,20.374825965124575,0.0,19.846717834472656
2025-10-09,22.2,20.374825998340405,0.0,19.782930374145508
2025-10-10,22.6,20.374826068502703,0.0,19.866239547729492
2025-10-13,22.4,20.37482607982144,0.0,19.8220272064209
2025-10-14,22.3,20.374826065319333,0.0,19.828500747680664
2025-10-15,22.1,20.374826105564114,0.0,19.793230056762695
2025-10-16,22.1,20.374826105514874,0.0,19.828125
2025-10-17,22.1,20.374826104306727,0.0,19.796348571777344
2025-10-21,22.1,20.37482610542337,0.0,19.82249641418457
