Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
8/20/25,22.2,22.5,22,22,145,275575,6081156.4
8/19/25,23,23.5,22.2,22.5,154,270834,6215512.8
8/18/25,24,24,23,23,161,222882,5163948.7
8/15/25,20,24.1,19.7,24,621,5002833,116489173.2
8/14/25,23.2,23.4,22.5,22.8,233,482489,11080572.4
8/13/25,23.7,23.8,22.6,23.1,332,755494,17522068.5
8/12/25,22.1,23.7,21.6,23.3,467,4558826,103909528.4
8/11/25,22.3,22.6,21.1,22,308,586320,12799408.7
8/7/25,20,22.7,19.5,22.4,1033,3855158,83502607
8/6/25,19.8,20.2,19.2,19.9,151,536794,10681149.4
8/5/25,19.1,19.8,18.8,19.6,188,616311,12000265.5
8/4/25,19.5,19.5,19,19.1,105,154747,2964145.6
8/1/25,19.9,19.9,19,19.4,126,2419370,46966430.4
7/31/25,19.3,19.9,18.9,19.7,128,298919,5799465.3
7/30/25,19.4,19.4,18.9,19,101,226346,4307802.5
7/29/25,19.4,19.5,19.2,19.3,59,61638,1187949.8
7/28/25,19.7,19.9,19.3,19.4,127,125847,2469716.3
7/25/25,19,19.7,18.9,19.5,175,413107,8013064.4
7/24/25,19.5,19.8,18,18.9,295,436388,8197852.7
7/23/25,20.2,20.3,19.3,19.5,248,534983,10487677.5
7/22/25,18.5,20.5,18.2,20,723,2210671,43360726.8
7/21/25,18.4,18.5,18.1,18.2,92,87352,1597152.2
7/18/25,18,18.4,17.9,18.3,149,691752,12512299
7/17/25,18.3,18.4,17.8,17.8,250,443388,7920242
7/16/25,18.4,18.4,18.2,18.2,70,47808,873777.3
7/15/25,18,18.4,18,18.3,193,571774,10345490.6
7/14/25,18.2,18.4,18,18,271,702955,12709910.6
7/11/25,18.3,18.5,18.1,18.2,158,228619,4191946
7/9/25,18.2,18.9,18.2,18.3,134,296711,5525854.6
7/8/25,18.5,18.5,18,18.2,46,21487,390058.8
7/7/25,18.5,18.5,18,18.1,132,211368,3863978.3
7/4/25,18.9,19,18.4,18.5,72,170363,3155011.8
7/3/25,18.4,18.9,18.3,18.6,161,433024,8034096.1
7/2/25,18.2,18.5,18.2,18.4,141,464918,8528025.7
7/1/25,18.3,18.7,18.2,18.3,99,103972,1911105
6/30/25,18.6,18.7,18.1,18.3,141,164653,3026837.5
6/27/25,18.7,18.7,18.4,18.6,83,186841,3475309.3
6/26/25,18.7,18.8,18.1,18.4,104,182958,3356340.1
6/25/25,18.9,19,18,18.2,192,388922,7163992.5
6/24/25,17.5,19,17.5,18.7,195,455783,8408794.1
6/23/25,18,18,17.5,17.8,99,208575,3717221.7
6/20/25,17.4,18.3,17.3,18.2,142,236426,4238706.7
6/19/25,17,17.7,17,17.3,281,282977,4874135.7
6/18/25,18.3,18.3,17.8,18,233,302406,5446729.8
6/17/25,18.6,18.9,18.3,18.4,178,141672,2631088.9
6/16/25,18.3,19,18.1,18.7,158,266626,4977558.1
6/13/25,18.6,19.4,18.1,18.7,220,300911,5612438.3
6/12/25,19.4,19.5,18.6,18.7,358,574453,10843211.6
6/11/25,19.8,19.9,19,19.1,332,594744,11455817.1
6/9/25,20,20,19.5,19.6,133,331238,6510458.5
6/6/25,20,20,19.7,19.9,158,360390,7126156.2
6/5/25,19.8,20.5,19.5,20,251,586304,11685911.9
6/4/25,20.6,20.7,19.9,20,204,472711,9616896.8
6/3/25,20,21.2,19.5,20.5,429,1281466,26290156.7
6/2/25,20,20,19,19.1,617,1638329,31569629
5/30/25,20.4,21,19.8,20,422,968119,19603603.8
5/29/25,20,21,18.4,20.4,940,3802619,76313170.4
5/28/25,21.5,22.5,21.5,22,278,468197,10314462.1
5/27/25,22.3,22.6,21.5,21.5,503,701208,15344731.9
5/26/25,23.2,23.4,22.4,22.5,483,962437,21901855.5
5/23/25,22,23.7,22,23.2,850,2895661,66605982.6
5/22/25,20.5,22.4,20.3,21.8,693,2482160,53023047.9
5/21/25,19.4,20.5,19.4,20.3,394,1334852,26739932.1
5/20/25,19.9,20.1,19.3,19.5,451,1036229,20325405.8
5/19/25,19.7,20.8,19.5,19.8,992,2303976,46493711.8
5/16/25,18.4,19.8,18.2,19.6,717,4862141,93004533.4
5/15/25,17.9,18.4,17.7,18.3,258,727464,13194886.9
5/14/25,18,18.1,17.6,17.7,241,509495,9075943.2
5/9/25,18.2,18.2,17.7,17.8,176,270906,4853699.7
5/8/25,17.9,18.3,17.8,18.1,227,652914,11759914.2
5/7/25,18.2,18.5,17.6,17.9,441,825120,14834825.7
5/6/25,17.4,18.7,17.2,18.4,712,1918883,34778630.8
5/5/25,16.9,17.3,16.6,17.1,296,1423439,24247052.6
5/2/25,16.5,16.9,16.2,16.9,223,408359,6815500.9
4/30/25,16.3,16.4,15.8,16.2,518,5864708,95315727.7
4/29/25,17.2,17.2,16.3,16.5,385,584940,9755645.6
4/28/25,17,17.7,16.7,17,925,2827071,48702233.4
4/25/25,14.9,17.4,14.9,16.8,1300,8627307,141324389.5
4/24/25,14.4,14.9,14.3,14.7,426,1696466,24706385
4/23/25,13.7,14.4,13.7,14.1,292,1668097,23387299.5
4/22/25,13.7,13.8,13.5,13.7,78,222302,3040414.2
4/21/25,13.5,13.7,13.2,13.6,106,525774,7087322.8
4/17/25,13.4,13.6,13.3,13.4,89,205469,2769629.6
4/16/25,13.3,13.4,13.1,13.3,111,396381,5218864.1
4/11/25,13.3,13.3,13,13.2,92,290827,3810428.6
4/10/25,13.4,13.4,13.2,13.2,106,261320,3460328.5
4/9/25,13.1,13.2,12.9,13,91,488830,6351129
4/8/25,13,13.4,12.9,13.2,130,541384,7086742.2
4/7/25,12.9,12.9,12.1,12.8,292,919325,11551321
4/4/25,13.4,13.5,12.8,13.2,228,1015519,13214299
4/3/25,13.7,13.8,13.4,13.4,198,464274,6274205.6
4/2/25,13.7,13.9,13.5,13.8,230,460809,6337772.4
4/1/25,13.3,14.1,13.2,13.4,421,1734807,23595147.5
3/28/25,13.3,13.3,13.1,13.1,38,5121243,67089591.8
3/27/25,13.2,13.3,13.1,13.2,54,412829,5484173.1
3/26/25,13.1,13.1,13,13,31,23592,307547
3/25/25,13.2,13.2,13,13,45,116071,1509458.7
3/24/25,13.2,13.3,13,13,62,138432,1808920.5
3/21/25,13.2,13.3,13.1,13.3,47,250346,3322688.2
3/20/25,13.2,13.2,12.9,13.1,47,208105,2732879
3/19/25,12.8,13.1,12.8,13,68,197463,2570048.8
3/18/25,13.2,13.2,12.8,12.9,80,172656,2229572.7
3/17/25,13.3,13.3,12.9,13,76,149863,1959392.3
3/14/25,13.2,13.5,13.1,13.3,198,7807122,103122565.6
3/12/25,13,13.2,13,13.2,43,164686,2146264
3/11/25,13.1,13.1,12.9,13,99,1402800,18235142.1
3/10/25,13.3,13.3,13,13.1,74,156274,2054965.1
3/7/25,13.3,13.3,13.1,13.2,119,499585,6598728.7
3/6/25,12.9,13.3,12.9,13.2,179,1249769,16252437.4
3/5/25,12.5,12.9,12.5,12.7,100,1543758,19567034.1
3/4/25,12.4,12.6,12.3,12.4,67,441060,5473165.4
3/3/25,12.9,12.9,12.4,12.5,88,430351,5419738.4
2/28/25,12.7,12.9,12.7,12.7,70,150887,1921548.2
2/27/25,12.7,12.9,12.4,12.8,142,616548,7838418.5
2/25/25,13.2,13.2,12.8,13,155,1547322,20117130.9
2/24/25,13.3,13.4,12.9,13,135,879408,11435361.4
2/21/25,13.5,13.5,13.3,13.3,108,831780,11075808.6
2/20/25,13.4,13.5,13.2,13.4,222,2342035,31198510.6
2/19/25,13.3,13.4,13,13.3,146,828606,10955374.4
2/18/25,13,13.4,12.9,13.3,555,6240697,81578346.9
2/17/25,12.9,13,12.6,12.9,180,2740148,35181992.8
2/14/25,12.4,12.9,12.4,12.8,314,3219300,40852601.9
2/13/25,12.2,12.4,12.1,12.3,80,399351,4892547.2
2/11/25,12.3,12.3,12,12.1,136,981612,11905839.5
2/10/25,12.5,12.6,12.2,12.4,64,221461,2743025
2/7/25,12.2,12.5,12.1,12.3,107,2979934,36639746.4
2/6/25,12.1,12.4,12,12.3,173,1069021,13014725.8
2/5/25,12.3,12.5,12.1,12.2,205,5271785,65155303.1
2/3/25,12.5,12.9,12.4,12.4,150,862070,10799682.4
1/31/25,12.9,12.9,12.4,12.5,206,812280,10224988.9
1/30/25,12.9,13,12.6,12.7,133,509463,6496182.3
1/29/25,12.9,13,12.7,12.8,126,510163,6552970.9
1/28/25,12.6,13,12.6,12.9,237,1550542,20039183
1/27/25,12.5,12.6,12.3,12.6,180,825330,10318879.8
1/24/25,12.6,12.7,12.4,12.5,190,1325353,16656357.5
1/23/25,12.8,12.9,12.5,12.6,182,1336999,16934112.2
1/22/25,12.8,13.1,12.7,12.8,397,2430003,31390530.5
1/21/25,12.8,12.9,12.3,12.6,220,1487475,18805325.5
1/20/25,12.4,12.8,12.3,12.8,488,4258296,53932408.6
1/17/25,12,12.3,12,12.3,377,2652151,32166092
1/16/25,12.1,12.1,11.9,12,299,1397994,16707533.2
1/15/25,12.1,12.3,11.9,12,132,496066,5981986.3
1/10/25,12.1,12.3,11.8,12.1,179,860799,10349625.6
1/9/25,12.3,12.4,11.9,11.9,275,1048901,12644507.5
1/8/25,12.3,12.7,12,12.1,907,10303819,127756249.9
1/7/25,11.6,12.3,11.2,12.1,375,2301985,27575890
1/6/25,11.9,12.2,11.3,11.6,372,1693546,19804298.4
1/3/25,12,12.5,11.2,11.6,871,9261244,112208727
1/2/25,10.8,12.1,10.6,11.7,622,9203463,105163564.8
12/31/24,10.8,10.9,10.6,10.8,187,1393100,14980145
12/30/24,10.6,10.9,10.6,10.7,121,1251420,13406250.6
12/27/24,10.9,10.9,10.6,10.7,156,563987,6045817.8
12/26/24,10.9,10.9,10.7,10.8,210,1318725,14159400.9
12/24/24,10.7,10.9,10.5,10.8,159,788090,8420964
12/23/24,11,11.2,10.6,10.7,279,3140455,34304488.3
12/20/24,11.2,11.2,10.9,11,221,3461904,38076435.8
12/19/24,11,11.4,10.9,11,441,5121995,56792229.3
12/18/24,10.2,11.1,9.9,10.9,600,15506977,168481079.2
12/17/24,10,10.2,9.9,10.1,151,549188,5498835.3
12/16/24,10.1,10.2,9.9,10,284,1445603,14426692.5
12/13/24,10.1,10.4,9.9,10.1,357,3145562,31704165
12/12/24,10.2,10.3,10,10,443,5364138,54381799
12/11/24,10.7,10.8,10,10.1,543,5386020,55017377.5
12/10/24,11.2,11.3,10.6,10.8,492,3286198,35825872.9
12/9/24,10.7,11.2,10.2,10.9,1095,14449909,155013099.4
12/6/24,9.3,10.8,9.2,10.6,1436,29010010,290336559.9
12/5/24,9.3,9.4,9.1,9.2,253,3080772,28490240.2
12/4/24,9.1,9.3,8.9,9.1,383,15345467,138446541.1
12/3/24,8.9,9.2,8.8,9,874,44555796,401334488.3
12/2/24,8.7,8.9,8.6,8.8,84,2504160,21941170.3
11/29/24,8.7,8.7,8.6,8.7,46,352081,3060449.6
11/28/24,8.7,8.7,8.6,8.6,55,540667,4698667.3
11/27/24,8.7,8.7,8.6,8.7,46,227530,1958800.9
11/26/24,8.6,8.7,8.6,8.7,66,351160,3024732.2
11/25/24,8.7,8.8,8.6,8.6,82,251458,2180150.5
11/22/24,8.6,8.8,8.5,8.7,79,224033,1922783.7
11/21/24,8.6,8.8,8.6,8.7,30,82465,716184.1
11/20/24,8.8,8.9,8.6,8.7,86,562535,4928672
11/19/24,8.9,8.9,8.7,8.7,90,379966,3329711.2
11/18/24,8.9,9,8.8,8.8,116,707091,6279404.7
11/14/24,8.9,8.9,8.7,8.9,45,190062,1682419.7
11/13/24,8.8,8.9,8.7,8.8,120,4167883,37349478.7
11/12/24,8.8,8.9,8.7,8.7,124,1433288,12500127.9
11/11/24,8.8,8.9,8.7,8.8,123,986894,8631486.7
11/8/24,8.8,8.8,8.7,8.7,68,469946,4108157.2
11/7/24,8.7,8.9,8.7,8.8,180,1321872,11588985.8
11/6/24,8.7,8.7,8.5,8.6,64,474432,4079936.8
11/5/24,8.6,8.7,8.6,8.6,59,84980,731985.1
11/4/24,8.7,8.7,8.5,8.5,89,515647,4414974.2
11/1/24,8.5,8.7,8.5,8.5,74,317947,2726034.1
10/30/24,8.7,8.8,8.6,8.6,117,745295,6442938.8
10/29/24,8.5,8.8,8.5,8.7,227,1044961,9051637.8
10/28/24,8.3,8.5,8.3,8.4,80,226327,1885313.1
10/25/24,8.4,8.5,8.2,8.3,134,365442,3036737.7
10/24/24,8.4,8.6,8.4,8.4,52,176987,1490761.5
10/23/24,8.5,8.7,8.4,8.4,122,444132,3749555.2
10/22/24,8.5,8.7,8.5,8.5,118,490621,4224016.6
10/21/24,8.6,8.6,8.4,8.6,506,3496146,29729598.2
10/18/24,9.3,9.5,9.2,9.4,496,3126487,29350039
10/16/24,9.5,9.5,9.2,9.3,277,2571610,24109097.4
10/15/24,9.4,9.5,9.2,9.4,247,2584345,24208896.2
10/14/24,9.3,9.4,9.2,9.4,487,2646665,24728544.3
10/11/24,9,9.3,8.9,9.2,590,3386250,30820974.8
10/10/24,9,9,8.8,8.9,390,2302602,20573217.1
10/9/24,8.2,9,8.2,9,610,5817906,51814150
10/8/24,8.2,8.3,8.1,8.2,116,6329122,51893572.3
10/7/24,8.2,8.3,8.1,8.2,88,2204052,18059003.2
10/4/24,8.2,8.2,8,8.2,135,5076788,41613268.6
10/3/24,7.9,8.3,7.7,8.2,141,613100,4998698.4
10/2/24,8,8,7.8,7.9,27,76795,604961.1
10/1/24,7.8,8,7.6,7.8,79,309199,2443605
9/30/24,7.8,7.8,7.7,7.7,12,19025,146496.1
9/27/24,7.6,7.8,7.6,7.7,24,44847,345191.9
9/26/24,7.7,7.7,7.3,7.6,18,25339,190234.8
9/25/24,7.5,7.6,7.4,7.6,37,149632,1125251.5
9/24/24,7.3,7.5,7.3,7.5,25,39573,293560.2
9/23/24,7.3,7.3,7.1,7.2,15,23662,170382.8
9/20/24,7.2,7.4,7.1,7.3,12,2343,17049.5
9/19/24,7.2,7.2,7,7.1,13,13776,97549.6
9/18/24,7,7.1,7,7,13,12266,85879.1
9/13/24,7.1,7.1,6.9,7.1,13,5994,42094.4
9/12/24,7.2,7.2,7.1,6.9,3,81,582.1
9/11/24,7,7.1,6.9,6.9,18,16002,111635.7
9/10/24,7,7.2,7,7,18,29601,211434.6
9/9/24,7,7.3,7,7,12,13613,95303.1
9/6/24,7.1,7.3,7,7.3,17,70511,493732.3
9/5/24,7.3,7.3,7,7,36,116741,820021.5
9/4/24,7,7.5,7,7.4,40,231634,1712482.5
9/3/24,7,7.2,7,7.2,19,7945,56512
9/2/24,7.3,7.3,7,7.2,19,18727,132930.2
8/30/24,7.2,7.2,7.1,7.1,14,12125,86217.5
8/29/24,7.3,7.3,7,7,11,45100,316400.1
8/28/24,7.4,7.4,7,7,28,101000,708142.5
8/27/24,7.5,7.5,7,7.1,21,16699,117694.1
8/26/24,7.6,7.6,7.2,7.4,10,25905,186837.5
8/23/24,7.2,7.5,7.2,7.3,17,32758,238109.3
8/22/24,7.6,7.6,7.3,7.3,17,13266,96846.3
8/21/24,7.4,7.6,7.3,7.5,12,5530,40588.7
8/20/24,7.4,7.6,7.4,7.6,15,7005,53208
8/16/24,7.6,7.6,7.4,7.5,5,300,2260
8/15/24,7.7,7.7,7.4,7.4,16,13230,98271
8/14/24,7.7,7.8,7.6,7.7,26,67051,518597.6
8/13/24,7.4,7.8,7.4,7.7,83,305627,2285025.2
8/12/24,7.2,7.4,7.1,7.1,47,122675,871442.8
8/9/24,7.4,7.4,7.2,7.2,6,7570,54508
8/8/24,7.4,7.4,7.4,7.4,2,270,1998
8/7/24,7.5,7.5,7.1,7.2,22,75625,544497.5
8/6/24,7.5,7.5,7.2,7.2,10,10800,79025
8/5/24,7.5,7.5,7.5,7.5,1,1500,11250
8/2/24,7.5,7.6,7.5,7.5,10,17701,132777.5
8/1/24,7.6,7.6,7.5,7.5,3,253,1897.7
7/31/24,7.6,7.6,7.4,7.4,4,3125,23150
7/30/24,7.4,7.6,7.4,7.6,7,2784,20891.6
7/29/24,7.6,7.6,7.5,7.5,18,10367,77763
7/26/24,7.6,7.6,7.4,7.4,4,605,4498
7/25/24,7.5,7.6,7.5,7.5,15,89424,670695
7/24/24,7.5,7.5,7.4,7.4,9,2035,15063.5
7/23/24,7.4,7.4,7.4,7.2,2,11,81.4
7/22/24,7.3,7.4,7.1,7.2,26,37175,269928.5
7/19/24,6.8,7.5,6.8,7.5,54,72480,499242.5
7/18/24,7.6,7.6,7.6,7.6,1,100,760
7/17/24,7.6,7.6,7.3,7.5,18,167289,1238256.4
7/16/24,7.3,7.6,7.3,7.3,4,1352,9900.1
7/15/24,7.3,7.5,7.3,7.4,13,4916,36013.8
7/12/24,7.5,7.5,7.3,7.4,6,8201,60487.5
7/11/24,7.3,7.4,7.3,7.4,8,12404,91151.4
7/10/24,7.4,7.5,7.3,7.3,23,36388,266774.2
7/9/24,7.5,7.5,7.3,7.4,18,8146,60425
7/8/24,7.5,7.6,7.2,7.6,21,139677,1032858.2
7/5/24,7.5,7.6,7.4,7.5,18,11692,87243.8
7/4/24,7.8,7.8,7.5,7.5,19,13334,103409.3
7/3/24,7.8,7.8,7.7,7.7,4,5172,39829.6
7/2/24,7.7,7.9,7.7,7.9,4,265350,2069629.8
7/1/24,7.5,7.9,7.5,7.7,8,13684,103187.4
6/28/24,7.9,7.9,7.5,7.5,41,52352,395140.8
6/27/24,7.9,7.9,7.7,7.8,16,2382,18412.4
6/26/24,7.9,7.9,7.9,7.9,2,200,1580
6/25/24,7.8,7.9,7.8,7.8,24,6379102,49757193.6
6/24/24,7.9,7.9,7.8,7.8,27,42071,329694.4
6/20/24,7.8,7.9,7.8,7.9,14,19648,154176.9
6/19/24,7.7,7.8,7.7,7.8,12,26296,205107.8
6/18/24,7.9,7.9,7.6,7.6,25,37576,286545.1
6/14/24,7.8,7.8,7.8,7.8,6,666,5194.8
6/13/24,7.8,7.8,7.7,7.7,9,13623,105698.4
6/12/24,8,8,7.6,7.8,25,41420,319765.2
6/11/24,7.7,8,7.6,7.7,25,14200,109519.8
6/11/24,7.7,8,7.6,7.7,25,14200,109519.8
6/10/24,8,8,7.7,7.8,18,24632,194019.6
6/7/24,7.9,8.1,7.8,8,19,648512,5185988.1
6/6/24,8.1,8.1,7.6,7.9,42,388506,2963093.2
6/5/24,7.8,8.1,7.8,8,90,5123512,40994776.4
6/4/24,8,8,7.8,7.9,31,147980,1169947
6/3/24,8,8,7.9,7.9,23,56109,448569.4
5/31/24,7.6,8.1,7.5,8,155,2172342,17353242.5
5/30/24,7.6,7.6,7.5,7.6,13,1008,7650.2
5/29/24,7.5,7.6,7.5,7.5,17,12008,90102.4
5/28/24,7.6,7.7,7.5,7.7,27,60520,458023.7
5/27/24,7.7,7.7,7.6,7.6,25,21775,166622.4
5/22/24,7.6,7.7,7.5,7.5,23,21400,160601.6
5/21/24,7.6,7.6,7.4,7.5,29,25535,190900.4
5/20/24,7.5,7.7,7.5,7.5,17,29335,220199.1
5/17/24,7.5,7.7,7.5,7.6,8,28188,211861
5/16/24,7.7,7.7,7.4,7.7,20,72946,551732
5/15/24,7.6,7.7,7.4,7.5,32,50732,382194.5
5/14/24,7.5,7.8,7.5,7.7,55,155664,1201334.2
5/13/24,7.6,7.6,7.5,7.5,27,18427,138214.5
5/10/24,7.6,7.6,7.6,7.6,19,41314,313986.4
5/9/24,7.8,7.8,7.5,7.6,44,96245,725741.4
5/8/24,7.6,7.8,7.6,7.6,15,21080,161572.8
5/7/24,7.9,7.9,7.6,7.8,35,74920,573988.1
5/6/24,7.8,7.9,7.7,7.8,32,51744,403613.3
5/3/24,7.4,7.8,7.4,7.8,48,2121993,16342714.7
5/2/24,7.5,7.8,7.4,7.6,57,354868,2660474.4
4/30/24,7.8,7.8,7.5,7.7,43,112919,869726.1
4/29/24,7.6,7.8,7.5,7.7,63,275915,2085851
4/26/24,7.5,7.6,7.4,7.5,41,317370,2375410.9
4/25/24,7.5,7.6,7.4,7.4,31,87003,645036.4
4/24/24,7.4,7.6,7.4,7.5,32,44827,335844.2
4/22/24,7.5,7.5,7.4,7.4,30,35090,260257
4/19/24,7.4,7.5,7.4,7.5,24,232139,1739981.2
4/18/24,7.6,7.6,7.4,7.5,39,50940,379330.9
4/17/24,7.5,7.5,7.4,7.5,12,9794,73454.9
4/16/24,7.4,7.6,7.4,7.5,16,99929,740104.5
4/15/24,7.5,7.6,7.3,7.4,43,143731,1075015.9
4/10/24,7.5,7.6,7.5,7.5,11,28400,213119
4/9/24,7.6,7.6,7.5,7.5,18,91130,683491
4/8/24,7.7,7.7,7.4,7.5,54,102095,763213.3
4/5/24,7.5,7.6,7.4,7.5,31,77782,585480.6
4/4/24,7.6,7.6,7.4,7.5,33,31909,238122.5
4/3/24,7.6,7.7,7.5,7.5,32,37718,285502.3
4/2/24,7.6,7.6,7.5,7.5,41,1767794,13260445.4
4/1/24,7.5,7.6,7.5,7.5,27,104340,782683.9
3/28/24,7.5,7.6,7.3,7.4,36,2621127,19654975.3
3/27/24,7.5,7.5,7.4,7.5,18,25439,190307.6
3/26/24,7.4,7.6,7.3,7.5,49,212733,1591387.4
3/25/24,7.5,7.7,7.4,7.5,181,11807509,88173183.5
3/22/24,7.5,7.5,7.2,7.3,52,43823,319370.1
3/21/24,7.6,7.6,7.3,7.5,21,4329,32166
3/20/24,7.3,7.5,7.2,7.4,29,25044,182473
3/19/24,7.5,7.5,7.3,7.5,38,96131,715079.9
3/18/24,7.6,7.6,7.3,7.3,53,390730,2859109.9
3/15/24,7.4,7.6,7.4,7.5,10,3390,25263
3/14/24,7.5,7.7,7.4,7.4,28,21335,160715.2
3/13/24,7.7,7.7,7.4,7.5,35,75069,566428.2
3/12/24,7.6,7.8,7.5,7.7,45,64282,497668.5
3/11/24,7.4,7.8,7,7.7,137,909734,6814181
3/7/24,6.8,7.4,6.8,7.3,97,298410,2142087.9
3/6/24,6.8,7.1,6.7,6.8,82,160399,1105480.4
3/5/24,7,7,6.8,6.8,64,98573,670731.7
3/4/24,6.8,7,6.8,6.9,18,36080,245856.7
3/1/24,7,7,6.8,6.8,23,30136,205341.3
2/29/24,7,7,6.8,6.8,19,9807,67251.8
2/28/24,6.8,6.9,6.8,6.8,43,81999,557963.2
2/27/24,6.9,7,6.8,6.8,13,23705,161392
2/26/24,6.9,7,6.8,6.8,12,16047,109849
2/22/24,6.8,7,6.8,6.9,45,106139,722876.8
2/21/24,6.9,7,6.8,6.9,20,19295,133666
2/20/24,7,7,6.8,6.9,27,14570,100515.9
2/19/24,6.9,7,6.9,6.9,17,7462,51539.4
2/16/24,6.9,7.1,6.9,6.9,29,35443,244897.6
2/15/24,6.9,7,6.9,7,25,24472,169467
2/14/24,7.2,7.2,6.9,6.9,65,92525,643186.8
2/13/24,7.3,7.3,7,7.1,75,210848,1478126.6
2/12/24,7.2,7.3,7,7.1,80,154748,1103894.7
2/9/24,7.2,7.4,7.2,7.3,12,4335,31413.5
2/8/24,7.3,7.4,7.2,7.3,19,53475,394039.3
2/7/24,7.2,7.3,7.1,7.1,47,188011,1338036.3
2/6/24,7.4,7.4,7.1,7.2,74,148581,1057223.4
2/2/24,7.5,7.5,7.1,7.3,59,182674,1301201.6
2/1/24,7.5,7.5,7.2,7.2,53,77681,562727.9
1/31/24,7.5,7.5,7.3,7.4,11,13778,103006.9
1/30/24,7.6,7.6,7.3,7.4,39,49225,363998.6
1/29/24,7.4,7.6,7.4,7.4,30,45538,339008.9
1/26/24,7.4,7.7,7.4,7.6,24,51584,389918.7
1/24/24,7.6,7.6,7.4,7.4,20,16846,125861.1
1/23/24,7.6,7.6,7.4,7.4,55,86203,641086
1/22/24,7.6,7.9,7.5,7.6,52,208136,1629592.3
1/19/24,7.5,7.7,7.5,7.5,16,5704,43065
1/18/24,7.7,7.7,7.6,7.6,4,1297,9886.8
1/17/24,7.7,7.7,7.5,7.6,47,79382,599978.2
1/16/24,7.9,7.9,7.6,7.6,6,17506,133046.9
1/12/24,7.8,7.9,7.6,7.6,30,98758,752581.3
1/11/24,7.7,7.9,7.6,7.7,14,111516,858720.4
1/10/24,7.9,7.9,7.7,7.7,12,9221,71054.7
1/9/24,7.8,7.9,7.5,7.8,47,79314,606228.5
1/8/24,7.7,7.8,7.7,7.7,23,45735,352160.5
1/5/24,7.9,7.9,7.7,7.8,4,1445,11213.5
1/4/24,7.9,8,7.7,7.8,35,67675,540010.9
1/3/24,7.8,8,7.8,7.9,24,20081,157640.6
1/2/24,7.7,7.9,7.6,7.9,31,19619,152146.1
12/29/23,7.7,7.8,7.5,7.5,43,59657,448857.7
12/28/23,7.7,7.8,7.7,7.7,12,2694,20743.9
12/27/23,7.9,7.9,7.7,7.7,22,28051,218087.2
12/22/23,7.9,7.9,7.7,7.7,13,3032,23366.4
12/21/23,8,8.1,7.6,7.6,43,102798,786583.6
12/20/23,7.8,8,7.6,7.9,117,10652079,81347777.3
12/19/23,7.8,7.8,7.6,7.7,33,79123,613464.2
