Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/27/23,32.7,32.8,32.7,33,2,3,98.3
10/26/23,31.4,31.5,31.4,33,2,3,94.4
10/25/23,32.8,32.8,31.4,33,3,13,411
10/24/23,33,33,33,33,2,10,330
10/23/23,33,33.4,31,33,13,3403,112494.5
10/20/23,30.3,30.3,30,30.2,24,5260,158697
10/19/23,30.5,30.5,30.3,30.3,6,666,20210.8
10/18/23,30.6,30.9,30.2,30.3,10,2829,86364.9
10/17/23,32,32,30.5,30.3,2,41,1310.5
10/16/23,30.3,30.3,30.2,30.3,3,100,3027
10/13/23,31.1,32.5,30.4,30.6,26,7973,243910.8
10/12/23,31.5,32.9,30,31.7,25,5845,179588
10/11/23,33.8,33.8,31.6,31.6,27,5632,184905
10/10/23,33.9,33.9,33.4,33.8,11,727,24570
10/9/23,36.5,36.5,33.2,33.9,28,6085,205408.6
10/6/23,36.2,36.2,36,36,7,900,32424
10/4/23,36,37.4,36,36.2,8,618,22386.6
10/3/23,36.1,37.5,36.1,37.5,5,102,3823.5
10/2/23,36.1,37.9,36.1,37.5,11,229,8585.5
9/26/23,38,38,34,35.7,15,6006,214245.1
9/25/23,37,37,37,38,1,3,111
9/22/23,37.9,38,37,38,3,526,19984.5
9/21/23,38,38,35.2,37.7,12,223,8358
9/19/23,37.7,38,37,37.5,23,2748,103233.7
9/18/23,38.6,38.6,38.6,38.6,5,1230,47478
9/15/23,38.5,38.6,38.5,38.5,4,1027,39539.7
9/14/23,38.5,38.5,38.4,38.5,10,1163,44770.7
9/13/23,37.9,38.4,37.9,38,4,1262,47967.9
9/11/23,38,38,37,37,6,2242,82968
9/8/23,38.4,38.4,38.3,37.4,5,7,268.4
9/7/23,38.6,38.6,37.1,37.4,10,1565,58473
9/6/23,39.2,39.2,38,38,17,1936,75259.5
9/5/23,37.4,38.3,36.8,38.2,25,2813,105240.4
9/4/23,37.8,38.7,37,37.4,16,5388,201809.5
9/1/23,38.4,38.5,37.2,38.4,13,918,35012.2
8/31/23,36.7,37.9,36.7,37,17,1275,47077.1
8/29/23,35.6,36.1,35.5,35.9,7,8525,304072.6
8/28/23,35.5,36.8,35,35,45,7022,249885.3
8/25/23,37.9,37.9,33.5,35.6,96,47598,1645251.6
8/24/23,37,38,35,36.9,33,10384,371524.9
8/23/23,37,38,36,37,18,2710,98742.5
8/22/23,37.4,39,36.2,37.7,35,8006,296492.6
8/21/23,37.9,37.9,37,37,38,20471,760080
8/18/23,40.4,40.4,39,39.5,11,3468,136742.9
8/17/23,41.9,41.9,36.5,39.2,69,10014,382746.8
8/16/23,40.1,42.5,39.6,41,15,1359,55734.4
8/15/23,43.7,43.7,41,41.2,18,2116,87616.6
8/14/23,42.6,43,41,41.1,45,8729,361298.5
8/11/23,42,43.4,42,42.6,23,9496,404669.5
8/10/23,43.9,43.9,41.8,42,36,7800,327609.3
8/9/23,43,43.6,42.1,42.2,14,575,24258
8/8/23,44.5,44.5,42.5,42.6,19,4997,213639
8/7/23,43.7,44.5,43.1,43.1,10,3969,171177
8/4/23,45.2,45.5,43.6,44.6,18,4132,183254.7
8/3/23,45.5,45.5,45.2,45.2,5,519,23482.2
8/2/23,45.1,47,45.1,45.6,13,3420,156622.2
7/31/23,46,47,45.5,46,10,2001,92296
7/28/23,48,48,46,46,14,2300,107112
7/27/23,46.6,49.3,46.5,47.3,15,5423,252489.8
7/26/23,48.1,49.7,47,47.5,24,3090,150072
7/25/23,49,49,45,48.1,50,15589,743240
7/24/23,44,49,43.7,46.9,75,21305,988313.1
7/21/23,45,45,44,44,11,2253,100138.5
7/20/23,43.1,46.9,43.1,44.1,10,1325,58499.3
7/19/23,44.6,46,44.6,44.7,7,1149,51379.9
7/18/23,46.5,47.2,44.4,46.3,20,2910,133638.4
7/17/23,43,50,43,45,45,9410,432445.4
7/14/23,42,43,41.1,41.9,41,13999,589069.8
7/13/23,40.7,43,40,41.3,25,7774,322199.1
7/12/23,40,40.8,39.7,39.7,8,8560,342137.1
7/11/23,40.5,40.5,39.9,40,17,4405,176413.2
7/10/23,40,40.7,39.1,39.4,26,5178,205476.2
7/7/23,40.5,40.5,39,39.1,16,2013,79547
7/6/23,38.2,42.5,38.1,40.3,15,2603,103505.3
7/5/23,42.5,43.7,38.1,42.6,9,133,5665.3
7/4/23,37.9,45.9,37.9,40.1,35,3017,127258.3
6/28/23,38,38,36.9,37,22,6152,227781.8
6/27/23,38,38,37,37.2,12,653,24276
6/26/23,37,38.4,37,37.9,3,3,112.5
6/23/23,38,39.4,37.1,37.9,10,403,15293.4
6/22/23,42.9,42.9,38,38,19,7325,286606
6/21/23,37.9,43,37.9,38.2,17,4666,178102.7
6/20/23,38,38,37.9,38.9,3,11,417.2
6/19/23,35.6,38.7,35.6,38.9,5,15,552.1
6/16/23,38.9,38.9,38.9,38.9,3,181,7040.9
6/15/23,38.8,39,38.7,37.5,7,45,1749
6/14/23,37.9,40,36,37.5,39,5654,212829.7
6/13/23,38,39.3,34,35.6,16,2340,81727.9
6/12/23,38.8,38.8,38.8,37,3,58,2250.4
6/9/23,38.9,38.9,38.9,37,1,1,38.9
6/8/23,40.8,40.8,37,37,7,1015,37578.6
6/7/23,39.9,39.9,38.9,37.1,2,2,78.8
6/6/23,41,41,37,37.1,29,4392,163194.5
6/5/23,38,39,38,38.5,6,2276,87548.9
6/2/23,38.7,40.9,37.6,37.7,12,2213,83483.9
6/1/23,39.9,41.5,37.5,37.5,22,3788,142664.4
5/31/23,40,40.5,38.1,38.1,11,850,32399
5/30/23,43.8,43.8,40,40,9,1508,60381.3
5/29/23,43.8,43.8,40,40.1,13,1421,58731.8
5/26/23,43.7,43.8,42.1,41.4,4,13,559.3
5/25/23,46.5,46.5,41.4,41.4,7,2126,88023.9
5/24/23,44.5,44.5,42.9,42.2,4,13,560.3
5/23/23,44,44,41.4,42.2,17,2902,122278.4
5/22/23,43.5,43.5,41.7,42.9,11,1607,67284.9
5/19/23,44.4,44.9,42,42,11,888,38325
5/18/23,45,45,41.3,41.4,8,2310,95624.5
5/17/23,45,45,42.2,42.2,4,1007,42500.9
5/16/23,46,46,43,43.1,7,216,9312.5
5/15/23,46,46,45.8,43.2,2,2,91.8
5/12/23,41.1,46.5,41,43.2,8,171,7379.3
5/11/23,44.3,46.5,42.1,44.5,6,207,9209.5
5/10/23,44.5,44.5,44.3,44.4,6,514,22811.8
5/9/23,43,45.1,41,41.2,11,199,8206.4
5/8/23,43.7,45.5,40.6,41.1,15,966,41932.8
5/4/23,43.7,43.7,40,40.5,11,526,21325.3
