Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
3/11/25,49.1,49.4,48.5,48.6,89,261334,12810415.9
3/10/25,49.7,50,49.1,49.6,30,23082,1135746.7
3/7/25,50.8,50.8,49,49.7,45,13561,674578.3
3/6/25,50,51.4,49.7,49.9,60,42395,2121554.8
3/5/25,49,50,49,49.6,31,54482,2698158.9
3/4/25,49,49,48.1,48.5,105,68564,3335350.1
3/3/25,50,50,48.9,49.1,72,38639,1900442.8
2/28/25,49.1,50.8,49.1,50,40,87831,4386846.3
2/27/25,49.4,49.4,48.9,49.1,75,71763,3517631.1
2/25/25,49.8,49.9,48.9,49.1,128,155068,7668436.4
2/24/25,50,50,49.5,49.8,77,65924,3265595.9
2/21/25,50.5,51,49.9,50,63,547467,27375063.6
2/20/25,50.5,50.5,49.9,50,90,100668,5043565.1
2/19/25,51,51.9,50,50.1,142,137876,6929770.8
2/18/25,51,52.5,50.5,50.9,180,576655,29620407.4
2/17/25,51.4,51.4,49.9,50.1,426,1448266,72528624.4
2/14/25,52,52,50.9,51.1,286,373330,19110649.2
2/13/25,52,52.5,52,52.5,41,37793,1983632.7
2/11/25,51.5,52,50.5,51.5,184,184857,9460498.9
2/10/25,53,54.4,51.8,52.1,121,179079,9373835.1
2/7/25,52,53,52,52.3,43,20937,1096924.3
2/6/25,52.1,53,52,52.5,110,200571,10480117.1
2/5/25,54.8,54.8,52,52.1,274,390221,20492382.1
2/3/25,53.6,54.5,53,53.9,208,2908680,156824476.2
1/31/25,53.8,54.3,53.4,53.6,297,1470967,78826422.9
1/30/25,53.5,53.8,52.6,53.1,121,145834,7729478.3
1/29/25,52,53.9,51.9,53.5,182,825239,43191604.5
1/28/25,52.3,53.9,51.9,52,225,608810,31839554.7
1/27/25,53,53,51.9,52,278,833507,43641731.6
1/24/25,54,54,52.6,52.9,166,342342,18163727.1
1/23/25,54.8,55,53.1,53.6,207,409928,22115712.6
1/22/25,56,56,54.5,55,145,465529,25615454.7
1/21/25,56.9,57,55.5,55.9,74,70408,3972991.2
1/20/25,56.4,57,55.1,56.7,150,568078,32153862.6
1/17/25,54.2,56.4,54.2,55.9,121,352680,19569402.3
1/16/25,53.5,54.3,53.1,54,71,98451,5296323.5
1/15/25,54.5,54.5,53.8,53.8,83,81881,4416062.9
1/10/25,54,54.9,52.5,54.5,88,107359,5837736.9
1/9/25,55,55.1,53.8,54,87,119490,6492189.8
1/8/25,53,55.4,52.9,54.7,177,1064324,58474513.3
1/7/25,52.5,53.9,51.3,52.7,189,343072,18106252.8
1/6/25,53.5,55,51,52.6,357,727562,38240663.9
1/3/25,56,57.5,54,55.2,395,3197443,178102409.7
1/2/25,55.1,56.4,55,56,194,947636,52828696.8
12/31/24,56.9,56.9,54.7,55,282,837863,46241081.6
12/30/24,56.3,57.3,55.7,56.7,336,2233117,126594682.9
12/27/24,54.5,56.4,54.2,55.4,398,3783710,208233049.6
12/26/24,53.7,54.9,53,54.5,372,2813580,151786419.9
12/24/24,52.9,54,50.9,53.7,281,947495,50499769.7
12/23/24,50.5,53,50.5,52.5,380,1818193,94826488.9
12/20/24,51.4,51.5,50,50.1,300,681657,34179400.4
12/19/24,51.5,51.8,50.7,51,103,132992,6801482.7
12/18/24,50.3,51.5,50,51.4,133,476361,24313685.8
12/17/24,50.1,50.6,49.7,50.3,122,182839,9126286.3
12/16/24,51.4,51.4,49.8,50.1,126,783789,39208762.7
12/13/24,49.9,51,49.9,50.8,198,549129,27715246.1
12/12/24,50.5,50.5,49.1,49.3,195,1154248,57215897.2
12/11/24,50,50.2,49.1,50,184,839507,41872108.3
12/10/24,49.6,50.6,49.5,49.6,119,170150,8481700.9
12/9/24,49.9,49.9,48.9,49,294,1309513,64127092.9
12/6/24,50.4,50.9,49,49.8,101,397263,19758545.8
12/5/24,49.4,51,49.3,50,164,323501,16144198.2
12/4/24,49.3,49.5,48.5,48.9,298,1965382,95721299.4
12/3/24,49.5,49.5,48.8,49,139,341693,16748629.6
12/2/24,50,50,49.3,49.4,101,108743,5388643.4
11/29/24,50,50.1,49.6,50,79,936611,46820566.2
11/28/24,50,50,49.5,49.8,67,132163,6563877.8
11/27/24,49.5,50,49.3,49.4,53,28529,1409262.8
11/26/24,48.9,50,48.9,49.8,48,25753,1270092.1
11/25/24,49.8,49.8,48.9,49.4,60,76567,3759011.3
11/22/24,49,50,49,49.8,41,30572,1524018.8
11/21/24,50,50,48.8,49.3,158,750912,36707350.2
11/20/24,51.5,51.5,49.5,50.2,101,89900,4488955.1
11/19/24,51.8,51.8,50,50.8,227,1040343,52776807.9
11/18/24,52.5,53,51.8,51.8,81,265177,13905445.3
11/14/24,51.9,52.5,51.4,51.9,46,24286,1257378.1
11/13/24,51.9,52.5,51.9,52,116,183491,9594545.8
11/12/24,51.7,52.5,51.1,51.9,87,158569,8249160.8
11/11/24,51,51.9,50.5,51,70,152480,7734754.9
11/8/24,51.9,52,50,50,94,1080665,54089369.3
11/7/24,51,51,50.3,50.9,70,710349,36115354
11/6/24,50.5,51.6,49.5,51.1,208,2060840,103989134
11/5/24,52.1,52.3,50.3,50.8,264,348204,17769162.8
11/4/24,52.1,53,52.1,52.3,75,151513,8009637.8
11/1/24,52.4,53.2,52.4,52.6,80,533197,28207019.7
10/30/24,53.5,53.5,52,52.8,146,1296956,68720041.8
10/29/24,53,53.5,53,53.2,79,138343,7355524.5
10/28/24,53.5,53.5,53,53.1,54,56958,3023769.7
10/25/24,54.2,54.2,53.3,53.3,23,17106,915146.4
10/24/24,53.5,54,53,54,53,80949,4315716.6
10/23/24,52.6,53.5,52.6,53,54,138738,7353633.2
10/22/24,53.2,53.2,53,53,42,142492,7553248.6
10/21/24,53,53.3,53,53.1,58,88031,4667371.1
10/18/24,54,54,52.7,52.9,99,112818,6000951.6
10/16/24,54,55,53.5,54.2,122,206713,11273197.1
10/15/24,55,55.4,54,54.5,131,234926,12869948.1
10/14/24,52.8,54.9,52.8,54.4,205,2381052,127200514.9
10/11/24,52.9,53.3,52.5,52.8,109,423615,22424212.4
10/10/24,51,53,51,52.8,128,265254,13852474.7
10/9/24,52.7,53,51,51.1,112,126249,6560960.7
10/8/24,52.7,53.4,52.7,53,160,588264,31164889
10/7/24,52.6,53.3,52.6,52.7,119,417916,22151616.5
10/4/24,53,53,52.2,53,78,183633,9726792.8
10/3/24,53,53,52.1,52.6,103,197324,10359369.2
10/2/24,53.3,53.7,52.3,52.9,196,499804,26612679.3
10/1/24,52.9,53.4,52.5,53.1,372,1774490,94032747.8
9/30/24,51.5,53.8,51.5,52.5,404,1675461,88569595.8
9/27/24,49,51.5,48.8,51,293,1910992,95938466.6
9/26/24,49,49.8,48,48.6,273,1536424,75438628.4
9/25/24,47.2,48.5,47.2,48.3,142,822381,39414005.3
9/24/24,46.9,47.4,46.7,47.1,98,805312,37741630.8
9/23/24,45,46.7,44.6,46,37,109930,4986630.1
9/20/24,45.5,45.5,44.7,45,74,307253,13807172.9
9/19/24,45.3,46.4,44.6,44.9,66,347131,15671134
9/18/24,44.5,46,44.5,45.1,84,535956,24106731.2
9/13/24,44.3,45.5,44.3,45.1,26,574291,25818216.2
9/12/24,44.5,44.7,44.1,44.6,11,14467,642888.3
9/11/24,44.6,44.6,44,44.1,38,121472,5402152.2
9/10/24,44.7,46,44,44.5,59,46538,2058857.1
9/9/24,45.4,45.7,45,45.2,24,56514,2546534.9
9/6/24,45.5,46,45,45.4,25,52024,2349137.3
9/5/24,46,46.5,45.5,45.5,18,27271,1254512.9
9/4/24,45.5,46,45.5,45.8,24,83970,3838389.4
9/3/24,45.2,45.3,44,44.8,85,324647,14593269.9
9/2/24,45,46.6,45,45.2,36,41394,1867060.2
8/30/24,45.1,45.9,45,45.7,26,67696,3048754.6
8/29/24,47.5,47.5,45.2,45.5,91,500813,22935401.9
8/28/24,47.1,47.1,45,45.9,94,356846,16464267.3
8/27/24,47.3,47.3,46.5,46.7,60,211647,9934289.8
8/26/24,48,48.4,46.8,47.1,82,177276,8406190.4
8/23/24,49,49,48,48.1,44,373299,18011915.9
8/22/24,48.8,49,48.6,48.7,27,181295,8841549.6
8/21/24,48.8,49,48.6,48.8,47,182471,8935647.8
8/20/24,49,49.5,48.6,48.8,31,328644,16102042
8/16/24,49.5,49.8,48.9,49.3,51,147151,7253626.9
8/15/24,49,50,49,49.6,131,784739,38830774.9
8/14/24,47.9,49.3,47.9,49,246,1383864,67527606.9
8/13/24,47,48,46.6,47.9,66,582574,27670905
8/12/24,46.9,47,46.7,47,18,84687,3979251.8
8/9/24,46.8,47.2,46.8,46.8,34,27644,1297431.4
8/8/24,47,47.4,46.9,47,41,479636,22542754.7
8/7/24,46.8,47.5,46.6,47.3,61,124632,5863559.4
8/6/24,47.3,47.8,46.3,46.6,95,167078,7830045.9
8/5/24,48.6,48.9,46.6,47.3,131,645881,30615072.2
8/2/24,48.3,49,48,48.6,218,705366,34180942.8
8/1/24,46,48.9,46,48,258,1730090,82833050
7/31/24,45.8,46.1,45.8,46,68,464578,21372720
7/30/24,46.9,47,45.7,45.7,70,213076,9810690.3
7/29/24,46.2,47.2,46.2,47,107,533174,24994618.5
7/26/24,46,46.8,46,46.4,73,176935,8192801
7/25/24,46.5,46.5,45.5,46,23,221775,10203969.6
7/24/24,44.8,46.5,44.8,45.9,72,102206,4660708.8
7/23/24,44.9,45.2,44.8,45,30,66531,2993649.1
7/22/24,45.2,45.2,44.6,44.9,28,14435,649805.9
7/19/24,45.7,45.9,45.4,45.5,54,475073,21626696.1
7/18/24,46,46,45.9,45.9,34,183196,8412089.1
7/17/24,46,46.4,45.9,46,35,239738,11027683.2
7/16/24,46.7,46.7,45.9,46,42,367485,16904578.7
7/15/24,45.1,46.9,45.1,46,116,985234,45140081.9
7/12/24,44.9,45.5,44.8,45.4,53,489927,22057107.8
7/11/24,45.2,45.3,45,45,72,307566,13851174.1
7/10/24,45.3,45.3,45,45,34,45842,2065361.8
7/9/24,45.1,45.4,45,45.1,83,345868,15608715.3
7/8/24,44.6,45.8,44.6,45,48,89764,4045953.3
7/5/24,44.7,46,44.5,45,41,16263,730408.3
7/4/24,45.5,46,44.8,44.9,89,297608,13412389.1
7/3/24,46.1,46.5,45.5,46,82,169898,7828242.4
7/2/24,46.4,46.5,46,46.3,65,136471,6312314.3
7/1/24,46.7,46.7,46,46.2,93,92558,4283258.3
6/28/24,46.9,46.9,45.8,46.6,98,189261,8729867.1
6/27/24,46.3,46.7,45.5,46,115,599613,27564142.1
6/26/24,47,47.3,45.9,46.3,157,470429,21866562
6/25/24,47.5,47.5,47,47.1,131,171276,8083224.9
6/24/24,47,48.3,47,47.4,552,1723681,82306348.1
6/20/24,45.5,47,44.8,46.6,306,1320496,60836836.9
6/19/24,45.9,46,45,45,169,1175122,52983566.7
6/18/24,44.5,46.2,44.5,45.9,419,2704077,122468132.6
6/14/24,44.5,44.7,44,44.5,96,1769522,78743593.2
6/13/24,42.9,44.9,42.9,44.5,194,1880612,83654746.2
6/12/24,44,44.2,42.9,44,63,176230,7746884.4
6/11/24,44,44.5,44,44,162,610682,27094137.7
6/11/24,44,44.5,44,44,162,610682,27094137.7
6/10/24,42.8,44.5,42.8,44.3,180,449241,19710791.1
6/7/24,42.5,43.4,42.5,43,47,61248,2619455.6
6/6/24,42.3,42.9,42.3,42.6,22,46431,1974989.8
6/5/24,42.2,42.5,42.2,42.4,22,12424,526978.5
6/4/24,42.4,43,42,42.7,52,53359,2270690.3
6/3/24,42.6,42.6,42.5,42.5,36,14874,632518.6
5/31/24,43.5,43.5,42.6,42.7,48,229523,9887668.7
5/30/24,43,43.6,43,43.5,118,283372,12233956.6
5/29/24,42.7,43,42.7,43,101,190599,8190069.7
5/28/24,43.1,43.1,42.5,42.8,26,13180,563302.2
5/27/24,43.3,43.3,42.2,43.1,54,12351,530556.5
5/22/24,43.5,44,43,43.3,162,449222,19636489.8
5/21/24,42.1,43.6,42,43.2,147,278921,12016099.7
5/20/24,42.9,42.9,41.8,42.1,61,182028,7647648.2
5/17/24,43.3,43.3,42.5,43,60,649885,27682658.7
5/16/24,41.5,43.4,41.3,43,330,3899584,164828138.6
5/15/24,42,42.6,41.5,42,95,350952,14750945.9
5/14/24,42,42.7,41.5,41.9,46,128958,5381433.4
5/13/24,42,42.7,42,42.3,60,299456,12624070.5
5/10/24,42.5,43,41.5,41.6,83,325790,13630982.2
5/9/24,42,42.5,41.6,42.3,51,307474,12902608.8
5/8/24,43.3,43.4,42,42.3,104,181792,7730587.6
5/7/24,41.9,43.4,41.5,43.1,346,1769185,75259588.1
5/6/24,42,42,41,41,87,289828,11974185.5
5/3/24,41.9,42,41,41.5,75,120783,5021094.7
5/2/24,40.5,41.9,40.5,41.5,124,1609106,66616037.2
4/30/24,40.5,41.5,40.2,40.5,161,645432,26171175.6
4/29/24,41,41,40.3,40.3,264,925778,37380200.8
4/26/24,40.5,41.3,40.5,41,104,412635,16731834.1
4/25/24,41.4,41.4,40.4,40.5,138,260339,10581406.9
4/24/24,41.4,41.5,41,41.1,27,127374,5285406.3
4/22/24,40.5,41.5,40.4,41.5,73,371029,15354809.8
4/19/24,40.7,40.8,40.3,40.5,96,414420,16783554.3
4/18/24,41,41.2,40.7,41,50,527616,21640628.3
4/17/24,41,41.4,40.7,41,95,164977,6778416.6
4/16/24,41.3,42,41,41,95,342174,14091702
4/15/24,40,42,40,41.6,148,1641406,67325169.1
4/10/24,40.5,41.2,40.2,40.9,119,2043679,82810001
4/9/24,40.9,40.9,40.1,40.5,153,1154698,46698230.9
4/8/24,41,41.5,40.2,41,168,424839,17403132
4/5/24,40.9,41,40,40.5,311,1151090,46315348.3
4/4/24,41.5,41.5,40.8,41,195,1270808,52113946.5
4/3/24,42.1,42.4,41,41.5,137,254813,10619116
4/2/24,43,43.1,42,42.1,102,624221,26795259.3
4/1/24,41.5,43,40.9,42.7,147,1391209,58591347
3/28/24,42,42,41,41.1,109,889713,36854924.6
