Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
2/10/25,54.1,55.3,53.6,53.6,13,1001,53916.1
2/7/25,54.1,55.8,54.1,55.3,7,2156,119122.6
2/6/25,54.1,55,53.5,53.5,25,6484,350623.3
2/5/25,55,56,54.1,54.1,40,18120,1000668.4
2/3/25,55.1,56.8,54.5,55.3,39,24628,1362363.5
1/31/25,55.5,55.5,54.6,55,15,4161,229559.4
1/30/25,54.5,55.9,54.5,55.5,47,22916,1271602.5
1/29/25,54,55.9,54,54.1,27,12279,663426.3
1/28/25,55,55,54,54.2,40,41185,2235097.5
1/27/25,56.9,56.9,53.5,53.7,45,24753,1329831.6
1/24/25,55.1,56.9,54,54.3,35,24179,1312189.7
1/23/25,55,57,53.8,55.6,76,25673,1417252.2
1/22/25,55.7,56,54.2,55.7,77,9796,543297.8
1/21/25,54.5,55.9,54,55.7,42,16313,898042.7
1/20/25,53.5,54.5,52.9,54,55,11899,631921
1/17/25,54.8,54.8,53.5,53.5,27,7276,390128.7
1/16/25,54.5,54.9,54,54.5,32,9408,511872.8
1/15/25,54.8,54.8,53.1,54.5,22,6080,330760.8
1/10/25,54.4,55.5,52.3,54.9,32,9511,516730.8
1/9/25,54.3,55.2,53,53.7,23,3689,198266.4
1/8/25,54.2,55.4,54.2,54.3,41,8298,456431.8
1/7/25,52.8,54.6,52.2,52.3,55,35175,1838956.4
1/6/25,54,55.2,52,52.8,83,54858,2913839.7
1/3/25,56.7,56.7,54.6,55.3,91,78111,4330706.4
1/2/25,57,57.5,56,56.4,41,11733,663372.5
12/31/24,57.8,58.2,56,56,67,45168,2560204.9
12/30/24,58,58.7,57,57.4,51,39200,2251548.4
12/27/24,59.4,60,57,57,55,25616,1481124.8
12/26/24,59.4,59.7,57.5,58,66,45034,2628141.7
12/24/24,56.1,60,56,59,237,344364,20142436.4
12/23/24,52,57.5,52,56.7,174,203862,11455795
12/20/24,53,53,51.7,52.3,77,208354,10883197.4
12/19/24,52.5,53,52.5,52.9,15,8304,439286
12/18/24,52.2,53,52.2,52.8,28,7050,372101.6
12/17/24,53,53,52.9,52.9,7,663,35083
