Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
6/9/23,11.4,11.5,11.4,11.4,16,2982,34272.3
6/8/23,11.3,11.5,11.3,11.5,8,1690,19375
6/7/23,11.2,11.5,11,11.1,14,12453,138885.6
6/6/23,11.5,11.5,11.2,11.2,2,40,451
6/5/23,11.3,11.3,11.2,11.2,4,2900,32530
6/2/23,11,11.5,11,11.3,5,1255,14137.5
6/1/23,11,11.3,11,11.3,34,118916,1308292
5/31/23,11.5,11.5,11,11,13,18595,204764.7
5/30/23,11.2,11.6,11,11,59,50052,551538.6
5/26/23,11.3,11.3,11,11.1,27,4098,45419.7
5/25/23,11.3,11.3,11,11,34,19487,217874.8
5/24/23,11.1,11.2,11,11.2,66,75723,844817.6
5/23/23,10.6,11.2,10.6,11.1,20,17003,188233.6
5/22/23,11,11.2,10.5,10.6,22,99792,1077300.9
5/19/23,11.2,11.2,11,11,37,112715,1240133.5
5/18/23,11,11.3,11,11.2,7,8712,97431.6
5/17/23,10.8,10.8,10.8,10.8,1,200,2160
5/16/23,10.7,10.7,10.7,10.7,1,1050,11235
5/15/23,11.3,11.3,11.3,10.8,1,5,56.5
5/12/23,11,11.3,10.8,10.8,13,1895,20742.9
5/11/23,11.6,11.6,11.1,11.1,15,22413,248871.9
5/10/23,11.6,11.6,11.1,11.6,9,326,3781.1
5/9/23,11.7,11.7,11.1,11.1,18,99388,1122944.1
5/8/23,11.3,11.3,11.1,11.2,6,1623,18279.7
5/4/23,11,11.7,11,11,6,2511,27633.5
5/3/23,11,11.6,11,11,22,132452,1456972.9
5/2/23,11.1,11.8,11.1,11.3,9,1606,17847.8
4/27/23,11.8,12.2,11,11.8,29,98171,1158318.7
4/26/23,12.3,12.4,12,12.2,44,37474,456308.1
4/25/23,12.2,12.4,12,12.4,8,8495,104999
4/24/23,12.5,12.5,12,12.3,20,33436,414926.4
4/21/23,12.5,12.6,12.5,12.6,2,298,3745
4/20/23,12.5,12.7,12,12.5,29,22574,281077
4/19/23,12.5,12.7,12.1,12.5,75,52120,651530
