Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
8/16/24,5.8,5.8,5.7,5.7,8,6985,39830.9
8/15/24,5.9,5.9,5.7,5.8,49,153776,893193.8
8/14/24,5.8,5.9,5.7,5.8,48,670254,3886829
8/13/24,5.7,5.9,5.6,5.8,70,261481,1511487.2
8/12/24,5.6,5.7,5.5,5.7,17,19251,107860.5
8/9/24,5.5,5.6,5.4,5.5,34,214587,1180574.1
8/8/24,5.5,5.5,5.4,5.5,53,143104,786071.9
8/7/24,5.6,5.6,5.5,5.5,29,9572,52730.4
8/6/24,5.5,5.6,5.5,5.6,49,268789,1481019.9
8/5/24,5.7,5.7,5.4,5.5,76,409207,2262509.3
8/2/24,5.7,5.7,5.5,5.6,68,225548,1264298
8/1/24,5.7,5.8,5.7,5.7,23,45574,259874.2
7/31/24,5.6,5.7,5.5,5.6,88,741571,4116850.6
7/30/24,5.8,5.8,5.6,5.7,69,326427,1861132.1
7/29/24,5.9,5.9,5.7,5.8,23,24428,141517.4
7/26/24,5.8,5.8,5.8,5.8,2,811,4703.8
7/25/24,5.8,5.9,5.8,5.9,7,5783,33582.4
7/24/24,5.8,5.9,5.8,5.8,31,148156,860224.9
7/23/24,5.9,5.9,5.7,5.9,23,13035,75668.9
7/22/24,5.8,5.9,5.8,5.9,11,10928,64092
7/19/24,5.8,5.9,5.8,5.8,29,36726,213646.4
7/18/24,5.9,5.9,5.8,5.8,8,20181,118074.9
7/17/24,5.9,5.9,5.9,5.9,8,16490,97291
7/16/24,6,6,5.8,5.8,25,14272,83304
7/15/24,5.9,6,5.8,5.9,32,50212,295465.8
7/12/24,5.8,5.9,5.8,5.9,20,35734,207958.4
7/11/24,5.8,5.9,5.8,5.9,22,33895,199696.4
7/10/24,5.8,5.9,5.7,5.8,49,121356,704601.9
7/9/24,5.8,5.8,5.7,5.7,41,113265,650258
7/8/24,6,6,5.8,5.8,133,383057,2231723.1
7/5/24,6,6,5.9,6,43,208658,1231774.8
7/4/24,6.1,6.1,5.9,5.9,91,768097,4532898
7/3/24,6.1,6.2,5.9,6,42,42909,257774.7
7/2/24,6.2,6.2,6.1,6.1,21,23564,145240.4
7/1/24,6.1,6.2,5.9,5.9,203,1620245,9709668.2
6/28/24,6.2,6.3,6,6.2,35,125466,777965.4
6/27/24,6.2,6.3,6,6.1,74,257667,1572389.4
6/26/24,6.3,6.3,6.2,6.2,11,14602,90882.5
6/25/24,6.3,6.3,6.1,6.2,27,73407,455686.5
6/24/24,6.3,6.3,6.1,6.2,39,43484,269662.7
6/20/24,6.2,6.3,6.1,6.3,24,134058,832839.6
6/19/24,6.2,6.3,6.2,6.2,16,56789,353627.7
6/18/24,6.2,6.3,6.1,6.3,21,54104,334135
6/14/24,6.2,6.3,6.2,6.2,10,23220,144165
6/13/24,6.3,6.3,6.1,6.2,37,78782,488978.2
6/12/24,6.2,6.3,6.2,6.2,47,317042,1965761.6
6/11/24,6.2,6.3,6.1,6.1,74,994856,6156744
6/11/24,6.2,6.3,6.1,6.1,74,994856,6156744
6/10/24,6.2,6.4,6.2,6.3,69,513640,3250659.5
6/7/24,6.4,6.4,6.2,6.4,87,417009,2652998.2
6/6/24,6.2,6.4,6.2,6.4,110,938935,5941463.6
6/5/24,6.2,6.3,6.2,6.2,22,33342,207174.6
6/4/24,6.4,6.4,6.2,6.2,28,77265,481308
6/3/24,6.3,6.4,6.2,6.2,96,533566,3360225.6
5/31/24,6.1,6.3,6.1,6.2,44,375765,2337067.9
5/30/24,6.1,6.2,6.1,6.2,75,586212,3582633.1
5/29/24,6.4,6.4,6.2,6.2,22,140200,876270
5/28/24,6.3,6.3,6.2,6.2,44,608650,3775944.5
5/27/24,6.3,6.4,6.3,6.3,36,214180,1351638.9
5/22/24,6.4,6.4,6.3,6.3,25,173600,1096650.1
5/21/24,6.2,6.4,6.2,6.4,63,510806,3248610.7
5/20/24,6.2,6.3,6.1,6.3,67,477454,2961225.9
5/17/24,6.2,6.3,6.2,6.2,38,249169,1545021.6
5/16/24,6.3,6.3,6.2,6.3,30,31511,198188.9
5/15/24,6.3,6.4,6.3,6.3,46,253941,1600560
5/14/24,6.4,6.4,6.2,6.3,51,284759,1794961.1
5/13/24,6.3,6.4,6.2,6.4,37,83466,525798.6
5/10/24,6.3,6.4,6.2,6.4,75,796775,5038377.7
5/9/24,6.3,6.3,6.2,6.3,84,606167,3765232.6
5/8/24,6.3,6.4,6.2,6.2,50,425151,2676804.3
5/7/24,6.3,6.4,6.2,6.3,67,266712,1678187.8
5/6/24,6.3,6.4,6.2,6.3,106,639304,4000605.5
5/3/24,6.3,6.4,6.2,6.2,70,394715,2475377.7
5/2/24,6.3,6.4,6.2,6.3,152,1398664,8822037.2
4/30/24,6.5,6.5,6.3,6.3,76,338138,2163580.8
4/29/24,6.3,6.5,6.3,6.3,91,662030,4181844
4/26/24,6.3,6.5,6.3,6.3,102,879283,5609734.9
4/25/24,6.4,6.4,6.1,6.3,149,1728995,10787467.1
4/24/24,6.1,6.6,6.1,6.3,519,3577066,22972656.4
4/22/24,6.2,6.2,6,6,66,445101,2685007.8
4/19/24,6,6.2,6,6,90,704013,4233180
4/18/24,6.2,6.2,6,6,132,693789,4191695.6
4/17/24,6.2,6.2,6,6.2,75,288294,1769561
4/16/24,6.2,6.2,6,6,160,904845,5466659.9
4/15/24,6.2,6.3,6.1,6.1,75,568740,3492588.4
4/10/24,6.2,6.3,6.1,6.2,41,250847,1566094.4
4/9/24,6.3,6.3,6,6.1,147,953619,5824054.5
4/8/24,6.2,6.3,6.1,6.1,91,1154689,7157882.1
4/5/24,6.3,6.3,6.2,6.2,22,123347,764751.9
4/4/24,6.3,6.3,6.2,6.2,48,180267,1118252.2
4/3/24,6.3,6.3,6.2,6.2,73,318707,1978068.4
4/2/24,6.3,6.4,6.2,6.2,57,238748,1492842
4/1/24,6.3,6.4,6.2,6.2,41,74162,464098.8
3/28/24,6.3,6.4,6.2,6.2,60,242315,1520114.6
3/27/24,6.3,6.4,6.3,6.3,51,194370,1241098
3/26/24,6.3,6.4,6.2,6.3,23,51770,325907
3/25/24,6.4,6.4,6.2,6.3,57,402321,2546303.7
3/22/24,6.5,6.5,6.3,6.4,140,1173260,7508481.5
3/21/24,6.5,6.5,6.3,6.3,49,172341,1097581.6
3/20/24,6.4,6.6,6.3,6.4,243,2160063,13971912.9
3/19/24,6.4,6.4,6.3,6.4,33,52371,332339.4
3/18/24,6.5,6.5,6.3,6.3,32,143902,918395.5
3/15/24,6.3,6.5,6.3,6.4,109,660592,4231238.9
