Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/31/23,185,186,185,185.5,13,6694,1239524.75
10/30/23,186,186,184.75,185,13,1233,227980
10/27/23,186,189.75,185,185.25,28,3497,647594.75
10/26/23,184.5,189.75,184.5,185,25,1683,312111.75
10/25/23,187.25,189.5,185,187.25,23,5543,1031213.75
10/24/23,189.75,189.75,186,187,14,1206,226814.25
10/23/23,193.5,193.5,187.25,187.25,12,2640,498256.5
10/20/23,194.5,194.5,185,187.5,45,112602,21182415
10/19/23,190,191,188,188,12,2811,528541.25
10/18/23,196.5,196.5,188.5,190,22,43766,8314895.75
10/17/23,193,198,190,190.75,27,1560,303865.75
10/16/23,190,197,187.25,192.75,46,14663,2819365
10/13/23,190,197.5,185.5,194.25,74,18568,3565176.25
10/12/23,181.25,189.75,180,188,41,20374,3762663.5
10/11/23,184,187.5,182,182.25,33,14586,2666845.25
10/10/23,184,187.5,184,187.5,5,233,43368
10/9/23,192,192,184.25,185.25,51,12269,2283108.5
10/6/23,191,192,187.5,190,26,73518,14028773
10/5/23,196.5,197,191,193.25,11,1724,336085
10/4/23,191.75,194.75,190,191.25,41,27127,5165117
10/3/23,197.5,198,191,191.25,47,16843,3234062.25
10/2/23,195.5,197,190,195.5,60,21714,4177403
9/27/23,195,197,195,195.5,24,21231,4151784.75
9/26/23,195.25,197,193,195,20,2495,486993.5
9/25/23,196,199.5,195.75,196,23,5612,1103055
9/22/23,196.5,200,194.5,197,60,19277,3781363.75
9/21/23,198,199,196,197,53,22203,4388289.5
9/20/23,198.5,204,198,198,35,19333,3848863
9/19/23,205,205,198,198.5,60,79893,16031154.25
9/18/23,206,206.75,200.25,202.5,62,35526,7214650.25
9/15/23,207,208,205.25,206,68,45163,9314628.25
9/14/23,207.75,209.75,206,209,65,69129,14373709.5
9/13/23,206.75,208.75,204,208,111,46351,9569585.5
9/12/23,202.75,208.75,199.5,203.75,185,110947,22539655.5
9/11/23,203.25,203.25,199,201.75,76,38882,7847487.25
9/8/23,198.5,203,195.5,198.75,189,115368,22917070.5
9/7/23,191.5,198,188,194.75,161,126634,24480682.75
9/6/23,191.25,192.75,188,189.75,57,16181,3071534
9/5/23,189.5,192.75,189,191.75,116,74160,14163825.5
9/4/23,184.5,189,181,188.5,164,115427,21515669.5
9/1/23,187.75,189.5,182.5,185.75,123,49065,9103297
8/31/23,190,190,187.5,189.25,37,3442,649812.75
8/29/23,194.5,196,188,190.5,234,135791,26264716.5
8/28/23,195,199.75,188,188.25,241,86903,16852279.5
8/25/23,185.5,196,181,194.75,391,302230,57055867.75
8/24/23,182.25,188.75,180.75,185.75,133,73371,13664643.25
8/23/23,170,185,170,182.5,146,62378,11067510.25
8/22/23,173.5,173.5,169.5,172.25,74,22799,3910512.75
8/21/23,173,175.25,171,173.5,103,45694,7924869.5
8/18/23,167.75,172,165,169.75,176,78007,13142005.25
8/17/23,165.25,169,164,164.75,69,27894,4644438.5
8/16/23,167.75,169.75,167.5,168,37,6494,1091892
8/15/23,174,174,166,169,79,29303,4975083.25
8/14/23,174.75,175,167.5,170.5,102,52817,8982414
8/11/23,174,179.5,174,175.75,204,165579,29091912.5
8/10/23,168,173.75,166,173,164,196833,33119617.25
8/9/23,165.25,169,164.5,167.25,85,30753,5106651
8/8/23,161.75,167,160,164.75,135,114574,18764772
