Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
1/29/24,12.5,12.5,12.2,12.5,9,21740,266208.9
1/26/24,12.3,12.5,12.3,12.5,6,10720,132876
1/23/24,12.2,12.2,12.2,12.2,8,38610,471042
1/22/24,12.4,12.4,12.2,12.2,16,31648,387630.7
1/19/24,12.2,12.4,12.2,12.4,9,28516,348729.2
1/18/24,12.2,12.2,12.1,12.2,3,8,97.5
1/17/24,12.3,12.4,12.2,12.2,19,85505,1048864.2
1/16/24,12.3,12.4,12.2,12.2,9,1618,19751.8
1/12/24,12.2,12.4,12.2,12.2,11,13954,170251.6
1/11/24,12.3,12.5,12.1,12.4,7,12500,152421.8
1/10/24,12.5,12.5,12.3,12.3,26,57590,718099.1
1/9/24,12.4,12.5,12.3,12.5,40,178542,2216852.7
1/8/24,12.1,12.5,12,12.4,182,2878720,34787819.2
1/5/24,12.2,12.4,11.9,12,167,1044537,12555204.4
1/4/24,12.4,12.4,12,12,66,196548,2359017.3
1/3/24,12.5,12.5,12,12,9,56218,674651
1/2/24,12.5,12.5,11.9,12,95,710357,8524286.5
12/29/23,12.1,12.1,12,12,7,7597,91314
12/28/23,13,13,12,12.1,16,5314,63929.1
12/27/23,11.8,12,11.8,12,16,34983,419769.5
12/22/23,12,12,11.4,11.4,36,83364,965173
12/21/23,12.1,12.1,11.9,12,21,57111,685292
12/20/23,12,12.2,12,12,28,89780,1090243
12/19/23,12.3,12.5,12.1,12.1,43,73119,897538.3
12/18/23,12.5,12.8,12.3,12.4,10,1728,21464.4
12/15/23,12.5,12.5,12.5,12.5,4,252,3150
12/14/23,12.7,12.7,12.5,12.7,5,6148,78073.2
12/13/23,12.5,12.5,12.3,12.5,13,63389,780064.3
12/12/23,13.2,13.2,12.5,12.8,13,6492,81275.7
12/11/23,13,13,12.5,12.6,9,2061,26150.5
12/8/23,13.3,13.3,12.5,12.8,5,1176,15123.4
12/7/23,12.4,13.3,12.3,13.3,6,320,4156.9
12/6/23,13.1,13.1,12.3,12.3,13,1415,17579.5
12/5/23,13.1,13.1,12,12.5,39,118415,1466408.1
12/4/23,13.6,13.6,13,13.1,15,16786,219147.8
12/1/23,14,14,13.1,14,5,6333,88635
11/30/23,13.6,14,12.9,12.9,18,87455,1129026
11/29/23,13.4,13.5,13.1,13.4,6,1133,15076.4
11/28/23,13.1,13.1,12.9,13,12,3154,40962.6
11/24/23,13.3,13.3,13.2,13.2,16,23661,312434
11/23/23,13.6,13.6,13.4,13.4,9,17175,233290
11/22/23,13.8,13.8,13.4,13.7,20,64993,892694.2
11/21/23,14.2,14.2,14.1,14.2,7,20030,284423
11/20/23,14.2,14.2,13.8,13.8,6,1540,21303.4
11/17/23,14.4,14.5,14,14,8,5188,74724.4
11/16/23,15.3,15.3,14,14,35,39409,562420.6
11/15/23,15.5,15.5,14.6,14.6,4,61,936.4
11/14/23,15.4,15.4,14.6,14.6,10,3782,55453.5
11/13/23,15.4,15.5,14.6,15.3,15,18833,289500.2
11/10/23,14.6,14.7,14.4,14.5,13,3332,48356.9
