date,actual_price,xgboost_predicted,sarimax_predicted,ensemble_predicted,sentiment,was_split
2025-01-23,53.6,52.833717346191406,54.906948892798134,52.883691313218606,0.3333333333333333,False
2025-01-24,52.9,52.24665832519531,54.92638219634147,52.31125141543544,0.0,False
2025-01-27,52.0,52.98823165893555,54.94582237794477,53.03541817517617,0.8333333333333334,False
2025-01-28,52.0,53.47972869873047,54.96526944004239,53.515536741563594,0.125,False
2025-01-29,53.5,52.33821105957031,54.98472338506956,52.40200360599767,0.0,False
2025-01-30,53.1,51.80335998535156,55.00418421546235,51.88051387817034,0.75,False
2025-01-31,53.6,52.128929138183594,55.023651933657725,52.198704644817504,0.0,False
2025-02-03,53.9,51.615966796875,55.04312654209349,51.69857636761243,0.2857142857142857,False
2025-02-05,52.1,51.19118881225586,55.06260804320832,51.284506983741686,0.25,False
2025-02-06,52.5,51.85985565185547,55.082096439441756,51.93752577757591,-0.2,False
2025-02-07,52.3,51.18645477294922,55.10159173323419,51.28082673332213,0.2222222222222222,False
2025-02-10,52.1,50.474185943603516,55.121093927026884,50.586196792908844,-0.2857142857142857,False
2025-02-11,51.5,51.035037994384766,55.140603023261974,51.134000105836776,0.0,False
2025-02-13,52.5,50.16060256958008,55.16011902438245,50.28111282849117,0.1666666666666667,False
2025-02-14,51.1,50.18423843383789,55.179641932832176,50.304649552487355,0.0,False
2025-02-17,50.1,49.78615188598633,55.199171751055864,49.91662938942645,0.2,False
2025-02-18,50.9,49.68419647216797,55.2187084814991,49.81760246877197,0.0,False
2025-02-19,50.1,49.20186996459961,55.238252126608344,49.347373231526795,0.5,False
2025-02-20,50.0,49.27792739868164,55.257802688830914,49.42206860233338,0.5,False
2025-02-21,50.0,50.20062255859375,55.27736017061499,50.32299418584596,-0.3333333333333333,False
2025-02-24,49.8,48.96979522705078,55.29692457440962,49.12230677545898,0.5,False
2025-02-25,49.1,48.49777603149414,55.316495902664734,48.66213706611533,0.25,False
2025-02-27,49.1,49.090293884277344,55.33607415783111,49.240844563462474,0.1666666666666667,False
2025-02-28,50.0,49.62181091308594,55.355659342360404,49.760021791080966,-0.2,False
2025-03-03,49.1,49.32472610473633,55.37525145870514,49.47057028457786,0.0,False
2025-03-04,48.5,49.53621292114258,55.394850509318694,49.67743176480478,-0.1428571428571428,False
2025-03-05,49.6,48.785606384277344,55.41445649665533,48.94539072553261,0.0,False
2025-03-06,49.9,48.290496826171875,55.43406942317018,48.46268823528055,0.25,False
2025-03-07,49.7,48.282371520996094,55.45368929131922,48.45523171038605,0.25,False
2025-03-10,49.6,47.47106170654297,55.473316103559334,47.66395111054333,0.6666666666666666,False
2025-03-11,48.6,46.80698776245117,55.49294986234824,47.016357518709306,-0.2,False
2025-03-12,48.6,45.99427795410156,55.51259057014455,46.22371100590284,0.0,False
2025-03-14,48.4,46.2742919921875,55.53223822940774,46.497449073100924,0.2,False
2025-03-17,47.3,47.53247833251953,55.55189284259814,47.72578137045565,0.0,False
2025-03-18,47.0,47.734500885009766,55.57155441217698,47.92340822398887,0.2857142857142857,False
2025-03-19,45.9,46.90467834472656,55.591222940606336,47.1140621416909,0.25,False
2025-03-20,47.0,46.659095764160156,55.61089843034917,46.874873443216934,0.1666666666666667,False
2025-03-21,48.0,46.39643478393555,55.6305808838693,46.61901817722689,-0.2,False
2025-03-24,48.0,45.683876037597656,55.65027030363144,45.92410982105806,0.4,False
2025-03-25,47.0,46.288665771484375,55.669966692101156,46.51479624091816,0.25,False
2025-03-26,47.0,47.61831283569336,55.6896700517449,47.812867920502796,0.0,False
2025-03-27,46.5,46.04641342163086,55.70938038502998,46.27933327720808,0.0,False
2025-03-28,45.0,42.29058074951172,55.729097694424595,42.61450790747855,0.3333333333333333,False
2025-04-01,47.2,40.70120620727539,55.748821982397814,41.063919699559776,0.0,False
2025-04-02,48.0,39.76447296142578,55.76855325141957,40.150241440601086,-0.1428571428571428,False
2025-04-03,41.0,37.90288543701172,55.78829150396068,38.33400211306297,-1.0,False
2025-04-04,41.0,39.479496002197266,55.808036742492824,39.873085400300575,-0.5714285714285714,False
2025-04-07,39.0,41.76937484741211,55.82778896948858,42.10824424429215,-0.25,False
2025-04-08,38.6,41.63990020751953,55.847548187421374,41.982366794449334,0.4166666666666667,False
2025-04-09,37.0,41.528846740722656,55.86731439876552,41.874466655264435,-0.3,False
2025-04-10,42.8,41.24542236328125,55.887087605996214,41.59835066849648,0.375,False
2025-04-11,41.8,41.020790100097656,55.90686781158952,41.37960981704434,0.1111111111111111,False
2025-04-16,41.4,40.76793670654297,55.92665501802237,41.133328256904186,0.0,False
2025-04-17,41.8,41.264320373535156,55.9464492277726,41.618224029135796,0.0,False
2025-04-21,41.2,42.084686279296875,55.966250443318884,42.4192928170732,-0.25,False
2025-04-22,41.3,43.12055969238281,55.98605866714081,43.430674605791914,0.1428571428571428,False
2025-04-23,41.0,43.07334899902344,56.00587390171882,43.38507953106337,0.4,False
2025-04-24,41.5,42.4934196472168,56.02569614953425,42.81960682145527,0.0,False
2025-04-25,42.4,42.76435470581055,56.0455254130693,43.08448912981804,0.4,False
2025-04-28,42.7,42.60752487182617,56.06536169480706,42.93191772353141,0.1666666666666667,False
2025-04-29,42.8,42.6670036315918,56.085204997231486,42.99044109505711,0.0,False
2025-04-30,42.2,42.331722259521484,56.105055322827425,42.66371995340511,0.125,False
2025-05-02,42.9,42.13215637207031,56.1249126740806,42.4694431277155,0.25,False
2025-05-05,42.6,41.46059799194336,56.14477705347761,41.814551066525695,0.0,False
2025-05-06,42.6,42.39236068725586,56.16464846350594,42.72433318514006,0.0,False
2025-05-07,42.3,43.117191314697266,56.18452690665395,43.43217137520934,0.0,False
2025-05-08,42.0,43.14373779296875,56.20441238541089,43.45855729419807,-0.25,False
2025-05-09,41.5,43.10309982299805,56.22430490226688,43.4193783742586,0.5,False
2025-05-14,42.9,42.189395904541016,56.24420445971292,42.52817839145584,0.3333333333333333,False
2025-05-15,43.0,41.608116149902344,56.2641110602409,41.96138986291272,0.3333333333333333,False
2025-05-16,43.0,41.50893020629883,56.284024706343594,41.86507474142199,-0.1666666666666667,False
2025-05-19,43.1,41.05001449584961,56.30394540051465,41.41770108701329,0.1666666666666667,False
2025-05-20,42.2,41.681209564208984,56.323873145248605,42.03416193375345,0.0,False
2025-05-21,41.7,42.058021545410156,56.34380794304087,42.40237161067962,0.3333333333333333,False
2025-05-22,41.4,42.992950439453125,56.36374979638775,43.31524530675067,0.4,False
2025-05-23,41.0,44.30985641479492,56.38369870778643,44.60088893242619,-0.5,False
2025-05-26,41.8,42.90536880493164,56.40365467973497,43.2307366560697,0.8,False
2025-05-27,42.0,42.86878204345703,56.42361771473233,43.19551299254183,0.1,False
2025-05-28,42.9,42.41197204589844,56.44358781527834,42.75019548502416,0.09090909090909091,False
2025-05-29,44.0,42.031803131103516,56.463564983873724,42.37967184463679,0.4,False
2025-05-30,42.9,41.24918746948242,56.483549223020084,41.61640235833442,0.1111111111111111,False
2025-06-02,42.9,43.234256744384766,56.50354053521992,43.55410464160735,0.0,False
2025-06-03,42.5,44.16301727294922,56.5235389229766,44.460960019570265,0.0,False
2025-06-04,41.9,44.04393005371094,56.54354438879439,44.34522554367032,-0.125,False
2025-06-05,41.3,43.433685302734375,56.56355693517844,43.75017275591104,0.0,False
2025-06-06,43.9,43.100852966308594,56.58357656463478,43.42584569837575,0.0,False
2025-06-09,43.9,42.76617431640625,56.603603279670345,43.09971700240441,0.0,False
2025-06-11,44.0,42.03255081176758,56.62363708279294,42.38425994208282,0.0,False
2025-06-12,43.5,41.40560531616211,56.64367797651126,41.77290965413278,0.1666666666666667,False
2025-06-13,43.0,40.74763870239258,56.6637259633349,41.131286163903624,-0.4,False
2025-06-16,43.0,41.80896759033203,56.68378104577432,42.16751578933788,0.0,False
2025-06-17,41.7,40.55801010131836,56.70384322634089,40.9471954451055,0.5,False
2025-06-18,41.3,40.999237060546875,56.723912507546856,41.37827065840423,-0.125,False
2025-06-19,40.4,41.85028839111328,56.74398889190537,42.20929185069198,-0.1666666666666667,False
2025-06-20,42.0,43.26543426513672,56.764072381930454,43.59081060685059,0.1666666666666667,False
2025-06-23,40.0,44.507930755615234,56.784162980137026,44.803841757649984,0.1111111111111111,False
2025-06-24,41.0,45.24812698364258,56.8042606890409,45.52668045525101,0.25,False
2025-06-25,42.0,46.39277648925781,56.82436551115878,46.64422350523389,0.125,False
2025-06-26,43.1,45.1002311706543,56.84447744900825,45.38331897974842,0.3333333333333333,False
2025-06-27,44.5,45.983848571777344,56.8645965051078,46.24612228613474,0.0,False
2025-06-30,46.5,46.73355484008789,56.88472268197679,46.97824247656939,0.2,False
2025-07-01,45.8,47.25889205932617,56.9048559821355,47.49140206710266,0.25,False
2025-07-02,45.4,46.591224670410156,56.92499640810508,46.84031386111409,0.2222222222222222,False
2025-07-03,46.3,46.98468017578125,56.94514396240758,47.22477100869527,0.8,False
2025-07-04,46.5,46.560794830322266,56.96529864756594,46.811588974154525,0.0,False
2025-07-07,47.2,45.525508880615234,56.985460466104,45.80174394157782,0.0,False
2025-07-08,46.6,45.35393524169922,57.00562942054649,45.6347921395492,-0.2857142857142857,False
2025-07-09,47.0,44.42491912841797,57.02580551341902,44.728655718645015,0.0,False
2025-07-11,46.4,44.6271858215332,57.045988747248124,44.92653340233897,0.0,False
2025-07-14,45.3,46.28310775756836,57.066179124561195,46.54302703857099,0.1428571428571428,False
2025-07-15,45.5,46.09270477294922,57.086376647886546,46.357700449233,0.2727272727272727,False
2025-07-16,44.5,45.26494598388672,57.106581319753374,45.5503812961128,0.1111111111111111,False
2025-07-17,44.7,45.02908706665039,57.12679314269178,45.32069480604558,0.4,False
2025-07-18,46.8,44.91988754272461,57.14701211923275,45.214614835208614,0.125,False
2025-07-21,46.0,44.75205612182617,57.16723825190817,45.051316425587615,0.7142857142857143,False
2025-07-22,45.0,45.03113555908203,57.187471543250815,45.32415653623177,0.125,False
2025-07-23,45.1,44.97398376464844,57.20771199579437,45.26887023415233,0.2,False
2025-07-24,45.0,44.83858871459961,57.22795961207341,45.137226854527306,0.2857142857142857,False
2025-07-25,44.8,45.34822463989258,57.24821439462341,45.63506654937453,0.5714285714285714,False
2025-07-28,45.0,47.011016845703125,57.26847634598074,47.258266577016855,0.5,False
2025-07-29,45.0,46.57411193847656,57.288745468682656,46.83238156765685,0.2,False
2025-07-30,44.8,45.002525329589844,57.30902176526733,45.29916583175827,0.25,False
2025-07-31,45.4,44.82923889160156,57.32930523827383,45.13054527702135,0.0,False
2025-08-01,48.0,44.691795349121094,57.34959589024212,44.99690381995934,0.2857142857142857,False
2025-08-04,45.9,44.807064056396484,57.369893723713055,45.10988331292878,0.2,False
2025-08-05,45.3,44.7527961730957,57.390198741228396,45.05741296338278,0.1428571428571428,False
2025-08-06,44.9,44.68470001220703,57.4105109453308,44.99144783157488,0.0,False
2025-08-07,44.6,44.851104736328125,57.43083033856383,45.154331258945064,0.7142857142857143,False
2025-08-11,44.8,44.20022201538086,57.45115692347195,44.519627624108104,0.25,False
2025-08-12,44.5,44.204551696777344,57.47149070260052,44.5243430744042,0.2857142857142857,False
2025-08-13,44.7,44.25091552734375,57.4918316784958,44.57007964011762,-0.1428571428571428,False
2025-08-14,44.7,44.22231674194336,57.51217985370496,44.54266069099725,0.0,False
2025-08-15,44.0,43.9896354675293,57.53253523077605,44.31607870891679,0.6,False
2025-08-18,43.7,44.17622375488281,57.552897812258045,44.49866022820916,0.0,False
2025-08-19,44.1,43.45949935913086,57.57326760070082,43.79970303290193,0.1,False
2025-08-20,44.2,43.102298736572266,57.59364459865513,43.451603685880364,0.1666666666666667,False
2025-08-21,43.9,43.413169860839844,57.61402880867267,43.755472802341174,-0.09090909090909091,False
2025-08-22,43.9,45.19930648803711,57.634420233306,45.49904723108271,0.0,False
2025-08-25,43.4,44.92784118652344,57.65481887510861,45.23461712981167,0.25,False
2025-08-25,43.4,45.27103042602539,57.675224736634874,45.570025875179105,0.25,False
2025-08-26,43.7,45.530033111572266,57.69563782044009,45.82327750561109,0.2,False
2025-08-27,45.1,45.16376876831055,57.716058129080444,45.46633395725802,0.09090909090909091,False
2025-08-28,44.9,44.748939514160156,57.73648566511304,45.061996299435386,0.1666666666666667,False
2025-08-29,45.0,44.77888488769531,57.75692043109587,45.09171242564455,0.0,False
2025-09-01,45.5,44.27055358886719,57.77736242958785,44.596126880839115,0.0,False
2025-09-02,45.2,44.13344955444336,57.7978116631488,44.462820570712985,0.125,False
2025-09-03,44.8,43.93302536010742,57.81826813433943,44.267720568512765,0.0,False
2025-09-04,44.6,43.635318756103516,57.83873184572136,43.977683263616406,0.0,False
2025-09-08,44.0,43.51284408569336,57.85920279985714,43.85865420927332,0.0,False
2025-09-09,43.5,42.75809860229492,57.87968099931019,43.12259501435478,0.0,False
2025-09-10,43.5,42.87158203125,57.90016644664487,43.23383678435252,0.0,False
2025-09-11,43.5,42.77726364135742,57.92065914442642,43.142285844877705,0.0,False
2025-09-12,43.3,43.11201858520508,57.941159095221025,43.46946586604648,0.0,False
2025-09-15,42.9,43.015193939208984,57.961666301595734,43.37546943194558,0.0,False
2025-09-16,42.9,43.715065002441406,57.98218076611854,44.05896502360119,0.0,False
2025-09-17,42.9,44.634605407714844,58.00270249135832,44.956835138382296,0.0,False
2025-09-18,43.2,44.827571868896484,58.02323147988488,45.14564510069779,0.0,False
2025-09-19,43.2,45.22910690307617,58.04376773426892,45.53799639440716,0.0,False
2025-09-22,44.1,45.061580657958984,58.06431125708206,45.375003454986945,0.0,False
2025-09-23,45.0,44.23933029174805,58.08486205089683,44.57306829064071,0.0,False
2025-09-24,44.8,44.3515510559082,58.10542011828666,44.68307958206083,0.0,False
