date,actual_price,xgboost_predicted,sarimax_predicted,ensemble_predicted,sentiment,was_split
2025-01-27,53.7,55.28804397583008,54.47500527685612,55.078524977293306,0.8333333333333334,False
2025-01-28,54.2,55.81000900268555,54.4440504902411,55.4580032987365,0.125,False
2025-01-29,54.1,54.672447204589844,54.41311727487246,54.605618224329035,-0.125,False
2025-01-30,55.5,54.11219024658203,54.382205613320274,54.18177284984547,0.75,False
2025-01-31,55.0,55.50199890136719,54.35131548817038,55.205469306072246,0.0,False
2025-02-03,55.3,53.942420959472656,54.32044688202441,54.03983774026542,0.2857142857142857,False
2025-02-05,54.1,53.27104949951172,54.289599777499795,53.53352856043799,0.375,False
2025-02-06,53.5,53.336299896240234,54.258774157229695,53.574020294521844,-0.2,False
2025-02-07,55.3,52.855281829833984,54.22797000386315,53.209021758682155,0.2222222222222222,False
2025-02-10,53.6,52.51754379272461,54.197187300064805,52.950385705416856,-0.2857142857142857,False
2025-02-11,53.0,52.940547943115234,54.1664260285151,53.2564551060895,0.0,False
2025-02-13,53.5,52.31454086303711,54.1356861719102,52.78384760303184,0.1666666666666667,False
2025-02-14,52.0,52.30481719970703,54.10496771296194,52.76871360860933,0.25,False
2025-02-17,52.2,52.30481719970703,54.07427063439781,52.76080301202041,0.2,False
2025-02-18,52.9,52.27899932861328,54.043594918961,52.73373328085765,-0.2,False
2025-02-19,52.0,51.325042724609375,54.01294054941034,52.01771044280306,0.5,False
2025-02-20,52.0,51.61112976074219,53.98230750852025,52.22217913353845,0.5,False
2025-02-21,52.0,51.525169372558594,53.95169577908087,52.150482021586456,-0.3333333333333333,False
2025-02-24,51.8,50.850730895996094,53.92110534389781,51.641962334633746,0.5,False
2025-02-25,51.1,50.49618148803711,53.89053618579238,51.37090220901848,0.25,False
2025-02-27,51.5,50.9618034362793,53.859988287601375,51.708661843375715,0.0,False
2025-02-28,51.3,50.338951110839844,53.82946163217721,51.23845106051701,-0.2,False
2025-03-03,50.5,49.97407913208008,53.79895620238774,50.95974489966094,0.0,False
2025-03-04,49.9,49.26298522949219,53.76847198111645,50.424043212725074,0.0,False
2025-03-05,50.7,49.321807861328125,53.7380089512623,50.45985704750793,0.0,False
2025-03-06,49.9,50.08980941772461,53.70756709573973,51.02210079155836,0.25,False
2025-03-07,49.5,47.95804977416992,53.67714639747869,49.43185341791143,0.25,False
2025-03-10,48.9,47.803890228271484,53.646746839424516,49.30958665736844,0.5,False
2025-03-11,49.0,48.33856201171875,53.61636840453804,49.6986457460969,-0.2,False
2025-03-12,50.0,48.21464157104492,53.58601107579553,49.59883639575195,0.0,False
2025-03-14,46.0,48.75925827026367,53.55567483618866,49.99528848226464,0.2,False
2025-03-17,46.0,48.972965240478516,53.525359668724484,50.14611127000228,-0.3333333333333333,False
2025-03-18,46.9,48.42766189575195,53.495065556425466,49.73352512404077,0.2857142857142857,False
2025-03-19,47.0,49.07972717285156,53.46479248232944,50.20975270954445,0.5,False
2025-03-20,47.5,48.715755462646484,53.434540429489594,49.93178011413112,0.1666666666666667,False
2025-03-21,48.0,47.674652099609375,53.40430938097442,49.15117721097921,-0.2,False
2025-03-24,47.4,47.7426872253418,53.37409931986778,49.193894681865004,0.4,False
2025-03-25,48.3,48.65022277832031,53.343910229268815,49.85977983311781,0.25,False
2025-03-26,48.1,49.02975082397461,53.31374209229196,50.13372971379971,0.0,False
2025-03-27,46.4,48.26239776611328,53.28359489206693,49.556353631452986,0.0,False
