date,actual_price,xgboost_predicted,sarimax_predicted,ensemble_predicted,sentiment,was_split,split_ratio
2025-03-27,140.5,121.15221405029297,144.16399457923805,136.26943379987046,0.0,True,5
2025-03-28,140.0,118.4372787475586,144.16399457923805,135.3380316542378,0.0,True,5
2025-04-01,141.0,117.85591888427734,144.16399457923805,135.13858681903324,0.0,True,5
2025-04-02,140.0,119.54513549804688,144.16399457923805,135.71809969984432,-0.1428571428571428,True,5
2025-04-03,140.0,120.28105926513672,144.16399457923805,135.9705701638731,-1.0,True,5
2025-04-04,136.5,122.29798126220703,144.16399457923805,136.66250763794588,-0.2857142857142857,True,5
2025-04-07,129.5,123.03763580322266,144.16399457923805,136.91625800386993,-0.25,True,5
2025-04-08,139.5,122.0177001953125,144.16399457923805,136.5663527178552,0.3333333333333333,True,5
2025-04-09,136.0,122.0177001953125,144.16399457923805,136.5663527178552,-0.4,True,5
2025-04-10,140.5,122.0177001953125,144.16399457923805,136.5663527178552,0.375,True,5
2025-04-11,140.5,122.0177001953125,144.16399457923805,136.5663527178552,0.1111111111111111,True,5
2025-04-16,142.0,121.76714324951172,144.16399457923805,136.4803951347456,0.0,True,5
2025-04-17,142.0,121.27804565429688,144.16399457923805,136.3126023519312,0.3333333333333333,True,5
2025-04-21,143.5,124.0460433959961,144.16399457923805,137.26220841920227,0.25,True,5
2025-04-22,143.0,124.0460433959961,144.16399457923805,137.26220841920227,0.4285714285714285,True,5
2025-04-23,142.5,124.0460433959961,144.16399457923805,137.26220841920227,0.4,True,5
2025-04-24,142.5,122.41473388671875,144.16399457923805,136.702561500323,0.25,True,5
2025-04-25,148.0,122.41473388671875,144.16399457923805,136.702561500323,0.4,True,5
2025-04-28,149.0,121.67507934570312,144.16399457923805,136.44881113439897,0.0,True,5
2025-04-29,149.0,121.27804565429688,144.16399457923805,136.3126023519312,0.0,True,5
2025-04-30,149.0,121.27804565429688,144.16399457923805,136.3126023519312,0.125,True,5
2025-05-02,149.0,121.27804565429688,144.16399457923805,136.3126023519312,0.25,True,5
2025-05-05,148.5,121.76358795166016,144.16399457923805,136.47917543273502,0.0,True,5
2025-05-06,148.5,121.76714324951172,144.16399457923805,136.4803951347456,0.0,True,5
2025-05-07,148.5,122.252685546875,144.16399457923805,136.64696821554944,0.0,True,5
2025-05-08,148.5,123.64900970458984,144.16399457923805,137.1259996367345,-0.25,True,5
2025-05-09,148.0,124.53158569335938,144.16399457923805,137.4287815000061,0.5,True,5
2025-05-14,150.0,122.41473388671875,144.16399457923805,136.702561500323,0.3333333333333333,True,5
2025-05-15,150.5,122.0177001953125,144.16399457923805,136.5663527178552,0.3333333333333333,True,5
2025-05-16,152.5,122.41473388671875,144.16399457923805,136.702561500323,-0.1666666666666667,True,5
